Season,Fixtures,MeanOverround,MedianOverround,MinimumOverround,MaximumOverround,MeanHomeOdds,MeanDrawOdds,MeanAwayOdds
2020-21,380,0.023916794342929898,0.02329299330479062,0.01717893084799571,0.038842077607137426,3.1750526315789473,4.175421052631579,4.269210526315789
2021-22,380,0.024512918640848123,0.023763405768822188,0.0005306633388613147,0.044245009070482455,3.192026315789474,4.335763157894736,4.981973684210526
2022-23,380,0.024612347837124,0.02362605108237459,0.00668582920075389,0.04283981413269533,2.9298684210526313,4.269394736842105,4.585342105263158
2023-24,380,0.029258434624409357,0.02895580568717715,0.018943584070796327,0.04027034085573211,3.004078947368421,4.7320789473684215,4.968789473684211
2024-25,380,0.02992404962199096,0.029384233641086333,0.006269977870666299,0.04227603943071134,2.8535263157894737,4.4388421052631575,4.686921052631579
