StrategyNumber,Strategy,Date,OpeningBankroll,Bets,WinningBets,DailyStaked,DailyExposureFraction,DailyProfit,ClosingBankroll,DailyExposureScale,DailyCapBinding,RunningBankrollPeak,DrawdownUnits,DrawdownPercentage
3,Half Kelly,2023-03-12,75.96204596369938,1,0,3.0384818385479755,0.04,-3.0384818385479755,72.9235641251514,1.0,False,161.2296715861587,88.3061074610073,0.5477038227037375
3,Half Kelly,2023-03-15,72.9235641251514,1,0,2.9169425650060563,0.04,-2.9169425650060563,70.00662156014535,1.0,False,161.2296715861587,91.22305002601335,0.565795669795588
3,Half Kelly,2023-03-17,70.00662156014535,1,0,2.800264862405814,0.04,-2.800264862405814,67.20635669773954,1.0,False,161.2296715861587,94.02331488841916,0.5831638430037646
3,Half Kelly,2023-04-01,67.20635669773954,1,1,2.6882542679095813,0.04,13.60256659562248,80.80892329336201,1.0,False,161.2296715861587,80.42074829279669,0.49879620482772646
3,Half Kelly,2023-04-04,80.80892329336201,1,0,3.2323569317344805,0.04,-3.2323569317344805,77.57656636162753,1.0,False,161.2296715861587,83.65310522453117,0.5188443566346175
3,Half Kelly,2023-04-08,77.57656636162753,1,0,3.103062654465101,0.04,-3.103062654465101,74.47350370716242,1.0,False,161.2296715861587,86.75616787899628,0.5380905823692328
3,Half Kelly,2023-04-16,74.47350370716242,1,0,2.978940148286497,0.04,-2.978940148286497,71.49456355887592,1.0,False,161.2296715861587,89.73510802728278,0.5565669590744635
3,Half Kelly,2023-05-25,71.49456355887592,1,0,2.859782542355037,0.04,-2.859782542355037,68.63478101652089,1.0,False,161.2296715861587,92.59489056963781,0.5743042807114849
3,Half Kelly,2023-08-12,68.63478101652089,2,0,5.490782481321672,0.08,-5.490782481321672,63.143998535199216,1.0,False,161.2296715861587,98.08567305095949,0.6083599382545661
3,Half Kelly,2023-08-14,63.143998535199216,1,0,2.525759941407969,0.04,-2.525759941407969,60.61823859379125,1.0,False,161.2296715861587,100.61143299236745,0.6240255407243835
3,Half Kelly,2023-08-19,60.61823859379125,1,0,1.6949377465603528,0.027960854453694978,-1.6949377465603528,58.92330084723089,1.0,False,161.2296715861587,102.30637073892781,0.6345381078584957
3,Half Kelly,2023-08-25,58.92330084723089,1,0,2.356932033889236,0.04,-2.356932033889236,56.566368813341654,1.0,False,161.2296715861587,104.66330277281705,0.6491565835441558
3,Half Kelly,2023-08-26,56.566368813341654,1,0,2.212567548475543,0.03911454093467796,-2.212567548475543,54.353801264866114,1.0,False,161.2296715861587,106.87587032129258,0.6628796627187802
3,Half Kelly,2023-09-02,54.353801264866114,1,1,2.174152050594645,0.04,16.197432776930103,70.55123404179622,1.0,False,161.2296715861587,90.67843754436248,0.5624178022089767
3,Half Kelly,2023-09-16,70.55123404179622,2,0,5.644098723343697,0.08,-5.644098723343697,64.90713531845252,1.0,False,161.2296715861587,96.32253626770618,0.5974243780322587
3,Half Kelly,2023-09-24,64.90713531845252,1,1,2.596285412738101,0.04,8.048484779488112,72.95562009794062,1.0,False,161.2296715861587,88.27405148821808,0.5475050009082587
3,Half Kelly,2023-09-30,72.95562009794062,1,1,2.918224803917625,0.04,13.715656578412837,86.67127667635346,1.0,False,161.2296715861587,74.55839490980524,0.4624359410790114
3,Half Kelly,2023-10-27,86.67127667635346,1,0,3.4668510670541384,0.04,-3.4668510670541384,83.20442560929932,1.0,False,161.2296715861587,78.02524597685938,0.48393850343585093
3,Half Kelly,2023-10-28,83.20442560929932,1,1,3.328177024371973,0.04,15.309614312111075,98.5140399214104,1.0,False,161.2296715861587,62.7156316647483,0.3889831880680475
3,Half Kelly,2023-10-29,98.5140399214104,1,0,3.940561596856416,0.04,-3.940561596856416,94.57347832455399,1.0,False,161.2296715861587,66.65619326160471,0.41342386054532554
3,Half Kelly,2023-11-04,94.57347832455399,1,0,3.78293913298216,0.04,-3.78293913298216,90.79053919157182,1.0,False,161.2296715861587,70.43913239458688,0.43688690612351255
3,Half Kelly,2023-11-05,90.79053919157182,1,0,3.026723976404576,0.033337438056382306,-3.026723976404576,87.76381521516724,1.0,False,161.2296715861587,73.46585637099146,0.4556596540093578
3,Half Kelly,2023-11-06,87.76381521516724,1,0,3.5105526086066896,0.04,-3.5105526086066896,84.25326260656055,1.0,False,161.2296715861587,76.97640897959815,0.4774332678489835
