StrategyNumber,Strategy,Date,Season,HomeTeam,AwayTeam,Outcome,ActualOutcome,DecimalOdds,ModelProbability,FullKellyFraction,FractionalKellyBeforeCap,FractionalKellyAfterPerBetCap,DailyExposureScale,AppliedStakeFraction,OpeningBankroll,Stake,OutcomeOccurred,RealisedUnitReturn,RealisedProfit,PerBetCapBinding,DailyCapBinding
1,Flat stake,2024-05-19,2023-24,Sheffield United,Tottenham,H,A,7.99,0.1974467418664834,0.0826322557243494,,,1.0,0.009878494517435542,101.23,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-08-17,2024-25,Ipswich,Liverpool,H,A,8.14,0.2106605398903122,0.10010879477691054,,,1.0,0.01007759750075582,99.23,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-08-17,2024-25,Nott'm Forest,Bournemouth,A,D,3.37,0.4502747651603423,0.21832318927863018,,,1.0,0.01007759750075582,99.23,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-08-17,2024-25,West Ham,Aston Villa,A,A,2.86,0.5319889687401794,0.28037013472952316,,,1.0,0.01007759750075582,99.23,1.0,1,1.8599999999999999,1.8599999999999999,False,False
1,Flat stake,2024-09-21,2024-25,Tottenham,Brentford,A,H,6.23,0.2674255567834778,0.1273539615221925,,,1.0,0.010091835704914724,99.09,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-10-19,2024-25,Southampton,Leicester,A,A,3.41,0.4615096021594852,0.2380696030555372,,,1.0,0.010194719135487817,98.09,1.0,1,2.41,2.41,False,False
1,Flat stake,2024-11-10,2024-25,Man United,Leicester,A,H,8.93,0.1962420278151508,0.09488541089398442,,,1.0,0.009950248756218905,100.5,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-11-10,2024-25,Tottenham,Ipswich,A,A,10.66,0.143267942784956,0.05457932402563467,,,1.0,0.009950248756218905,100.5,1.0,1,9.66,9.66,False,False
1,Flat stake,2024-11-23,2024-25,Leicester,Chelsea,H,A,7.0,0.2301190662017483,0.10180557723537302,,,1.0,0.009160864785635764,109.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-11-24,2024-25,Ipswich,Man United,H,D,5.15,0.3277845194151907,0.16580488553933306,,,1.0,0.009245562130177515,108.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-11-30,2024-25,Brentford,Leicester,A,H,5.38,0.2923509349876417,0.13078722151450053,,,1.0,0.009331840238895111,107.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-11-30,2024-25,West Ham,Arsenal,H,A,7.34,0.2082103395023374,0.08332238043330545,,,1.0,0.009331840238895111,107.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-12-03,2024-25,Ipswich,Crystal Palace,H,A,3.35,0.4607064269887924,0.2312198001755125,,,1.0,0.009509319132750096,105.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-12-05,2024-25,Bournemouth,Tottenham,A,H,3.06,0.5009965328729618,0.2587618400928461,,,1.0,0.009600614439324117,104.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-12-14,2024-25,Newcastle,Leicester,A,H,9.49,0.173294879204292,0.07592089560055726,,,1.0,0.009693679720822024,103.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-12-29,2024-25,Leicester,Man City,H,A,10.25,0.1508720959250994,0.0590744846737588,,,1.0,0.009788566953797965,102.16,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2024-12-30,2024-25,Ipswich,Chelsea,H,H,7.55,0.2296073440825248,0.11199014470581103,,,1.0,0.009885330170027679,101.16,1.0,1,6.55,6.55,False,False
1,Flat stake,2025-01-04,2024-25,Tottenham,Newcastle,H,A,3.9,0.4751743467562711,0.2941999835687784,,,1.0,0.009284189026088572,107.71,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-01-18,2024-25,Leicester,Fulham,H,A,4.65,0.3622231776728645,0.1874898016928274,,,1.0,0.0093711929528629,106.71,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-01-19,2024-25,Ipswich,Man City,H,A,8.5,0.2129864688143601,0.10805133132294144,,,1.0,0.009459842966606754,105.71,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-02-15,2024-25,Man City,Newcastle,H,H,2.09,0.7332236884415598,0.4884747787549174,,,1.0,0.00955018622863146,104.71,1.0,1,1.0899999999999999,1.0899999999999999,False,False
1,Flat stake,2025-02-22,2024-25,Aston Villa,Chelsea,H,H,2.68,0.5877810999472824,0.34241270705876004,,,1.0,0.00945179584120983,105.8,1.0,1,1.6800000000000002,1.6800000000000002,False,False
1,Flat stake,2025-02-23,2024-25,Man City,Liverpool,H,A,3.24,0.496898819403884,0.27230007806633216,,,1.0,0.009304056568663937,107.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-04-12,2024-25,Brighton,Leicester,A,D,10.93,0.1400010163147962,0.053394874956769624,,,1.0,0.009391435011269721,106.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-04-13,2024-25,Chelsea,Ipswich,A,D,13.76,0.1532613181899071,0.08690248732704715,,,1.0,0.009480470231323474,105.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-04-26,2024-25,Chelsea,Everton,A,H,7.5,0.2346280695357707,0.11687854177204311,,,1.0,0.009571209800918835,104.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-04-26,2024-25,Newcastle,Ipswich,A,H,17.5,0.0894470663712287,0.03426204009069711,,,1.0,0.009571209800918835,104.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-04-27,2024-25,Liverpool,Tottenham,A,H,13.75,0.1242679661686246,0.055583100770085346,,,1.0,0.00975800156128025,102.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-04,2024-25,West Ham,Tottenham,A,D,4.22,0.392041897402164,0.20323503324134531,,,1.0,0.009854158454867954,101.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-10,2024-25,Fulham,Everton,A,A,4.94,0.3314248552423252,0.16173573220738233,,,1.0,0.009952229299363057,100.48,1.0,1,3.9400000000000004,3.9400000000000004,False,False
1,Flat stake,2025-05-10,2024-25,Ipswich,Brentford,H,A,5.83,0.2580485143669941,0.10443537034359746,,,1.0,0.009952229299363057,100.48,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-16,2024-25,Aston Villa,Tottenham,A,H,11.0,0.2162648766589268,0.1378913643248195,,,1.0,0.009669309611293753,103.42,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-19,2024-25,Brighton,Liverpool,A,H,3.09,0.5141076550373556,0.28162327945714294,,,1.0,0.009763718023823472,102.42,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-25,2024-25,Bournemouth,Leicester,A,H,9.01,0.1719510729698651,0.06857417820954863,,,1.0,0.009859988168014198,101.42,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-25,2024-25,Man United,Aston Villa,H,H,4.82,0.4123592089455571,0.2585265411302579,,,1.0,0.009859988168014198,101.42,1.0,1,3.8200000000000003,3.8200000000000003,False,False
1,Flat stake,2025-05-25,2024-25,Newcastle,Everton,A,A,10.36,0.2224232481897849,0.13934880889382176,,,1.0,0.009859988168014198,101.42,1.0,1,9.36,9.36,False,False
1,Flat stake,2025-05-25,2024-25,Nott'm Forest,Chelsea,H,A,3.5,0.4426091824806774,0.21965285547294836,,,1.0,0.009859988168014198,101.42,1.0,0,-1.0,-1.0,False,False
1,Flat stake,2025-05-25,2024-25,Tottenham,Brighton,H,A,3.83,0.4464454957400025,0.250843197414915,,,1.0,0.009859988168014198,101.42,1.0,0,-1.0,-1.0,False,False
2,Quarter Kelly,2021-08-14,2021-22,Chelsea,Crystal Palace,A,H,11.0,0.1751820271967661,0.09270022991644271,0.023175057479110677,0.02,1.0,0.02,100.0,2.0,0,-1.0,-2.0,True,False
2,Quarter Kelly,2021-08-15,2021-22,Tottenham,Man City,H,H,5.97,0.2526648406088871,0.10229559324649015,0.025573898311622538,0.02,1.0,0.02,98.0,1.96,1,4.97,9.7412,True,False
2,Quarter Kelly,2021-08-21,2021-22,Aston Villa,Newcastle,A,H,4.39,0.3619611347915697,0.17374908015781443,0.04343727003945361,0.02,1.0,0.02,107.74119999999999,2.154824,0,-1.0,-2.154824,True,False
2,Quarter Kelly,2021-08-21,2021-22,Brighton,Watford,A,H,5.6,0.3267247748135137,0.18036059542514712,0.04509014885628678,0.02,1.0,0.02,107.74119999999999,2.154824,0,-1.0,-2.154824,True,False
2,Quarter Kelly,2021-08-28,2021-22,Aston Villa,Brentford,A,D,4.07,0.398614510896681,0.20272347210081162,0.050680868025202906,0.02,1.0,0.02,103.431552,2.06863104,0,-1.0,-2.06863104,True,False
2,Quarter Kelly,2021-08-28,2021-22,Man City,Arsenal,A,H,10.5,0.1556587655706351,0.06678074089385984,0.01669518522346496,0.01669518522346496,1.0,0.01669518522346496,103.431552,1.7268089185904476,0,-1.0,-1.7268089185904476,False,False
2,Quarter Kelly,2021-08-29,2021-22,Tottenham,Watford,A,H,8.5,0.189484202222573,0.08141542918558274,0.020353857296395685,0.02,1.0,0.02,99.63611204140955,1.992722240828191,0,-1.0,-1.992722240828191,True,False
2,Quarter Kelly,2021-09-11,2021-22,Chelsea,Aston Villa,A,H,10.33,0.1455867546050984,0.05400977224765985,0.013502443061914962,0.013502443061914962,1.0,0.013502443061914962,97.64338980058136,1.318424311154718,0,-1.0,-1.318424311154718,False,False
2,Quarter Kelly,2021-09-11,2021-22,Man United,Newcastle,A,H,15.76,0.105276819306778,0.044658717633795475,0.011164679408448869,0.011164679408448869,1.0,0.01116467940844887,97.64338980058136,1.090157143477697,0,-1.0,-1.090157143477697,False,False
2,Quarter Kelly,2021-09-18,2021-22,Aston Villa,Everton,A,H,3.65,0.5110155898837189,0.32649317097191466,0.08162329274297866,0.02,1.0,0.02,95.23480834594895,1.904696166918979,0,-1.0,-1.904696166918979,True,False
2,Quarter Kelly,2021-09-18,2021-22,Man City,Southampton,A,D,16.74,0.0952313914933085,0.037749268970647024,0.009437317242661756,0.009437317242661756,1.0,0.009437317242661756,95.23480834594895,0.8987610989048117,0,-1.0,-0.8987610989048117,False,False
2,Quarter Kelly,2021-09-18,2021-22,Norwich,Watford,A,A,3.31,0.5150806048764587,0.3051587888056616,0.0762896972014154,0.02,1.0,0.02,95.23480834594895,1.904696166918979,1,2.31,4.399848145582841,True,False
2,Quarter Kelly,2021-09-18,2021-22,Wolves,Brentford,A,A,5.38,0.3688560494619245,0.22475925710163328,0.05618981427540832,0.02,1.0,0.02,95.23480834594895,1.904696166918979,1,4.38,8.342569211105127,True,False
2,Quarter Kelly,2021-10-23,2021-22,Brighton,Man City,H,A,8.18,0.2108581915207847,0.1009498616490277,0.025237465412256924,0.02,1.0,0.02,105.17376843681313,2.103475368736263,0,-1.0,-2.103475368736263,True,False
2,Quarter Kelly,2021-11-06,2021-22,Man United,Man City,H,A,4.79,0.3536990985258847,0.18317115618442947,0.04579278904610737,0.02,1.0,0.02,103.07029306807686,2.0614058613615374,0,-1.0,-2.0614058613615374,True,False
2,Quarter Kelly,2021-11-07,2021-22,Everton,Tottenham,H,D,3.48,0.4709611043323484,0.2576389689824889,0.06440974224562222,0.02,1.0,0.02,101.00888720671533,2.0201777441343065,0,-1.0,-2.0201777441343065,True,False
2,Quarter Kelly,2021-11-20,2021-22,Watford,Man United,H,H,6.58,0.2297892920135382,0.09175869918442318,0.022939674796105796,0.02,1.0,0.02,98.98870946258103,1.9797741892516205,1,5.58,11.047139976024043,True,False
2,Quarter Kelly,2021-11-21,2021-22,Tottenham,Leeds,A,H,6.01,0.3232289811918416,0.18814494550159044,0.04703623637539761,0.02,1.0,0.02,110.03584943860507,2.2007169887721014,0,-1.0,-2.2007169887721014,True,False
2,Quarter Kelly,2021-11-28,2021-22,Man City,West Ham,A,H,11.0,0.1542201831501845,0.06964220146520295,0.017410550366300737,0.017410550366300737,1.0,0.017410550366300737,107.83513244983297,1.877469004774528,0,-1.0,-1.877469004774528,False,False
2,Quarter Kelly,2021-12-01,2021-22,Southampton,Leicester,A,D,3.02,0.5510443647198479,0.3287890997296735,0.08219727493241838,0.02,1.0,0.019999999999999997,105.95766344505844,2.1191532689011687,0,-1.0,-2.1191532689011687,True,False
2,Quarter Kelly,2021-12-01,2021-22,Wolves,Burnley,A,D,4.94,0.3037997399825943,0.12709916637411572,0.03177479159352893,0.02,1.0,0.019999999999999997,105.95766344505844,2.1191532689011687,0,-1.0,-2.1191532689011687,True,False
2,Quarter Kelly,2021-12-02,2021-22,Tottenham,Brentford,A,H,5.44,0.3055417308689658,0.14913221079440855,0.03728305269860214,0.02,1.0,0.02,101.7193569072561,2.034387138145122,0,-1.0,-2.034387138145122,True,False
2,Quarter Kelly,2021-12-04,2021-22,West Ham,Chelsea,H,H,4.92,0.3366063049850156,0.1673732195220094,0.04184330488050235,0.02,1.0,0.02,99.68496976911098,1.9936993953822195,1,3.92,7.8153016298983005,True,False
2,Quarter Kelly,2021-12-05,2021-22,Leeds,Brentford,A,D,4.94,0.4574312777617197,0.31972348023931363,0.07993087005982841,0.02,1.0,0.02,107.50027139900928,2.1500054279801857,0,-1.0,-2.1500054279801857,True,False
2,Quarter Kelly,2021-12-11,2021-22,Man City,Wolves,A,H,21.0,0.0841119291165897,0.03831752557241919,0.009579381393104797,0.009579381393104797,1.0,0.009579381393104797,105.35026597102909,1.0091903776015174,0,-1.0,-1.0091903776015174,False,False
2,Quarter Kelly,2021-12-14,2021-22,Man City,Leeds,A,H,20.0,0.0814212961645803,0.033075048594295046,0.008268762148573762,0.008268762148573762,1.0,0.008268762148573762,104.34107559342758,0.8627715364084074,0,-1.0,-0.8627715364084074,False,False
2,Quarter Kelly,2021-12-19,2021-22,Newcastle,Man City,H,A,23.5,0.1014206413761399,0.06148378099285722,0.015370945248214305,0.015370945248214305,1.0,0.015370945248214305,103.47830405701917,1.590559346038514,0,-1.0,-1.590559346038514,False,False
2,Quarter Kelly,2021-12-26,2021-22,Brighton,Brentford,A,H,4.42,0.3583706409765432,0.17075971728547396,0.04268992932136849,0.02,1.0,0.02,101.88774471098066,2.037754894219613,0,-1.0,-2.037754894219613,True,False
2,Quarter Kelly,2021-12-26,2021-22,Man City,Leicester,A,H,21.0,0.1354431439034373,0.09221530109860918,0.023053825274652294,0.02,1.0,0.02,101.88774471098066,2.037754894219613,0,-1.0,-2.037754894219613,True,False
2,Quarter Kelly,2021-12-28,2021-22,Leicester,Liverpool,H,H,8.27,0.3190810435649298,0.22541956400027088,0.05635489100006772,0.02,1.0,0.02,97.81223492254144,1.9562446984508288,1,7.27,14.221898957737524,True,False
2,Quarter Kelly,2022-01-23,2021-22,Arsenal,Burnley,A,D,11.9,0.1832145109701244,0.10828006243527341,0.027070015608818353,0.02,1.0,0.02,112.03413388027896,2.2406826776055793,0,-1.0,-2.2406826776055793,True,False
2,Quarter Kelly,2022-02-08,2021-22,Burnley,Man United,H,D,6.65,0.2895020157825475,0.16375016016883906,0.040937540042209765,0.02,1.0,0.02,109.79345120267338,2.1958690240534677,0,-1.0,-2.1958690240534677,True,False
2,Quarter Kelly,2022-02-09,2021-22,Tottenham,Southampton,A,A,6.41,0.253200702297493,0.11516016667780592,0.02879004166945148,0.02,1.0,0.02,107.59758217861992,2.1519516435723984,1,5.41,11.642058391726676,True,False
2,Quarter Kelly,2022-02-10,2021-22,Liverpool,Leicester,A,H,14.0,0.1088716504268672,0.040323315844318516,0.010080828961079629,0.010080828961079629,1.0,0.010080828961079629,119.2396405703466,1.2020344219702754,0,-1.0,-1.2020344219702754,False,False
2,Quarter Kelly,2022-02-12,2021-22,Man United,Southampton,A,D,6.26,0.3094982725952319,0.17822417993272843,0.04455604498318211,0.02,1.0,0.02,118.03760614837631,2.360752122967526,0,-1.0,-2.360752122967526,True,False
2,Quarter Kelly,2022-02-13,2021-22,Burnley,Liverpool,H,A,13.5,0.1217349542942724,0.051473750637814196,0.012868437659453549,0.012868437659453549,1.0,0.012868437659453549,115.67685402540879,1.4885803846676813,0,-1.0,-1.4885803846676813,False,False
2,Quarter Kelly,2022-02-13,2021-22,Leicester,West Ham,H,D,3.02,0.5032420637428459,0.25732229331851214,0.06433057332962804,0.02,1.0,0.02,115.67685402540879,2.313537080508176,0,-1.0,-2.313537080508176,True,False
2,Quarter Kelly,2022-02-13,2021-22,Tottenham,Wolves,A,A,5.9,0.2984940581225204,0.15532958018834087,0.038832395047085216,0.02,1.0,0.02,115.67685402540879,2.313537080508176,1,4.9,11.336331694490063,True,False
2,Quarter Kelly,2022-02-19,2021-22,Crystal Palace,Chelsea,H,A,6.49,0.259349975190943,0.1244410453532277,0.031110261338306924,0.02,1.0,0.02,123.21106825472299,2.4642213650944598,0,-1.0,-2.4642213650944598,True,False
2,Quarter Kelly,2022-02-23,2021-22,Burnley,Tottenham,H,H,4.71,0.3780089944577121,0.21035643231693366,0.052589108079233414,0.02,1.0,0.02,120.74684688962853,2.4149369377925707,1,3.71,8.959416039210437,True,False
2,Quarter Kelly,2022-02-23,2021-22,Liverpool,Leeds,A,H,16.0,0.1164400994474265,0.057536106077254935,0.014384026519313734,0.014384026519313734,1.0,0.014384026519313734,120.74684688962853,1.7368258477839318,0,-1.0,-1.7368258477839318,False,False
2,Quarter Kelly,2022-02-26,2021-22,Everton,Man City,H,A,12.5,0.145066023228205,0.07072393829152718,0.017680984572881794,0.017680984572881794,1.0,0.017680984572881794,127.96943708105503,2.2626256428305016,0,-1.0,-2.2626256428305016,False,False
2,Quarter Kelly,2022-03-06,2021-22,Watford,Arsenal,H,A,6.84,0.2854252388424826,0.16306654686345565,0.04076663671586391,0.02,1.0,0.02,125.70681143822453,2.5141362287644906,0,-1.0,-2.5141362287644906,True,False
2,Quarter Kelly,2022-03-10,2021-22,Southampton,Newcastle,A,A,4.41,0.360141055945855,0.17249913686839313,0.04312478421709828,0.02,1.0,0.02,123.19267520946005,2.463853504189201,1,3.41,8.401740449285175,True,False
2,Quarter Kelly,2022-03-13,2021-22,Arsenal,Leicester,A,H,7.92,0.218590327129024,0.10566985417079047,0.026417463542697618,0.02,1.0,0.02,131.59441565874522,2.6318883131749042,0,-1.0,-2.6318883131749042,True,False
2,Quarter Kelly,2022-03-14,2021-22,Crystal Palace,Man City,H,D,9.88,0.1596832261959826,0.06505295887571039,0.016263239718927597,0.016263239718927597,1.0,0.016263239718927597,128.96252734557032,2.0973484969797656,0,-1.0,-2.0973484969797656,False,False
2,Quarter Kelly,2022-04-02,2021-22,Burnley,Man City,H,A,16.5,0.1214281834158371,0.06474613073298789,0.016186532683246973,0.016186532683246973,1.0,0.016186532683246973,126.86517884859056,2.053507363798684,0,-1.0,-2.053507363798684,False,False
2,Quarter Kelly,2022-04-04,2021-22,Crystal Palace,Arsenal,H,H,4.15,0.4224182729213933,0.23905899448374038,0.059764748620935094,0.02,1.0,0.02,124.81167148479187,2.4962334296958377,1,3.1500000000000004,7.86313530354189,True,False
2,Quarter Kelly,2022-04-08,2021-22,Newcastle,Wolves,A,H,4.47,0.4411852468787445,0.2801435312818409,0.07003588282046022,0.02,1.0,0.02,132.67480678833377,2.6534961357666753,0,-1.0,-2.6534961357666753,True,False
2,Quarter Kelly,2022-04-17,2021-22,Newcastle,Leicester,A,H,3.9,0.518143802165978,0.3519864925680393,0.08799662314200983,0.02,1.0,0.02,130.02131065256708,2.6004262130513416,0,-1.0,-2.6004262130513416,True,False
2,Quarter Kelly,2022-04-20,2021-22,Chelsea,Arsenal,H,A,1.96,0.7746416112192459,0.539893289572627,0.13497332239315676,0.02,1.0,0.02,127.42088443951575,2.548417688790315,0,-1.0,-2.548417688790315,True,False
2,Quarter Kelly,2022-04-20,2021-22,Everton,Leicester,A,D,2.9,0.5209322733825891,0.2687913646365833,0.06719784115914583,0.02,1.0,0.02,127.42088443951575,2.548417688790315,0,-1.0,-2.548417688790315,True,False
2,Quarter Kelly,2022-04-20,2021-22,Newcastle,Crystal Palace,A,H,3.54,0.4507265393274752,0.23447714536191422,0.058619286340478555,0.02,1.0,0.02,127.42088443951575,2.548417688790315,0,-1.0,-2.548417688790315,True,False
2,Quarter Kelly,2022-04-23,2021-22,Leicester,Aston Villa,H,D,3.05,0.6161053496597131,0.42883966656689015,0.10720991664172254,0.02,1.0,0.02,119.7756313731448,2.395512627462896,0,-1.0,-2.395512627462896,True,False
2,Quarter Kelly,2022-05-01,2021-22,Tottenham,Leicester,A,H,9.05,0.1914356972534344,0.09099292672591074,0.022748231681477684,0.02,1.0,0.02,117.38011874568191,2.347602374913638,0,-1.0,-2.347602374913638,True,False
2,Quarter Kelly,2022-05-01,2021-22,West Ham,Arsenal,H,A,4.57,0.362492131501648,0.18391849886905642,0.045979624717264106,0.02,1.0,0.02,117.38011874568191,2.347602374913638,0,-1.0,-2.347602374913638,True,False
2,Quarter Kelly,2022-05-11,2021-22,Leeds,Chelsea,H,A,4.95,0.3226180895485395,0.1511289982950052,0.0377822495737513,0.02,1.0,0.02,112.68491399585463,2.2536982799170926,0,-1.0,-2.2536982799170926,True,False
2,Quarter Kelly,2022-05-11,2021-22,Watford,Everton,H,D,6.01,0.282742903074772,0.1395778138681397,0.034894453467034924,0.02,1.0,0.02,112.68491399585463,2.2536982799170926,0,-1.0,-2.2536982799170926,True,False
2,Quarter Kelly,2022-05-15,2021-22,Everton,Brentford,A,A,4.32,0.4186329524356083,0.2435223959403096,0.0608805989850774,0.02,1.0,0.02,108.17751743602044,2.163550348720409,1,3.3200000000000003,7.182987157751758,True,False
2,Quarter Kelly,2022-05-19,2021-22,Everton,Crystal Palace,A,H,4.64,0.4494333617137635,0.29817879075600623,0.07454469768900156,0.02,1.0,0.02,115.36050459377219,2.3072100918754437,0,-1.0,-2.3072100918754437,True,False
2,Quarter Kelly,2022-05-22,2021-22,Arsenal,Everton,A,H,8.84,0.2577063007918652,0.1630259820153174,0.04075649550382935,0.02,1.0,0.02,113.05329450189674,2.261065890037935,0,-1.0,-2.261065890037935,True,False
2,Quarter Kelly,2022-08-06,2022-23,Everton,Chelsea,H,A,6.89,0.267368321836452,0.14298263793771715,0.03574565948442929,0.02,1.0,0.02,110.7922286118588,2.215844572237176,0,-1.0,-2.215844572237176,True,False
2,Quarter Kelly,2022-08-06,2022-23,Newcastle,Nott'm Forest,A,H,6.6,0.2732128103486811,0.1434293836252313,0.035857345906307826,0.02,1.0,0.02,110.7922286118588,2.215844572237176,0,-1.0,-2.215844572237176,True,False
2,Quarter Kelly,2022-08-13,2022-23,Aston Villa,Everton,A,H,5.11,0.3760785580181453,0.2242728543729252,0.0560682135932313,0.02,1.0,0.02,106.36053946738446,2.1272107893476893,0,-1.0,-2.1272107893476893,True,False
2,Quarter Kelly,2022-08-13,2022-23,Man City,Bournemouth,A,H,36.0,0.0772782383780834,0.05091475947460007,0.012728689868650018,0.012728689868650018,1.0,0.012728689868650016,106.36053946738446,1.3538303211426468,0,-1.0,-1.3538303211426468,False,False
2,Quarter Kelly,2022-08-14,2022-23,Nott'm Forest,West Ham,H,H,4.03,0.3797054160366417,0.17498773156028588,0.04374693289007147,0.02,1.0,0.02,102.87949835689412,2.0575899671378823,1,3.0300000000000002,6.234497600427784,True,False
2,Quarter Kelly,2022-08-20,2022-23,Everton,Nott'm Forest,A,D,4.62,0.3882825537203596,0.21929983375360806,0.054824958438402016,0.02,1.0,0.019999999999999997,109.1139959573219,2.182279919146438,0,-1.0,-2.182279919146438,True,False
2,Quarter Kelly,2022-08-20,2022-23,Fulham,Brentford,A,H,2.8,0.567300678006601,0.326912165788046,0.0817280414470115,0.02,1.0,0.019999999999999997,109.1139959573219,2.182279919146438,0,-1.0,-2.182279919146438,True,False
2,Quarter Kelly,2022-08-21,2022-23,Leeds,Chelsea,H,H,6.14,0.2476715058637641,0.10130409455321238,0.025326023638303094,0.02,1.0,0.02,104.74943611902903,2.0949887223805805,1,5.14,10.768242033036183,True,False
2,Quarter Kelly,2022-08-27,2022-23,Brighton,Leeds,A,H,5.09,0.3482158164844745,0.1888553804171089,0.04721384510427722,0.02,1.0,0.02,115.51767815206522,2.3103535630413043,0,-1.0,-2.3103535630413043,True,False
2,Quarter Kelly,2022-08-27,2022-23,Liverpool,Bournemouth,A,H,19.5,0.0844541988413883,0.03496523661659847,0.008741309154149618,0.008741309154149618,1.0,0.008741309154149618,115.51767815206522,1.0097757374967569,0,-1.0,-1.0097757374967569,False,False
2,Quarter Kelly,2022-08-28,2022-23,Nott'm Forest,Tottenham,H,A,7.1,0.2203127413333814,0.09249515794541116,0.02312378948635279,0.02,1.0,0.019999999999999997,112.19754885152716,2.243950977030543,0,-1.0,-2.243950977030543,True,False
2,Quarter Kelly,2022-08-31,2022-23,Liverpool,Newcastle,A,H,10.61,0.1605155189063103,0.07316021390176401,0.018290053475441003,0.018290053475441003,1.0,0.018290053475441003,109.95359787449662,2.0110571849416794,0,-1.0,-2.0110571849416794,False,False
2,Quarter Kelly,2022-08-31,2022-23,Man City,Nott'm Forest,A,H,26.0,0.0694564049149618,0.032234661111560266,0.008058665277890066,0.008058665277890066,1.0,0.008058665277890066,109.95359787449662,0.8860792413702929,0,-1.0,-0.8860792413702929,False,False
2,Quarter Kelly,2022-09-03,2022-23,Chelsea,West Ham,A,H,5.44,0.2776735747064907,0.11498744288362824,0.02874686072090706,0.02,1.0,0.02,107.05646144818465,2.141129228963693,0,-1.0,-2.141129228963693,True,False
2,Quarter Kelly,2022-10-18,2022-23,Brighton,Nott'm Forest,A,D,8.53,0.4554772298396654,0.3831634489418786,0.09579086223546965,0.02,1.0,0.02,104.91533221922096,2.098306644384419,0,-1.0,-2.098306644384419,True,False
2,Quarter Kelly,2022-10-24,2022-23,West Ham,Bournemouth,A,H,6.12,0.2977425327671621,0.1605828711982485,0.04014571779956212,0.02,1.0,0.02,102.81702557483653,2.056340511496731,0,-1.0,-2.056340511496731,True,False
2,Quarter Kelly,2022-11-05,2022-23,Leeds,Bournemouth,A,H,5.52,0.2803451179835351,0.12112943612148536,0.03028235903037134,0.02,1.0,0.02,100.7606850633398,2.0152137012667963,0,-1.0,-2.0152137012667963,True,False
2,Quarter Kelly,2022-11-06,2022-23,Tottenham,Liverpool,H,A,3.59,0.4239181441126122,0.20149271712906475,0.05037317928226619,0.02,1.0,0.02,98.745471362073,1.9749094272414602,0,-1.0,-1.9749094272414602,True,False
2,Quarter Kelly,2022-11-12,2022-23,West Ham,Leicester,A,A,4.03,0.3952413290001032,0.19565100853809111,0.04891275213452278,0.02,1.0,0.02,96.77056193483155,1.935411238696631,1,3.0300000000000002,5.864296053250792,True,False
2,Quarter Kelly,2023-01-03,2022-23,Man United,Bournemouth,A,H,11.5,0.1438678671061906,0.062331473497256366,0.015582868374314092,0.015582868374314092,1.0,0.015582868374314092,102.63485798808235,1.5993454826447064,0,-1.0,-1.5993454826447064,False,False
2,Quarter Kelly,2023-02-11,2022-23,Crystal Palace,Brighton,H,D,5.15,0.3313974840986782,0.1702884441224561,0.04257211103061403,0.02,1.0,0.019999999999999997,101.03551250543764,2.0207102501087526,0,-1.0,-2.0207102501087526,True,False
2,Quarter Kelly,2023-02-11,2022-23,Fulham,Nott'm Forest,A,H,4.33,0.3648952794455239,0.17417314114087645,0.04354328528521911,0.02,1.0,0.019999999999999997,101.03551250543764,2.0207102501087526,0,-1.0,-2.0207102501087526,True,False
2,Quarter Kelly,2023-02-25,2022-23,Leicester,Arsenal,H,A,6.02,0.2752337507022393,0.13085800383017543,0.03271450095754386,0.02,1.0,0.02,96.99409200522012,1.9398818401044025,0,-1.0,-1.9398818401044025,True,False
