BootstrapIteration,SampledBets,BootstrapProfit,BootstrapROI
1439,187,-29.8,-0.15935828877005348
1440,180,39.71000000000001,0.22061111111111115
1441,176,1.1300000000000026,0.00642045454545456
1442,184,64.95,0.35298913043478264
1443,181,27.99,0.15464088397790055
1444,174,7.719999999999999,0.04436781609195402
1445,174,-48.6,-0.2793103448275862
1446,183,10.109999999999996,0.05524590163934424
1447,186,61.980000000000004,0.3332258064516129
1448,174,-37.97,-0.2182183908045977
1449,173,-8.120000000000001,-0.0469364161849711
1450,187,11.880000000000004,0.0635294117647059
1451,176,19.639999999999997,0.11159090909090907
1452,191,20.820000000000004,0.10900523560209426
1453,178,5.870000000000001,0.032977528089887645
1454,184,81.14999999999999,0.44103260869565214
1455,189,3.509999999999998,0.01857142857142856
1456,174,23.660000000000004,0.1359770114942529
1457,166,73.45,0.4424698795180723
1458,178,-1.0500000000000078,-0.005898876404494426
1459,194,16.900000000000002,0.08711340206185568
1460,171,-32.81,-0.19187134502923978
1461,186,-20.610000000000003,-0.11080645161290324
1462,178,15.27,0.08578651685393258
1463,187,50.28,0.26887700534759357
1464,203,78.47999999999999,0.38660098522167485
1465,161,56.050000000000004,0.34813664596273297
1466,180,3.099999999999996,0.0172222222222222
1467,174,-20.050000000000004,-0.1152298850574713
1468,191,13.500000000000004,0.07068062827225133
1469,170,-9.740000000000004,-0.05729411764705884
1470,176,68.89999999999998,0.3914772727272726
1471,174,-4.150000000000002,-0.02385057471264369
1472,169,-8.100000000000001,-0.047928994082840244
1473,175,55.300000000000004,0.316
1474,182,22.08,0.12131868131868132
1475,172,36.06999999999999,0.20970930232558135
1476,181,5.700000000000004,0.03149171270718234
1477,182,-11.630000000000006,-0.06390109890109893
1478,177,-1.9100000000000001,-0.010790960451977402
1479,182,-25.249999999999993,-0.1387362637362637
1480,187,33.14,0.1772192513368984
1481,164,7.919999999999989,0.0482926829268292
1482,186,25.740000000000002,0.13838709677419356
1483,180,-16.67,-0.09261111111111112
1484,176,10.590000000000003,0.06017045454545456
1485,173,6.539999999999997,0.037803468208092474
1486,193,35.64,0.18466321243523318
1487,178,-0.25999999999999446,-0.0014606741573033398
1488,180,-5.640000000000001,-0.03133333333333334
1489,176,-18.520000000000003,-0.10522727272727274
1490,171,45.040000000000006,0.2633918128654971
1491,169,13.41,0.0793491124260355
1492,190,-24.740000000000002,-0.13021052631578947
1493,182,10.57,0.05807692307692308
1494,190,74.22999999999999,0.39068421052631574
1495,174,28.42,0.16333333333333333
1496,177,10.58,0.05977401129943503
1497,174,-8.34,-0.04793103448275862
1498,180,6.1399999999999935,0.03411111111111108
1499,175,-21.469999999999995,-0.12268571428571426
1500,191,-10.560000000000002,-0.05528795811518326
1501,179,5.830000000000005,0.03256983240223467
1502,186,44.7,0.2403225806451613
1503,170,38.84,0.22847058823529415
1504,185,19.269999999999996,0.10416216216216215
1505,175,12.709999999999997,0.07262857142857142
1506,184,52.500000000000014,0.28532608695652184
1507,173,-28.020000000000003,-0.16196531791907517
1508,194,-13.46,-0.06938144329896907
1509,189,32.42999999999999,0.17158730158730154
1510,179,-22.290000000000006,-0.12452513966480451
1511,172,8.879999999999995,0.05162790697674416
1512,194,-18.15,-0.09355670103092782
1513,175,28.539999999999996,0.16308571428571425
1514,178,-36.06,-0.20258426966292137
1515,180,-35.839999999999996,-0.1991111111111111
1516,175,39.84,0.22765714285714286
1517,165,7.359999999999998,0.044606060606060594
1518,186,-15.23,-0.08188172043010752
1519,178,55.6,0.31235955056179776
1520,186,43.18000000000001,0.23215053763440863
1521,180,-12.709999999999997,-0.0706111111111111
1522,179,-16.89,-0.09435754189944134
1523,180,-45.080000000000005,-0.25044444444444447
1524,178,-12.07,-0.06780898876404494
1525,187,19.68,0.10524064171122995
1526,190,15.070000000000004,0.07931578947368423
1527,185,-11.67,-0.06308108108108108
1528,190,84.26,0.44347368421052635
1529,179,31.800000000000004,0.17765363128491624
1530,178,54.69,0.30724719101123593
1531,176,21.950000000000006,0.12471590909090913
1532,189,19.040000000000003,0.10074074074074076
1533,177,-32.21,-0.1819774011299435
1534,166,40.370000000000005,0.24319277108433737
1535,178,21.52,0.12089887640449438
1536,185,57.57000000000001,0.31118918918918925
1537,181,-37.45,-0.20690607734806632
1538,183,20.709999999999994,0.11316939890710379
1539,175,46.81999999999999,0.2675428571428571
1540,180,-17.940000000000005,-0.0996666666666667
1541,176,-7.970000000000006,-0.04528409090909094
1542,178,45.95,0.2581460674157304
1543,173,-9.000000000000004,-0.05202312138728326
1544,169,11.879999999999999,0.07029585798816568
1545,187,30.309999999999995,0.16208556149732617
1546,174,33.309999999999995,0.19143678160919536
1547,174,-10.290000000000003,-0.059137931034482775
1548,170,30.13,0.17723529411764705
1549,185,1.0999999999999979,0.005945945945945935
1550,177,-19.89,-0.11237288135593221
1551,182,25.490000000000002,0.14005494505494506
1552,182,2.1000000000000005,0.01153846153846154
1553,193,30.469999999999988,0.1578756476683937
1554,187,32.43000000000001,0.17342245989304816
1555,172,-11.989999999999998,-0.06970930232558138
1556,178,-0.3600000000000003,-0.0020224719101123614
1557,188,-14.279999999999998,-0.07595744680851063
1558,185,16.020000000000007,0.08659459459459463
1559,173,68.52,0.3960693641618497
1560,179,-4.620000000000001,-0.025810055865921794
1561,175,36.89,0.21080000000000002
1562,182,30.040000000000003,0.16505494505494506
1563,178,17.12,0.09617977528089888
1564,185,17.840000000000003,0.09643243243243245
1565,186,19.83,0.10661290322580644
1566,176,9.95,0.0565340909090909
1567,195,36.870000000000005,0.1890769230769231
1568,175,-0.2699999999999996,-0.0015428571428571405
1569,169,-21.15,-0.12514792899408284
1570,168,2.770000000000003,0.016488095238095257
1571,174,25.970000000000002,0.1492528735632184
1572,187,16.650000000000006,0.08903743315508024
1573,182,-18.970000000000006,-0.10423076923076927
1574,165,42.06,0.2549090909090909
1575,179,19.88,0.11106145251396647
1576,177,-26.020000000000003,-0.14700564971751415
1577,183,-7.75,-0.04234972677595628
1578,186,25.150000000000002,0.13521505376344087
1579,178,37.92999999999999,0.2130898876404494
1580,184,-35.519999999999996,-0.19304347826086954
1581,176,-18.08,-0.10272727272727272
1582,173,51.01,0.29485549132947975
1583,191,14.540000000000003,0.0761256544502618
1584,183,-8.529999999999998,-0.046612021857923486
1585,189,25.349999999999994,0.1341269841269841
1586,191,-2.749999999999993,-0.014397905759162267
1587,189,42.0,0.2222222222222222
1588,180,3.8099999999999925,0.021166666666666625
1589,180,-3.4799999999999933,-0.019333333333333296
1590,184,25.799999999999997,0.14021739130434782
1591,186,8.510000000000002,0.04575268817204302
1592,179,18.54,0.1035754189944134
1593,174,4.459999999999999,0.02563218390804597
1594,173,-3.49,-0.020173410404624278
1595,169,-38.019999999999996,-0.2249704142011834
1596,180,-50.71,-0.2817222222222222
1597,172,21.229999999999997,0.12343023255813952
1598,172,11.600000000000001,0.06744186046511629
1599,177,25.689999999999998,0.1451412429378531
1600,186,20.360000000000007,0.10946236559139788
1601,176,13.690000000000001,0.07778409090909091
1602,174,41.32000000000001,0.23747126436781613
1603,172,-6.349999999999997,-0.03691860465116277
1604,177,-18.5,-0.10451977401129943
1605,178,-48.14,-0.2704494382022472
1606,181,-28.319999999999993,-0.15646408839779002
1607,174,0.8299999999999947,0.004770114942528705
1608,189,71.58,0.3787301587301587
1609,190,46.94,0.24705263157894736
1610,176,-29.95,-0.17017045454545454
1611,173,-42.24,-0.24416184971098268
1612,174,44.14,0.2536781609195402
1613,180,13.659999999999997,0.07588888888888887
1614,176,25.020000000000003,0.14215909090909093
1615,175,48.10999999999999,0.27491428571428567
1616,179,-3.4299999999999997,-0.019162011173184355
1617,185,-37.900000000000006,-0.20486486486486488
1618,175,-53.89,-0.30794285714285713
1619,179,7.830000000000002,0.04374301675977655
1620,177,-22.999999999999996,-0.12994350282485873
1621,174,-18.29,-0.10511494252873563
1622,164,37.72,0.22999999999999998
1623,190,-9.650000000000013,-0.05078947368421059
1624,182,-23.57,-0.1295054945054945
1625,178,27.69,0.15556179775280898
1626,184,14.240000000000002,0.0773913043478261
1627,173,13.999999999999996,0.08092485549132945
1628,176,62.24000000000001,0.3536363636363637
1629,176,19.58,0.11124999999999999
1630,166,13.660000000000007,0.08228915662650607
1631,182,15.909999999999997,0.08741758241758239
1632,188,35.589999999999996,0.18930851063829784
1633,168,32.65,0.1943452380952381
1634,184,10.699999999999996,0.058152173913043455
1635,194,30.379999999999995,0.15659793814432987
1636,184,-3.3900000000000077,-0.0184239130434783
1637,176,25.090000000000003,0.1425568181818182
1638,192,-20.650000000000002,-0.10755208333333334
1639,185,-27.79,-0.15021621621621623
1640,189,-24.029999999999998,-0.12714285714285714
1641,186,23.379999999999995,0.12569892473118277
1642,180,-14.379999999999999,-0.07988888888888888
1643,175,113.53,0.6487428571428572
1644,166,-12.770000000000003,-0.0769277108433735
1645,171,69.88999999999999,0.4087134502923976
1646,167,-7.780000000000003,-0.046586826347305405
1647,170,37.10000000000001,0.2182352941176471
1648,171,24.740000000000002,0.14467836257309943
1649,184,-41.06,-0.22315217391304348
1650,185,-25.700000000000003,-0.13891891891891894
1651,182,30.570000000000004,0.167967032967033
1652,186,-5.680000000000003,-0.030537634408602167
1653,176,106.75999999999999,0.6065909090909091
1654,176,11.819999999999993,0.06715909090909088
1655,174,-42.26,-0.2428735632183908
1656,175,-29.25,-0.16714285714285715
1657,176,13.570000000000004,0.07710227272727276
1658,175,25.91,0.14805714285714286
1659,192,-4.489999999999998,-0.02338541666666666
1660,180,29.060000000000002,0.16144444444444445
1661,190,6.649999999999999,0.03499999999999999
1662,172,-14.719999999999992,-0.08558139534883716
1663,189,83.58,0.44222222222222224
1664,176,49.290000000000006,0.2800568181818182
1665,187,-1.5399999999999991,-0.008235294117647054
1666,180,25.940000000000005,0.14411111111111113
1667,179,-15.64,-0.08737430167597765
1668,179,-33.96,-0.18972067039106147
1669,178,-41.81,-0.23488764044943822
1670,177,69.20000000000002,0.3909604519774012
1671,174,-56.09,-0.3223563218390805
1672,184,39.54,0.21489130434782608
1673,175,8.379999999999995,0.04788571428571426
1674,179,23.529999999999998,0.13145251396648044
1675,186,24.44000000000001,0.13139784946236563
1676,171,4.309999999999993,0.02520467836257306
1677,190,28.690000000000005,0.15100000000000002
1678,188,16.119999999999994,0.08574468085106379
1679,178,22.859999999999992,0.1284269662921348
1680,174,32.83,0.18867816091954023
1681,175,23.410000000000004,0.1337714285714286
1682,189,24.380000000000003,0.128994708994709
1683,184,-9.020000000000001,-0.04902173913043479
1684,181,-5.020000000000007,-0.02773480662983429
1685,173,31.719999999999995,0.18335260115606933
1686,191,73.12,0.38282722513089007
1687,194,50.19,0.2587113402061856
1688,186,55.60000000000001,0.2989247311827957
1689,181,35.74000000000001,0.19745856353591165
1690,179,68.52000000000001,0.38279329608938556
1691,188,65.99,0.3510106382978723
1692,173,18.299999999999997,0.10578034682080924
1693,166,-0.09999999999999787,-0.000602409638554204
1694,183,62.32000000000001,0.34054644808743173
1695,178,-20.57,-0.11556179775280899
1696,183,25.250000000000007,0.13797814207650277
1697,187,-24.39,-0.13042780748663102
1698,183,32.3,0.17650273224043714
1699,183,13.940000000000001,0.07617486338797815
1700,177,19.839999999999996,0.11209039548022597
1701,167,6.13000000000001,0.036706586826347365
1702,189,-1.2700000000000031,-0.006719576719576736
1703,172,-51.919999999999995,-0.30186046511627906
1704,180,-19.769999999999992,-0.1098333333333333
1705,184,25.009999999999998,0.13592391304347826
1706,189,1.2899999999999991,0.006825396825396821
1707,190,16.26,0.08557894736842106
1708,184,33.46,0.18184782608695652
1709,168,-15.019999999999996,-0.08940476190476188
1710,177,62.730000000000004,0.35440677966101697
1711,170,-58.99000000000001,-0.34700000000000003
1712,179,16.33,0.0912290502793296
1713,173,-11.119999999999994,-0.06427745664739881
1714,182,-38.599999999999994,-0.21208791208791206
1715,172,9.860000000000003,0.05732558139534885
1716,176,11.799999999999997,0.06704545454545453
1717,180,-16.169999999999998,-0.08983333333333332
1718,181,-19.99,-0.11044198895027624
1719,192,18.689999999999998,0.09734374999999999
1720,175,80.69,0.46108571428571427
1721,186,24.36,0.13096774193548386
1722,175,10.660000000000002,0.060914285714285726
1723,196,-0.9699999999999953,-0.004948979591836711
1724,191,52.47,0.27471204188481674
1725,166,1.190000000000003,0.0071686746987951995
1726,172,-58.150000000000006,-0.33808139534883724
1727,185,55.11,0.2978918918918919
1728,176,-3.6000000000000014,-0.02045454545454546
1729,174,-27.829999999999995,-0.15994252873563217
1730,176,0.6100000000000012,0.0034659090909090976
1731,191,-26.199999999999996,-0.13717277486910992
1732,189,31.31,0.16566137566137565
1733,190,32.43000000000001,0.17068421052631583
1734,184,-8.3,-0.045108695652173916
1735,173,-29.310000000000002,-0.1694219653179191
1736,173,2.7500000000000018,0.015895953757225443
1737,170,-33.78999999999999,-0.1987647058823529
1738,176,2.5000000000000053,0.014204545454545485
1739,169,51.17,0.3027810650887574
1740,182,-15.740000000000002,-0.0864835164835165
1741,175,-19.439999999999998,-0.11108571428571427
1742,186,-7.209999999999997,-0.03876344086021504
1743,181,13.290000000000001,0.0734254143646409
1744,174,-8.740000000000002,-0.05022988505747127
1745,180,-0.029999999999995808,-0.00016666666666664338
1746,189,-18.57,-0.09825396825396826
1747,176,-39.730000000000004,-0.2257386363636364
1748,174,13.42,0.0771264367816092
1749,186,69.06000000000002,0.37129032258064526
1750,184,-11.849999999999994,-0.06440217391304345
1751,174,21.03,0.12086206896551725
1752,168,42.27,0.25160714285714286
1753,182,5.390000000000001,0.02961538461538462
1754,175,47.559999999999995,0.27177142857142855
1755,181,-35.19,-0.19441988950276243
1756,182,0.4299999999999926,0.002362637362637322
1757,183,-35.150000000000006,-0.19207650273224047
1758,186,41.60000000000001,0.22365591397849466
1759,198,3.299999999999999,0.016666666666666663
1760,184,-3.0000000000000044,-0.01630434782608698
1761,184,59.02,0.32076086956521743
1762,169,-6.209999999999997,-0.036745562130177496
1763,178,53.97,0.30320224719101124
1764,171,-22.63,-0.1323391812865497
1765,185,2.8500000000000014,0.015405405405405413
1766,186,82.47,0.4433870967741935
1767,173,7.8,0.04508670520231214
1768,185,49.39,0.26697297297297296
1769,184,25.759999999999998,0.13999999999999999
1770,182,16.03000000000001,0.08807692307692312
1771,183,4.599999999999998,0.02513661202185791
1772,180,-27.910000000000004,-0.15505555555555559
1773,166,-48.55,-0.2924698795180723
1774,178,-12.269999999999996,-0.0689325842696629
1775,174,2.6999999999999975,0.01551724137931033
1776,182,-30.06,-0.16516483516483516
1777,177,-16.729999999999997,-0.09451977401129942
1778,186,9.250000000000004,0.04973118279569894
1779,176,47.93000000000001,0.2723295454545455
1780,181,4.379999999999999,0.024198895027624304
1781,191,7.460000000000004,0.039057591623036673
1782,185,17.18,0.09286486486486487
1783,179,-37.31999999999999,-0.2084916201117318
1784,182,-6.950000000000001,-0.03818681318681319
1785,197,12.249999999999996,0.062182741116751254
1786,176,-4.390000000000001,-0.024943181818181823
1787,191,71.5,0.3743455497382199
1788,170,37.71,0.2218235294117647
1789,176,-4.060000000000004,-0.023068181818181842
1790,174,-25.199999999999996,-0.14482758620689654
1791,191,47.26,0.24743455497382197
1792,186,22.209999999999997,0.11940860215053763
1793,170,-58.56999999999999,-0.34452941176470586
1794,177,64.66000000000001,0.3653107344632769
1795,185,89.97,0.4863243243243243
1796,174,15.590000000000003,0.08959770114942531
1797,187,23.33,0.12475935828877005
1798,180,14.05,0.07805555555555556
1799,176,27.150000000000006,0.15426136363636367
1800,172,50.63000000000001,0.2943604651162791
1801,178,41.78,0.2347191011235955
1802,183,6.799999999999999,0.03715846994535518
1803,186,6.540000000000003,0.03516129032258066
1804,174,5.75,0.033045977011494254
1805,178,43.35999999999999,0.2435955056179775
1806,175,16.359999999999996,0.09348571428571426
1807,186,36.93,0.1985483870967742
1808,176,57.32000000000001,0.32568181818181824
1809,172,12.770000000000003,0.07424418604651165
1810,185,15.490000000000002,0.08372972972972974
1811,173,18.49,0.106878612716763
1812,177,9.16,0.05175141242937853
1813,187,-5.459999999999997,-0.02919786096256683
1814,170,-7.229999999999995,-0.04252941176470585
1815,184,-40.540000000000006,-0.22032608695652178
1816,175,25.92,0.14811428571428573
1817,190,32.14,0.16915789473684212
1818,169,12.369999999999997,0.07319526627218934
1819,180,32.93000000000001,0.1829444444444445
1820,171,47.56,0.2781286549707602
1821,183,40.78999999999999,0.22289617486338795
1822,184,28.92000000000001,0.1571739130434783
1823,180,29.72,0.1651111111111111
1824,176,34.14999999999999,0.19403409090909085
1825,173,-80.01,-0.462485549132948
1826,189,60.72,0.32126984126984126
1827,180,19.839999999999996,0.11022222222222221
1828,185,-2.650000000000002,-0.014324324324324336
1829,170,54.69,0.3217058823529412
1830,175,-31.21,-0.17834285714285714
1831,174,54.49,0.3131609195402299
1832,171,-29.74,-0.17391812865497075
1833,172,-50.94,-0.2961627906976744
1834,186,34.69,0.186505376344086
1835,178,24.45,0.13735955056179774
1836,187,11.280000000000001,0.060320855614973266
1837,180,12.620000000000001,0.07011111111111111
1838,175,55.48,0.31702857142857144
1839,166,-1.509999999999998,-0.009096385542168663
1840,182,-13.010000000000002,-0.07148351648351649
1841,178,-14.23,-0.0799438202247191
1842,172,-31.629999999999995,-0.1838953488372093
1843,190,18.769999999999996,0.09878947368421051
1844,193,-7.409999999999997,-0.03839378238341967
1845,189,5.67,0.03
1846,180,44.18000000000001,0.2454444444444445
1847,180,24.839999999999993,0.13799999999999996
1848,177,-20.330000000000005,-0.11485875706214692
1849,191,47.05,0.2463350785340314
1850,186,15.55,0.08360215053763441
1851,185,-11.95,-0.06459459459459459
1852,187,36.4,0.1946524064171123
1853,178,21.41,0.1202808988764045
1854,188,44.03999999999999,0.23425531914893613
1855,177,9.550000000000004,0.05395480225988703
1856,176,8.25,0.046875
1857,195,49.230000000000004,0.25246153846153846
1858,181,57.980000000000004,0.3203314917127072
1859,181,27.709999999999997,0.1530939226519337
1860,195,31.090000000000003,0.15943589743589745
1861,182,13.86,0.07615384615384616
1862,193,6.100000000000001,0.03160621761658032
1863,187,9.699999999999996,0.051871657754010675
1864,172,-8.739999999999998,-0.05081395348837208
1865,172,14.689999999999994,0.08540697674418601
1866,174,-34.75,-0.1997126436781609
1867,183,-14.98000000000001,-0.08185792349726781
1868,173,9.809999999999999,0.05670520231213872
1869,170,66.9,0.3935294117647059
1870,176,50.75,0.2883522727272727
1871,173,6.800000000000001,0.03930635838150289
1872,180,43.120000000000005,0.23955555555555558
1873,192,-41.42,-0.21572916666666667
1874,184,3.740000000000002,0.02032608695652175
1875,185,-24.590000000000003,-0.13291891891891894
1876,177,-10.870000000000001,-0.06141242937853108
1877,184,7.649999999999999,0.04157608695652173
1878,185,0.7499999999999964,0.004054054054054035
1879,180,-27.399999999999995,-0.1522222222222222
1880,175,20.76,0.11862857142857144
1881,190,-5.470000000000002,-0.02878947368421054
1882,180,20.51,0.11394444444444446
1883,189,-33.980000000000004,-0.1797883597883598
1884,188,22.23999999999999,0.11829787234042549
1885,174,-15.209999999999996,-0.08741379310344825
1886,184,15.550000000000004,0.08451086956521742
1887,176,26.880000000000013,0.1527272727272728
1888,189,50.019999999999996,0.26465608465608464
1889,178,15.140000000000002,0.08505617977528092
1890,178,27.64,0.1552808988764045
1891,179,11.950000000000001,0.06675977653631286
1892,164,-12.18,-0.07426829268292683
1893,186,-19.120000000000005,-0.10279569892473121
1894,172,-55.25999999999999,-0.3212790697674418
1895,181,66.07,0.36502762430939223
1896,178,23.429999999999996,0.13162921348314605
1897,173,-2.0200000000000014,-0.01167630057803469
1898,172,-8.120000000000003,-0.04720930232558141
1899,180,16.57,0.09205555555555556
1900,184,-7.5299999999999985,-0.040923913043478255
1901,183,46.89,0.2562295081967213
1902,179,61.69,0.34463687150837985
1903,189,19.750000000000007,0.10449735449735453
1904,176,52.43000000000001,0.2978977272727273
1905,168,-24.430000000000007,-0.1454166666666667
1906,170,17.89,0.10523529411764707
1907,172,31.660000000000004,0.1840697674418605
1908,195,27.08,0.13887179487179485
1909,172,8.629999999999999,0.050174418604651154
1910,181,12.519999999999994,0.06917127071823201
1911,174,-22.880000000000003,-0.13149425287356323
1912,170,2.0,0.011764705882352941
1913,172,42.46999999999999,0.24691860465116275
1914,180,69.41999999999999,0.3856666666666666
1915,201,-18.060000000000002,-0.08985074626865673
1916,171,-7.400000000000006,-0.043274853801169626
1917,181,-11.260000000000002,-0.062209944751381224
1918,164,-49.779999999999994,-0.3035365853658536
1919,178,73.46000000000001,0.4126966292134832
1920,191,73.98,0.3873298429319372
1921,168,22.78000000000001,0.13559523809523816
1922,188,43.879999999999995,0.2334042553191489
1923,184,10.89,0.059184782608695655
1924,176,51.120000000000005,0.29045454545454547
1925,181,4.549999999999998,0.025138121546961316
1926,195,27.88,0.14297435897435898
1927,191,83.67999999999999,0.43811518324607324
1928,183,28.499999999999996,0.15573770491803277
1929,183,-25.440000000000012,-0.139016393442623
1930,173,-7.77,-0.04491329479768786
1931,177,26.34,0.14881355932203388
1932,185,35.019999999999996,0.18929729729729727
1933,175,19.28,0.11017142857142857
1934,177,-27.1,-0.15310734463276837
1935,184,5.420000000000007,0.02945652173913047
1936,177,25.580000000000005,0.14451977401129948
1937,180,62.56,0.34755555555555556
1938,181,-43.279999999999994,-0.2391160220994475
1939,178,-32.42,-0.18213483146067416
1940,178,17.759999999999998,0.0997752808988764
1941,178,16.289999999999996,0.09151685393258424
1942,187,21.889999999999993,0.11705882352941173
1943,167,-14.739999999999998,-0.0882634730538922
1944,182,39.709999999999994,0.21818681318681316
1945,182,26.960000000000004,0.14813186813186816
1946,176,36.0,0.20454545454545456
1947,185,-23.090000000000003,-0.12481081081081083
1948,189,-16.490000000000002,-0.08724867724867726
1949,179,-27.060000000000006,-0.15117318435754193
1950,175,11.820000000000007,0.06754285714285718
1951,174,33.59,0.19304597701149429
1952,180,-17.740000000000002,-0.09855555555555556
1953,196,78.5,0.4005102040816326
1954,183,97.86999999999999,0.5348087431693989
1955,173,5.960000000000001,0.034450867052023125
1956,178,42.059999999999995,0.23629213483146064
1957,182,-18.659999999999997,-0.1025274725274725
1958,191,44.559999999999995,0.2332984293193717
1959,194,-6.91,-0.03561855670103093
1960,180,75.0,0.4166666666666667
1961,179,47.53,0.26553072625698326
1962,181,5.200000000000001,0.028729281767955805
1963,194,20.04999999999999,0.10335051546391748
1964,183,-30.83,-0.16846994535519125
1965,171,35.379999999999995,0.2069005847953216
1966,174,-5.07,-0.02913793103448276
1967,177,0.8799999999999919,0.004971751412429333
1968,176,11.430000000000005,0.06494318181818184
1969,178,10.02,0.05629213483146067
1970,176,6.570000000000006,0.03732954545454548
1971,175,25.5,0.1457142857142857
1972,189,46.370000000000005,0.24534391534391536
1973,178,13.840000000000002,0.07775280898876405
1974,177,-30.480000000000004,-0.1722033898305085
1975,178,48.56,0.27280898876404497
1976,169,-9.77,-0.057810650887573964
1977,189,-9.459999999999997,-0.05005291005291004
1978,191,23.39,0.12246073298429319
1979,176,8.409999999999995,0.04778409090909088
1980,166,-19.569999999999997,-0.11789156626506023
1981,181,34.21,0.18900552486187847
1982,174,-2.9900000000000055,-0.017183908045977043
1983,176,-19.72,-0.11204545454545455
1984,178,58.83,0.3305056179775281
1985,182,-25.97,-0.14269230769230767
1986,183,-2.8400000000000025,-0.015519125683060122
1987,185,-13.7,-0.07405405405405405
1988,184,36.56,0.19869565217391305
1989,189,-29.550000000000004,-0.15634920634920638
1990,174,-3.2399999999999984,-0.018620689655172405
1991,183,32.06,0.1751912568306011
1992,185,92.59,0.5004864864864865
1993,188,57.23,0.3044148936170213
1994,181,20.570000000000004,0.11364640883977903
1995,176,1.9000000000000021,0.010795454545454558
1996,180,-4.870000000000001,-0.027055555555555562
1997,185,33.32000000000001,0.18010810810810815
1998,168,-8.469999999999999,-0.05041666666666666
1999,173,50.339999999999996,0.29098265895953757
2000,188,70.97999999999999,0.3775531914893617
2001,184,-7.219999999999988,-0.03923913043478255
2002,174,2.1199999999999974,0.012183908045976997
2003,173,-10.009999999999994,-0.05786127167630055
2004,177,6.390000000000002,0.03610169491525425
2005,189,31.46,0.16645502645502647
2006,171,-18.700000000000003,-0.10935672514619885
2007,182,27.54,0.15131868131868131
2008,188,36.120000000000005,0.19212765957446812
2009,188,9.05,0.04813829787234043
2010,173,-31.98,-0.18485549132947976
2011,179,-15.099999999999994,-0.08435754189944131
2012,178,19.61,0.1101685393258427
2013,181,-24.95,-0.13784530386740332
2014,180,17.21,0.09561111111111112
2015,186,44.97,0.24177419354838708
2016,180,-2.5300000000000047,-0.014055555555555582
2017,170,-36.38,-0.21400000000000002
2018,188,53.21,0.283031914893617
2019,178,15.100000000000005,0.08483146067415732
2020,168,42.16,0.2509523809523809
2021,182,-31.439999999999998,-0.17274725274725272
2022,169,12.270000000000001,0.072603550295858
2023,180,40.61,0.2256111111111111
2024,180,-11.069999999999999,-0.06149999999999999
2025,169,45.84,0.2712426035502959
2026,175,9.149999999999999,0.052285714285714276
2027,191,33.129999999999995,0.17345549738219893
2028,176,12.910000000000004,0.07335227272727275
2029,180,1.5999999999999979,0.008888888888888877
2030,185,4.869999999999997,0.02632432432432431
2031,189,15.139999999999997,0.0801058201058201
2032,178,-17.29,-0.09713483146067416
2033,175,0.10000000000000142,0.0005714285714285796
2034,177,9.93,0.056101694915254234
2035,187,-38.42,-0.20545454545454547
2036,182,33.64,0.18483516483516485
2037,176,-17.13,-0.09732954545454545
2038,169,8.04,0.04757396449704142
2039,191,80.11000000000001,0.4194240837696336
2040,177,-11.3,-0.06384180790960452
2041,162,-6.200000000000006,-0.03827160493827164
2042,167,-25.729999999999997,-0.15407185628742512
2043,172,-6.689999999999995,-0.03889534883720927
2044,185,-1.019999999999996,-0.005513513513513492
2045,202,63.01,0.31193069306930693
2046,183,10.740000000000009,0.058688524590163986
2047,182,46.56,0.2558241758241758
2048,176,-6.75,-0.03835227272727273
2049,191,-25.5,-0.13350785340314136
2050,192,30.98,0.16135416666666666
2051,190,43.25,0.22763157894736843
2052,194,55.79999999999998,0.28762886597938137
2053,170,5.289999999999999,0.031117647058823524
2054,173,44.12,0.25502890173410403
2055,179,37.35,0.208659217877095
2056,183,-3.3799999999999955,-0.018469945355191232
2057,179,-3.2699999999999996,-0.018268156424581003
2058,174,-0.34999999999999964,-0.002011494252873561
2059,179,13.690000000000001,0.07648044692737431
2060,184,-27.960000000000004,-0.15195652173913046
2061,183,27.690000000000005,0.15131147540983608
2062,182,35.209999999999994,0.19346153846153843
2063,183,-30.330000000000002,-0.1657377049180328
2064,176,7.440000000000001,0.04227272727272728
2065,166,-23.619999999999997,-0.142289156626506
2066,174,26.35,0.1514367816091954
2067,172,47.79,0.2778488372093023
2068,194,16.240000000000002,0.08371134020618558
2069,196,-2.450000000000003,-0.012500000000000015
2070,182,55.81,0.30664835164835164
2071,178,93.3,0.5241573033707865
2072,173,-9.219999999999994,-0.05329479768786123
2073,179,44.57000000000001,0.24899441340782127
2074,168,4.059999999999999,0.02416666666666666
2075,168,-7.830000000000004,-0.04660714285714288
2076,191,-8.059999999999995,-0.04219895287958113
2077,164,6.199999999999999,0.03780487804878049
2078,191,-6.450000000000003,-0.03376963350785342
2079,171,65.44,0.38269005847953214
2080,182,-16.980000000000004,-0.09329670329670332
2081,167,22.56,0.13508982035928144
2082,174,-47.04,-0.27034482758620687
2083,174,7.369999999999998,0.04235632183908045
2084,188,64.53,0.34324468085106385
2085,169,6.4900000000000055,0.03840236686390536
2086,182,-28.72,-0.15780219780219779
2087,184,36.38,0.19771739130434784
2088,173,-21.85,-0.1263005780346821
2089,192,-47.20000000000001,-0.24583333333333338
2090,195,40.260000000000005,0.20646153846153847
2091,182,14.979999999999997,0.08230769230769229
