Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,CandidatePositiveExpectedReturn,StrategyNumber,Strategy,MinimumExpectedReturn
2020-21,2020-10-03,Everton,Brighton,H,0.555479867830447,0.5412506013634818,1.81,H,1,0.014229266466965207,0.014229266466965207,0.5524861878453039,0.002993679985143105,0.0054185607731092045,True,0.81,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-03,Leeds,Man City,D,0.2033936931448928,0.10994281074795559,8.85,H,0,0.09345088239693722,0.09345088239693722,0.11299435028248588,0.09039934286240693,0.8000341843323013,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-03,Newcastle,Burnley,H,0.3296919962388726,0.3094301269332377,3.17,A,0,0.020261869305634894,0.020261869305634894,0.31545741324921134,0.014234582989661237,0.04512362807722603,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-04,Arsenal,Sheffield United,H,0.180282400098424,0.13155410826372174,7.41,A,0,0.04872829183470226,0.04872829183470226,0.1349527665317139,0.045329633566710104,0.33589258472932193,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-04,Aston Villa,Liverpool,H,0.815773326666203,0.664146930661026,1.47,A,0,0.1516263960051769,0.1516263960051769,0.6802721088435374,0.13550121782266555,0.1991867901993183,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-04,Leicester,West Ham,A,0.5836100556874735,0.5238620740676806,1.87,H,0,0.05974798161979289,0.05974798161979289,0.53475935828877,0.04885069739870351,0.0913508041355755,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-04,Man United,Tottenham,A,0.4953590353388371,0.4625642450340325,2.12,H,0,0.03279479030480459,0.03279479030480459,0.4716981132075471,0.023660922131289952,0.05016115491833473,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-04,Southampton,West Brom,H,0.2827031040283003,0.22588316900361688,4.34,A,0,0.05681993502468341,0.05681993502468341,0.2304147465437788,0.052288357484521486,0.22693147148282322,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-04,Wolves,Fulham,H,0.5618809922641879,0.538135593220339,1.82,H,1,0.02374539904384887,0.02374539904384887,0.5494505494505494,0.012430442813638476,0.022623405920821904,True,0.8200000000000001,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-17,Chelsea,Southampton,D,0.2039008999198685,0.18125773394488617,5.39,A,0,0.022643165974982338,0.022643165974982338,0.1855287569573284,0.01837214296254011,0.09902585056809121,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-17,Everton,Liverpool,D,0.3056709387925464,0.23248817963361365,4.22,H,0,0.07318275915893277,0.07318275915893277,0.23696682464454977,0.06870411414799665,0.2899313617045458,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-17,Man City,Arsenal,H,0.2269481428776518,0.16910075279377443,5.76,A,0,0.057847390083877376,0.057847390083877376,0.1736111111111111,0.0533370317665407,0.3072213029752744,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-17,Newcastle,Man United,A,0.3051101246103576,0.20515362576980922,4.77,H,0,0.09995649884054836,0.09995649884054836,0.20964360587002098,0.0954665187403366,0.45537529439140556,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-18,Crystal Palace,Brighton,D,0.4096097187912588,0.30029664932159705,3.27,H,0,0.10931306946966174,0.10931306946966174,0.3058103975535168,0.10379932123774199,0.3394237804474163,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-18,Leicester,Aston Villa,A,0.5683177224946078,0.39592030430881714,2.48,H,0,0.17239741818579063,0.17239741818579063,0.40322580645161293,0.16509191604299484,0.4094279517866273,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-18,Sheffield United,Fulham,D,0.5496215622611926,0.4083051149527714,2.4,H,0,0.14131644730842124,0.14131644730842124,0.4166666666666667,0.13295489559452595,0.31909174942686236,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-18,Tottenham,West Ham,D,0.1835554101311773,0.17405459554219885,5.61,A,0,0.009500814588978446,0.009500814588978446,0.17825311942959002,0.0053022907015872756,0.029745850835904752,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-19,Leeds,Wolves,A,0.3700054145550951,0.3313802108007929,2.96,A,1,0.03862520375430223,0.03862520375430223,0.33783783783783783,0.032167576717257285,0.09521602708308152,True,1.96,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-19,West Brom,Burnley,D,0.3835148910449162,0.3384577237788247,2.9,A,0,0.04505716726609149,0.04505716726609149,0.3448275862068966,0.03868730483801963,0.11219318403025702,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-23,Aston Villa,Leeds,A,0.287554634357375,0.23828980194491112,4.12,D,0,0.04926483241246388,0.04926483241246388,0.24271844660194175,0.04483618775543324,0.18472509355238498,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-24,Fulham,Crystal Palace,A,0.3970902487084685,0.3185944675851757,3.08,A,1,0.07849578112329281,0.07849578112329281,0.3246753246753247,0.07241492403314381,0.22303796602208292,True,2.08,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-24,Liverpool,Sheffield United,H,0.9072584302591342,0.7975783672743791,1.22,H,1,0.10968006298475508,0.10968006298475508,0.819672131147541,0.08758629911159321,0.10685528491614371,True,0.21999999999999997,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-24,Man United,Chelsea,D,0.3822966502406393,0.3516751744697894,2.79,A,0,0.030621475770849893,0.030621475770849893,0.35842293906810035,0.023873711172538947,0.06660765417138359,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-24,West Ham,Man City,D,0.2229705677512978,0.1395562192900334,6.97,H,0,0.08341434846126441,0.08341434846126441,0.14347202295552366,0.07949854479577415,0.5541048572265457,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-25,Arsenal,Leicester,A,0.2705829087400907,0.2351244282425931,4.17,A,1,0.03545848049749761,0.03545848049749761,0.23980815347721823,0.03077475526287249,0.12833072944617818,True,3.17,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-25,Southampton,Everton,H,0.4688321971232281,0.40659764454596686,2.41,A,0,0.06223455257726124,0.06223455257726124,0.41493775933609955,0.053894437787128546,0.12988559506697972,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-25,Wolves,Newcastle,D,0.2206458865029561,0.19543297215008507,5.01,A,0,0.02521291435287104,0.02521291435287104,0.1996007984031936,0.021045088099762493,0.10543589137981013,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-26,Brighton,West Brom,D,0.2108860468717296,0.18611727383939122,5.26,A,0,0.024768773032338376,0.024768773032338376,0.19011406844106465,0.020771978430664945,0.10926060654529768,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-26,Burnley,Tottenham,A,0.6189514808133894,0.6049263960698764,1.61,A,1,0.014025084743512939,0.014025084743512939,0.6211180124223602,-0.0021665316089708453,-0.0034881158904430665,False,0.6100000000000001,False,1,Highest-return candidate: all fixtures,
2020-21,2020-10-30,Wolves,Crystal Palace,H,0.5403714367740127,0.4621844179452742,2.12,H,1,0.07818701882873846,0.07818701882873846,0.4716981132075471,0.06867332356646555,0.145587445960907,True,1.12,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-31,Burnley,Chelsea,A,0.3103267411229878,0.1744446246148857,5.59,H,0,0.1358821165081021,0.1358821165081021,0.17889087656529518,0.13143586455769263,0.7347264828775018,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-31,Liverpool,West Ham,H,0.8155882269351543,0.6781890927441157,1.44,H,1,0.13739913419103866,0.13739913419103866,0.6944444444444444,0.1211437824907099,0.17444704678662215,True,0.43999999999999995,True,1,Highest-return candidate: all fixtures,
2020-21,2020-10-31,Sheffield United,Man City,A,0.2348184032955592,0.09193100366026827,10.63,H,0,0.14288739963529093,0.14288739963529093,0.09407337723424271,0.1407450260613165,1.4961196270317942,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-11-01,Aston Villa,Southampton,A,0.2874598466556868,0.2756757974240678,3.56,D,0,0.01178404923161902,0.01178404923161902,0.2808988764044944,0.0065609702511923995,0.023357054094244933,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-11-01,Man United,Arsenal,A,0.5249033736287986,0.4849094298076826,2.02,H,0,0.039993943821115985,0.039993943821115985,0.49504950495049505,0.02985386867830353,0.06030481473017324,True,-1.0,True,1,Highest-return candidate: all fixtures,
2020-21,2020-11-01,Newcastle,Everton,H,0.4985967025458978,0.42071515921602043,2.33,A,0,0.07788154332987735,0.07788154332987735,0.4291845493562232,0.06941215318967459,0.16173031693194195,True,-1.0,True,1,Highest-return candidate: all fixtures,
