Season,Date,HomeTeam,AwayTeam,Outcome,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,OddsCLV,NoVigProbabilityMovement,AbsoluteOddsMovement,PricesIdentical,PositiveOddsCLV,PositiveProbabilityMovement
2021-22,2022-02-19,Aston Villa,Watford,H,1.68,1.61,0.5799626926111514,0.6030663738972996,0.04347826086956519,0.023103681286148148,0.06999999999999984,False,True,True
2021-22,2022-02-19,Brighton,Burnley,H,1.67,1.68,0.5841034565530484,0.5798979343863911,-0.005952380952380931,-0.004205522166657261,0.010000000000000009,False,False,False
2021-22,2022-02-19,Crystal Palace,Chelsea,H,5.86,6.49,0.16670022450191782,0.15001456521069817,-0.09707241910631736,-0.01668565929121965,0.6299999999999999,False,False,False
2021-22,2022-02-19,Liverpool,Norwich,H,1.13,1.13,0.8651386717708185,0.8604814960903642,0.0,-0.004657175680454317,0.0,True,False,False
2021-22,2022-02-19,Man City,Tottenham,H,1.29,1.28,0.7566955354695616,0.7581124653871758,0.0078125,0.001416929917614218,0.010000000000000009,False,True,True
2021-22,2022-02-19,Southampton,Everton,H,2.1,1.99,0.4656024140364539,0.4893579861286043,0.05527638190954787,0.0237555720921504,0.1100000000000001,False,True,True
2021-22,2022-02-19,West Ham,Newcastle,H,1.72,1.62,0.5675956828919423,0.6009223757327571,0.061728395061728225,0.0333266928408148,0.09999999999999987,False,True,True
2021-22,2022-02-20,Leeds,Man United,H,4.12,5.02,0.23766338716504828,0.1936581125514948,-0.17928286852589637,-0.0440052746135535,0.8999999999999995,False,False,False
2021-22,2022-02-20,Wolves,Leicester,H,2.34,2.19,0.4182711459301553,0.44552798429403623,0.06849315068493156,0.02725683836388093,0.1499999999999999,False,True,True
2021-22,2022-02-23,Burnley,Tottenham,H,4.94,4.71,0.1973688816288431,0.20710996682675648,0.04883227176220806,0.009741085197913363,0.23000000000000043,False,True,True
2021-22,2022-02-23,Liverpool,Leeds,H,1.16,1.18,0.8364377798780054,0.8246922563822692,-0.016949152542372947,-0.01174552349573621,0.020000000000000018,False,False,False
2021-22,2022-02-23,Watford,Crystal Palace,H,3.24,3.03,0.30195599022004893,0.3231086979012994,0.06930693069306937,0.021152707681250493,0.2100000000000004,False,True,True
2021-22,2022-02-24,Arsenal,Wolves,H,1.65,1.68,0.5901590383035914,0.5815523059617548,-0.017857142857142905,-0.00860673234183662,0.030000000000000027,False,False,False
2021-22,2022-02-25,Southampton,Norwich,H,1.56,1.51,0.6262569648214698,0.6421704083311296,0.0331125827814569,0.01591344350965984,0.050000000000000044,False,True,True
2021-22,2022-02-26,Brentford,Newcastle,H,2.55,2.32,0.383671139023694,0.42082128739158653,0.09913793103448265,0.037150148367892544,0.22999999999999998,False,True,True
2021-22,2022-02-26,Brighton,Aston Villa,H,2.24,2.26,0.43642691415313223,0.43331138240210737,-0.008849557522123686,-0.003115531751024858,0.019999999999999574,False,False,False
2021-22,2022-02-26,Crystal Palace,Burnley,H,2.0,1.92,0.488377634226411,0.5084693104005369,0.04166666666666674,0.020091676174125883,0.08000000000000007,False,True,True
2021-22,2022-02-26,Everton,Man City,H,10.59,12.5,0.09152755210112157,0.07780979827089336,-0.15280000000000005,-0.013717753830228205,1.9100000000000001,False,False,False
2021-22,2022-02-26,Leeds,Tottenham,H,4.14,3.79,0.23578237975602362,0.2581092662560484,0.09234828496042202,0.02232688650002479,0.34999999999999964,False,True,True
2021-22,2022-02-26,Man United,Watford,H,1.36,1.39,0.7183989659776018,0.6987166891808917,-0.021582733812949506,-0.019682276796710085,0.029999999999999805,False,False,False
2021-22,2022-02-27,West Ham,Wolves,H,2.15,1.94,0.45472456761184804,0.5032666017799322,0.10824742268041243,0.04854203416808417,0.20999999999999996,False,True,True
2021-22,2022-03-01,Burnley,Leicester,H,2.98,2.95,0.3281180610118539,0.3319048508671931,0.010169491525423568,0.003786789855339201,0.029999999999999805,False,True,True
2021-22,2022-03-05,Aston Villa,Southampton,H,2.42,2.27,0.4041947487185618,0.43274929605864854,0.06607929515418509,0.028554547340086722,0.1499999999999999,False,True,True
2021-22,2022-03-05,Burnley,Chelsea,H,7.69,7.4,0.12666994174471494,0.1316334428012634,0.03918918918918912,0.004963501056548469,0.29000000000000004,False,True,True
2021-22,2022-03-05,Leicester,Leeds,H,1.82,2.14,0.5368942781082392,0.4566976611342071,-0.14953271028037385,-0.08019661697403208,0.32000000000000006,False,False,False
2021-22,2022-03-05,Liverpool,West Ham,H,1.3,1.27,0.7463233908652397,0.765802684151214,0.023622047244094446,0.01947929328597431,0.030000000000000027,False,True,True
2021-22,2022-03-05,Newcastle,Brighton,H,2.82,2.8,0.3471971622275285,0.34936917634546166,0.0071428571428571175,0.002172014117933163,0.020000000000000018,False,True,True
2021-22,2022-03-05,Norwich,Brentford,H,3.04,3.22,0.32211376640861666,0.30402933166356094,-0.05590062111801242,-0.018084434745055722,0.18000000000000016,False,False,False
2021-22,2022-03-05,Wolves,Crystal Palace,H,2.43,2.4,0.40269860362951726,0.40770474438311866,0.012500000000000178,0.005006140753601396,0.03000000000000025,False,True,True
2021-22,2022-03-06,Man City,Man United,H,1.43,1.43,0.6833870687233274,0.6805995518813258,0.0,-0.002787516842001625,0.0,True,False,False
2021-22,2022-03-06,Watford,Arsenal,H,6.29,6.84,0.1551949147908936,0.14285897581202195,-0.08040935672514615,-0.012335938978871641,0.5499999999999998,False,False,False
2021-22,2022-03-07,Tottenham,Everton,H,1.61,1.77,0.6072637529390184,0.5516827300187398,-0.09039548022598864,-0.055581022920278556,0.15999999999999992,False,False,False
2021-22,2022-03-10,Leeds,Aston Villa,H,2.75,2.86,0.35598154969105844,0.3416092712500515,-0.038461538461538436,-0.014372278441006914,0.10999999999999988,False,False,False
2021-22,2022-03-10,Norwich,Chelsea,H,14.15,10.58,0.06895227656960932,0.09171022342586324,0.33742911153119093,0.022757946856253916,3.5700000000000003,False,True,True
2021-22,2022-03-10,Southampton,Newcastle,H,1.99,1.92,0.4906715608575957,0.509464142895228,0.03645833333333326,0.01879258203763229,0.07000000000000006,False,True,True
2021-22,2022-03-10,Wolves,Watford,H,1.84,1.97,0.5309580966415516,0.49594118945878196,-0.06598984771573602,-0.03501690718276962,0.1299999999999999,False,False,False
2021-22,2022-03-12,Brentford,Burnley,H,2.25,2.14,0.4350922628682421,0.45733912544682515,0.051401869158878455,0.02224686257858305,0.10999999999999988,False,True,True
2021-22,2022-03-12,Brighton,Liverpool,H,6.65,6.88,0.14671513112439546,0.14200002031096082,-0.03343023255813948,-0.0047151108134346476,0.22999999999999954,False,False,False
2021-22,2022-03-12,Man United,Tottenham,H,2.22,2.39,0.44067540757353574,0.4096401628947193,-0.07112970711297073,-0.031035244678816465,0.16999999999999993,False,False,False
2021-22,2022-03-13,Arsenal,Leicester,H,1.54,1.45,0.632542372881356,0.6727537025124127,0.0620689655172415,0.04021132963105678,0.09000000000000008,False,True,True
2021-22,2022-03-13,Chelsea,Newcastle,H,1.34,1.41,0.7190011967278509,0.6913793268723819,-0.049645390070921835,-0.027621869855468995,0.06999999999999984,False,False,False
2021-22,2022-03-13,Everton,Wolves,H,2.37,2.33,0.412939972411338,0.4196304434751666,0.017167381974249052,0.006690471063828585,0.040000000000000036,False,True,True
2021-22,2022-03-13,Leeds,Norwich,H,1.65,1.62,0.5917302895154586,0.6030929350542439,0.01851851851851838,0.011362645538785299,0.029999999999999805,False,True,True
2021-22,2022-03-13,Southampton,Watford,H,1.61,1.68,0.6066279749940422,0.5809278512422653,-0.04166666666666652,-0.025700123751776882,0.06999999999999984,False,False,False
2021-22,2022-03-13,West Ham,Aston Villa,H,2.41,2.58,0.4056697823984888,0.3792764773285317,-0.06589147286821706,-0.026393305069957074,0.16999999999999993,False,False,False
2021-22,2022-03-14,Crystal Palace,Man City,H,9.58,9.88,0.10172986047106335,0.0985829329648713,-0.030364372469635748,-0.0031469275061920404,0.3000000000000007,False,False,False
2021-22,2022-03-16,Arsenal,Liverpool,H,3.78,3.75,0.2579962752185227,0.26069331115846367,0.008000000000000007,0.0026970359399409727,0.029999999999999805,False,True,True
2021-22,2022-03-16,Brighton,Tottenham,H,3.38,3.79,0.28955199663693254,0.25815140593216496,-0.10817941952506605,-0.031400590704767584,0.41000000000000014,False,False,False
2021-22,2022-03-17,Everton,Newcastle,H,2.4,2.41,0.4072654881827299,0.406033202810907,-0.004149377593361092,-0.0012322853718229054,0.010000000000000231,False,False,False
2021-22,2022-03-18,Wolves,Leeds,H,2.17,2.29,0.4509565260591694,0.4278153280491408,-0.05240174672489084,-0.02314119801002862,0.1200000000000001,False,False,False
2021-22,2022-03-19,Aston Villa,Arsenal,H,3.06,2.96,0.3196634647830293,0.33043853865914924,0.03378378378378377,0.010775073876119923,0.10000000000000009,False,True,True
2021-22,2022-03-20,Leicester,Brentford,H,2.25,2.13,0.4346548925771676,0.4589673235220754,0.05633802816901423,0.024312430944907815,0.1200000000000001,False,True,True
2021-22,2022-03-20,Tottenham,West Ham,H,1.78,1.73,0.5496401555401114,0.5638966844790563,0.028901734104046284,0.014256528938944912,0.050000000000000044,False,True,True
2021-22,2022-04-02,Brighton,Norwich,H,1.53,1.52,0.6378790921871862,0.639660309154982,0.006578947368421018,0.0017812169677957623,0.010000000000000009,False,True,True
2021-22,2022-04-02,Burnley,Man City,H,15.0,16.5,0.06469324080222189,0.058788000805315085,-0.09090909090909094,-0.0059052399969068,1.5,False,False,False
2021-22,2022-04-02,Chelsea,Brentford,H,1.35,1.4,0.7210917985012489,0.694692194027788,-0.03571428571428559,-0.026399604473460903,0.04999999999999982,False,False,False
2021-22,2022-04-02,Leeds,Southampton,H,2.39,2.5,0.409547970309625,0.39019348437241613,-0.04399999999999993,-0.019354485937208843,0.10999999999999988,False,False,False
2021-22,2022-04-02,Liverpool,Watford,H,1.13,1.17,0.8602555502693502,0.8314991440449987,-0.03418803418803418,-0.028756406224351494,0.040000000000000036,False,False,False
2021-22,2022-04-02,Man United,Leicester,H,1.52,1.56,0.6410884729315086,0.624260136817067,-0.02564102564102566,-0.016828336114441567,0.040000000000000036,False,False,False
2021-22,2022-04-02,Wolves,Aston Villa,H,3.11,3.16,0.314849591707942,0.3097163668638147,-0.015822784810126667,-0.005133224844127315,0.050000000000000266,False,False,False
2021-22,2022-04-03,Tottenham,Newcastle,H,1.53,1.56,0.6374049887592335,0.6241661135359469,-0.019230769230769273,-0.013238875223286595,0.030000000000000027,False,False,False
2021-22,2022-04-03,West Ham,Everton,H,1.81,1.79,0.5403042397104502,0.5453447918884162,0.011173184357541999,0.005040552177966062,0.020000000000000018,False,True,True
2021-22,2022-04-04,Crystal Palace,Arsenal,H,4.15,4.15,0.235459615326852,0.2356469288930422,0.0,0.00018731356619020034,0.0,True,False,True
2021-22,2022-04-06,Burnley,Everton,H,2.54,2.59,0.384929352771633,0.37770587988127935,-0.019305019305019266,-0.007223472890353633,0.04999999999999982,False,False,False
2021-22,2022-04-08,Newcastle,Wolves,H,2.34,2.0,0.41812456777952717,0.4916571782457657,0.16999999999999993,0.07353261046623855,0.33999999999999986,False,True,True
2021-22,2022-04-09,Arsenal,Brighton,H,1.67,1.64,0.5853927318327485,0.5960417423214388,0.018292682926829285,0.01064901048869027,0.030000000000000027,False,True,True
2021-22,2022-04-09,Aston Villa,Tottenham,H,3.23,3.47,0.30288619819292534,0.28217926136059135,-0.0691642651296831,-0.02070693683233399,0.2400000000000002,False,False,False
2021-22,2022-04-09,Everton,Man United,H,4.52,4.09,0.21589416827656485,0.23898677000859755,0.10513447432762835,0.023092601732032703,0.4299999999999997,False,True,True
2021-22,2022-04-09,Southampton,Chelsea,H,4.08,3.93,0.23938254192132888,0.2486939986982583,0.03816793893129766,0.009311456776929433,0.1499999999999999,False,True,True
2021-22,2022-04-09,Watford,Leeds,H,2.75,2.91,0.3559331591511437,0.33604702725443153,-0.054982817869415834,-0.019886131896712178,0.16000000000000014,False,False,False
2021-22,2022-04-10,Brentford,West Ham,H,2.72,2.77,0.359853289523955,0.3532958614022552,-0.01805054151624541,-0.006557428121699793,0.04999999999999982,False,False,False
2021-22,2022-04-10,Leicester,Crystal Palace,H,2.46,2.53,0.3974393652511045,0.38682834136776195,-0.02766798418972327,-0.010611023883342563,0.06999999999999984,False,False,False
2021-22,2022-04-10,Man City,Liverpool,H,2.1,1.98,0.4651405874359778,0.49357929471633605,0.06060606060606055,0.028438707280358244,0.1200000000000001,False,True,True
2021-22,2022-04-10,Norwich,Burnley,H,3.1,3.23,0.3157412357748415,0.3028846153846154,-0.04024767801857587,-0.012856620390226059,0.1299999999999999,False,False,False
2021-22,2022-04-16,Man United,Norwich,H,1.23,1.29,0.788281167667826,0.7503013317974813,-0.04651162790697683,-0.0379798358703447,0.06000000000000005,False,False,False
2021-22,2022-04-16,Southampton,Arsenal,H,3.97,4.08,0.24614040582194602,0.23925677654485694,-0.026960784313725505,-0.006883629277089076,0.10999999999999988,False,False,False
2021-22,2022-04-16,Tottenham,Brighton,H,1.56,1.51,0.6258274638563787,0.645432603804459,0.0331125827814569,0.01960513994808033,0.050000000000000044,False,True,True
2021-22,2022-04-16,Watford,Brentford,H,2.95,2.94,0.33202294012657413,0.332580424366872,0.003401360544217802,0.0005574842402978897,0.010000000000000231,False,True,True
2021-22,2022-04-17,Newcastle,Leicester,H,2.25,2.06,0.43467336683417085,0.4746407034145141,0.09223300970873782,0.03996733658034324,0.18999999999999995,False,True,True
2021-22,2022-04-17,West Ham,Burnley,H,1.73,1.81,0.5642908344150184,0.5404579434858244,-0.04419889502762431,-0.02383289092919394,0.08000000000000007,False,False,False
2021-22,2022-04-19,Liverpool,Man United,H,1.41,1.34,0.692824674788013,0.7257091062440783,0.05223880597014907,0.03288443145606523,0.06999999999999984,False,True,True
2021-22,2022-04-20,Chelsea,Arsenal,H,1.88,1.96,0.5197469791582191,0.49841517277214864,-0.04081632653061229,-0.021331806386070462,0.08000000000000007,False,False,False
2021-22,2022-04-20,Everton,Leicester,H,2.32,2.67,0.4218079162500736,0.3666581358839101,-0.13108614232209737,-0.05514978036616347,0.3500000000000001,False,False,False
2021-22,2022-04-20,Man City,Brighton,H,1.2,1.23,0.8113742235556719,0.7898234288969054,-0.024390243902439046,-0.021550794658766526,0.030000000000000027,False,False,False
2021-22,2022-04-20,Newcastle,Crystal Palace,H,2.4,2.32,0.4073275862068966,0.42168887320215304,0.034482758620689724,0.014361286995256461,0.08000000000000007,False,True,True
2021-22,2022-04-21,Burnley,Southampton,H,2.75,2.7,0.3555511665976672,0.36097748701173754,0.01851851851851838,0.005426320414070318,0.04999999999999982,False,True,True
2021-22,2022-04-23,Arsenal,Man United,H,2.13,2.06,0.4586867911776922,0.47413230352713204,0.03398058252427183,0.01544551234943986,0.06999999999999984,False,True,True
2021-22,2022-04-23,Brentford,Tottenham,H,4.39,4.93,0.22239608434677566,0.19791273982659077,-0.1095334685598377,-0.024483344520184885,0.54,False,False,False
2021-22,2022-04-23,Leicester,Aston Villa,H,2.95,3.05,0.3314637612505921,0.32054312676109614,-0.032786885245901565,-0.010920634489495984,0.09999999999999964,False,False,False
2021-22,2022-04-23,Man City,Watford,H,1.13,1.13,0.8640072870158596,0.860282465214287,0.0,-0.003724821801572631,0.0,True,False,False
2021-22,2022-04-23,Norwich,Newcastle,H,3.62,3.54,0.2703815477473594,0.27619192887649263,0.02259887005649719,0.005810381129133235,0.08000000000000007,False,True,True
2021-22,2022-04-24,Brighton,Southampton,H,2.19,2.15,0.4468004867045689,0.4554734260817245,0.018604651162790642,0.008672939377155575,0.040000000000000036,False,True,True
2021-22,2022-04-24,Burnley,Wolves,H,2.73,2.57,0.358154593282072,0.38034428077415416,0.0622568093385214,0.022189687492082166,0.16000000000000014,False,True,True
2021-22,2022-04-24,Chelsea,West Ham,H,1.53,1.43,0.6382475211814804,0.676493318532466,0.06993006993007,0.038245797350985544,0.10000000000000009,False,True,True
2021-22,2022-04-24,Liverpool,Everton,H,1.18,1.21,0.8211437148659387,0.8038755904059671,-0.024793388429752095,-0.017268124459971612,0.030000000000000027,False,False,False
2021-22,2022-04-25,Crystal Palace,Leeds,H,2.11,2.44,0.46340774230008475,0.39758365941104085,-0.13524590163934425,-0.0658240828890439,0.33000000000000007,False,False,False
2021-22,2022-04-28,Man United,Chelsea,H,3.23,3.6,0.3029729327835022,0.2713987033008807,-0.10277777777777786,-0.03157422948262151,0.3700000000000001,False,False,False
2021-22,2022-04-30,Aston Villa,Norwich,H,1.4,1.41,0.6950590135978101,0.69147625808175,-0.007092198581560294,-0.003582755516060132,0.010000000000000009,False,False,False
2021-22,2022-04-30,Leeds,Man City,H,9.72,9.2,0.10056189796646449,0.1057990743261639,0.0565217391304349,0.005237176359699405,0.5200000000000014,False,True,True
2021-22,2022-04-30,Newcastle,Liverpool,H,8.02,6.72,0.12171956584408118,0.14511598876521378,0.19345238095238093,0.0233964229211326,1.2999999999999998,False,True,True
2021-22,2022-04-30,Southampton,Crystal Palace,H,2.47,2.53,0.3958121784297368,0.3866456913127076,-0.02371541501976271,-0.00916648711702922,0.05999999999999961,False,False,False
2021-22,2022-04-30,Watford,Burnley,H,2.71,2.71,0.36076611271841774,0.3610503114224055,0.0,0.00028419870398777025,0.0,True,False,True
2021-22,2022-04-30,Wolves,Brighton,H,2.77,2.81,0.35341746298052373,0.3484001404434773,-0.014234875444839923,-0.005017322537046454,0.040000000000000036,False,False,False
2021-22,2022-05-01,Everton,Chelsea,H,4.98,5.21,0.1959601708622387,0.18748023071273953,-0.04414587332053732,-0.008479940149499154,0.22999999999999954,False,False,False
2021-22,2022-05-01,Tottenham,Leicester,H,1.45,1.38,0.6713735463640877,0.7082731410514795,0.050724637681159424,0.03689959468739179,0.07000000000000006,False,True,True
2021-22,2022-05-01,West Ham,Arsenal,H,4.68,4.57,0.20859940400170285,0.21445034692431642,0.024070021881837933,0.005850942922613567,0.10999999999999943,False,True,True
2021-22,2022-05-02,Man United,Brentford,H,1.78,1.8,0.5487294687399714,0.5422535211267605,-0.011111111111111072,-0.006475947613210908,0.020000000000000018,False,False,False
2021-22,2022-05-07,Brentford,Southampton,H,2.25,2.11,0.434640522875817,0.4634451773586486,0.06635071090047395,0.028804654482831593,0.14000000000000012,False,True,True
2021-22,2022-05-07,Brighton,Man United,H,2.81,2.99,0.3486534387452917,0.32721864154685176,-0.06020066889632114,-0.021434797198439937,0.18000000000000016,False,False,False
2021-22,2022-05-07,Burnley,Aston Villa,H,3.07,3.19,0.3187336691028894,0.30678211006564804,-0.037617554858934255,-0.011951559037241377,0.1200000000000001,False,False,False
2021-22,2022-05-07,Chelsea,Wolves,H,1.36,1.38,0.7155963302752294,0.704847719686619,-0.014492753623188248,-0.01074861058861043,0.019999999999999796,False,False,False
2021-22,2022-05-07,Crystal Palace,Watford,H,1.7,1.7,0.5739518762914084,0.5743388332615799,0.0,0.00038695697017143704,0.0,True,False,True
2021-22,2022-05-07,Liverpool,Tottenham,H,1.46,1.43,0.668544729971142,0.6822670522677577,0.020979020979021046,0.013722322296615741,0.030000000000000027,False,True,True
2021-22,2022-05-08,Arsenal,Leeds,H,1.46,1.54,0.6671988559192181,0.6332726750311273,-0.051948051948051965,-0.03392618088809085,0.08000000000000007,False,False,False
2021-22,2022-05-08,Leicester,Everton,H,2.71,2.74,0.3610175903881503,0.35733417000826473,-0.010948905109489093,-0.0036834203798855603,0.03000000000000025,False,False,False
2021-22,2022-05-08,Man City,Newcastle,H,1.19,1.17,0.8166877589584453,0.8286252354048965,0.017094017094017033,0.011937476446451267,0.020000000000000018,False,True,True
2021-22,2022-05-08,Norwich,West Ham,H,4.68,4.94,0.2086889337929395,0.19753264076068608,-0.052631578947368585,-0.011156293032253434,0.2600000000000007,False,False,False
2021-22,2022-05-10,Aston Villa,Liverpool,H,7.54,6.6,0.12913037863896584,0.14809590973201694,0.14242424242424256,0.018965531093051102,0.9400000000000004,False,True,True
2021-22,2022-05-11,Leeds,Chelsea,H,5.15,4.95,0.18949296036306212,0.19700081660933905,0.04040404040404044,0.007507856246276923,0.20000000000000018,False,True,True
2021-22,2022-05-11,Leicester,Norwich,H,1.45,1.36,0.6735857330799592,0.7182471025999574,0.06617647058823528,0.04466136951999822,0.08999999999999986,False,True,True
2021-22,2022-05-11,Watford,Everton,H,4.43,6.01,0.22006797490640118,0.16225514055129847,-0.2628951747088186,-0.057812834355102705,1.58,False,False,False
2021-22,2022-05-11,Wolves,Man City,H,14.04,12.79,0.06891571065694885,0.07617994266753945,0.09773260359655978,0.007264232010590607,1.25,False,True,True
2021-22,2022-05-12,Tottenham,Arsenal,H,2.18,2.32,0.44872831402327185,0.4211880201509477,-0.06034482758620674,-0.02754029387232415,0.13999999999999968,False,False,False
2021-22,2022-05-15,Aston Villa,Crystal Palace,H,2.09,1.87,0.4653529362156692,0.5196581785603529,0.11764705882352922,0.0543052423446837,0.21999999999999975,False,True,True
2021-22,2022-05-15,Everton,Brentford,H,2.13,1.93,0.456955314314567,0.5058222571057271,0.10362694300518127,0.04886694279116016,0.19999999999999996,False,True,True
2021-22,2022-05-15,Leeds,Brighton,H,2.75,2.73,0.3543472810023478,0.3582554517133956,0.0073260073260073,0.00390817071104782,0.020000000000000018,False,True,True
2021-22,2022-05-15,Tottenham,Burnley,H,1.34,1.32,0.7212922082657794,0.7392624645600165,0.015151515151515138,0.017970256294237097,0.020000000000000018,False,True,True
2021-22,2022-05-15,Watford,Leicester,H,3.7,5.54,0.2627867168777816,0.17547210845851705,-0.3321299638989169,-0.08731460841926456,1.8399999999999999,False,False,False
2021-22,2022-05-15,West Ham,Man City,H,8.28,8.32,0.11730182780644047,0.11740065733293303,-0.004807692307692402,9.882952649256649e-05,0.040000000000000924,False,False,True
2021-22,2022-05-15,Wolves,Norwich,H,1.49,1.57,0.6510314735795182,0.6173962639465659,-0.05095541401273884,-0.0336352096329523,0.08000000000000007,False,False,False
2021-22,2022-05-16,Newcastle,Arsenal,H,4.31,4.31,0.22527467245970026,0.22218785770539265,0.0,-0.0030868147543076097,0.0,True,False,False
2021-22,2022-05-17,Southampton,Liverpool,H,8.15,6.93,0.11933777340616346,0.14080878878125713,0.17604617604617623,0.021471015375093674,1.2200000000000006,False,True,True
2021-22,2022-05-19,Aston Villa,Burnley,H,2.07,2.04,0.4697919829147517,0.479120790046068,0.014705882352941124,0.009328807131316286,0.029999999999999805,False,True,True
2021-22,2022-05-19,Chelsea,Leicester,H,1.39,1.44,0.6978705287683745,0.6720682012060868,-0.03472222222222221,-0.02580232756228773,0.050000000000000044,False,False,False
2021-22,2022-05-19,Everton,Crystal Palace,H,1.98,1.9,0.4906442270476597,0.5138202429960336,0.04210526315789487,0.023176015948373874,0.08000000000000007,False,True,True
2021-22,2022-05-22,Arsenal,Everton,H,1.37,1.36,0.7065515344748174,0.7161936560934892,0.007352941176470562,0.009642121618671728,0.010000000000000009,False,True,True
2021-22,2022-05-22,Brentford,Leeds,H,2.38,2.38,0.40894039735099336,0.41088249876053545,0.0,0.0019421014095420963,0.0,True,False,True
2021-22,2022-05-22,Brighton,West Ham,H,2.38,2.75,0.4087750511933935,0.3555589481317507,-0.13454545454545463,-0.05321610306164282,0.3700000000000001,False,False,False
2021-22,2022-05-22,Burnley,Newcastle,H,2.27,2.55,0.42833845505275187,0.3836623786269406,-0.1098039215686274,-0.044676076425811284,0.2799999999999998,False,False,False
2021-22,2022-05-22,Chelsea,Watford,H,1.16,1.18,0.8328316206020872,0.8181536879703919,-0.016949152542372947,-0.014677932631695256,0.020000000000000018,False,False,False
2021-22,2022-05-22,Crystal Palace,Man United,H,3.15,2.82,0.3088913226192599,0.34737672583826434,0.1170212765957448,0.038485403219004455,0.33000000000000007,False,True,True
2021-22,2022-05-22,Leicester,Southampton,H,1.88,1.7,0.516522462296288,0.5710143635821777,0.10588235294117654,0.054491901285889766,0.17999999999999994,False,True,True
2021-22,2022-05-22,Liverpool,Wolves,H,1.15,1.14,0.8408360956054488,0.8496732026143791,0.00877192982456143,0.008837107008930256,0.010000000000000009,False,True,True
2021-22,2022-05-22,Man City,Aston Villa,H,1.15,1.17,0.8415290994307939,0.8277397141167878,-0.017094017094017144,-0.013789385314006086,0.020000000000000018,False,False,False
2021-22,2022-05-22,Norwich,Tottenham,H,11.2,9.82,0.0860833339679977,0.09890636888750762,0.140529531568228,0.012823034919509924,1.379999999999999,False,True,True
2022-23,2022-08-05,Crystal Palace,Arsenal,H,4.5,4.58,0.21673971440689946,0.21286205326230032,-0.017467248908296984,-0.0038776611445991427,0.08000000000000007,False,False,False
2022-23,2022-08-06,Bournemouth,Aston Villa,H,3.93,4.09,0.24849437559969786,0.23898998438909436,-0.03911980440097795,-0.009504391210603508,0.1599999999999997,False,False,False
2022-23,2022-08-06,Everton,Chelsea,H,6.04,6.89,0.16146725419295652,0.14138438880706924,-0.12336719883889691,-0.020082865385887272,0.8499999999999996,False,False,False
2022-23,2022-08-06,Fulham,Liverpool,H,11.2,10.5,0.08657526619806527,0.09298070525615434,0.06666666666666665,0.006405439058089074,0.6999999999999993,False,True,True
2022-23,2022-08-06,Leeds,Wolves,H,2.39,2.45,0.40950709342753966,0.3991873246683015,-0.02448979591836742,-0.01031976875923818,0.06000000000000005,False,False,False
2022-23,2022-08-06,Newcastle,Nott'm Forest,H,1.71,1.57,0.5712556557825875,0.6211501491991418,0.08917197452229297,0.049894493416554275,0.1399999999999999,False,True,True
2022-23,2022-08-06,Tottenham,Southampton,H,1.37,1.39,0.7119674515245499,0.7028035484213588,-0.014388489208632893,-0.00916390310319104,0.019999999999999796,False,False,False
2022-23,2022-08-07,Leicester,Brentford,H,2.07,1.96,0.4729358788514326,0.5030075402991334,0.05612244897959173,0.030071661447700793,0.10999999999999988,False,True,True
2022-23,2022-08-07,Man United,Brighton,H,1.65,1.81,0.592050999289998,0.5398441435301786,-0.08839779005524873,-0.052206855759819426,0.16000000000000014,False,False,False
2022-23,2022-08-07,West Ham,Man City,H,8.58,8.0,0.11385521490126645,0.12241271592817674,0.07250000000000001,0.008557501026910289,0.5800000000000001,False,True,True
2022-23,2022-08-13,Arsenal,Leicester,H,1.58,1.58,0.6180184800227109,0.6164761842461849,0.0,-0.0015422957765259815,0.0,True,False,False
2022-23,2022-08-13,Aston Villa,Everton,H,1.83,1.81,0.5339271079046239,0.5401142346078013,0.011049723756906049,0.006187126703177337,0.020000000000000018,False,True,True
2022-23,2022-08-13,Brentford,Man United,H,3.82,4.65,0.2561593856328829,0.21055828226181966,-0.17849462365591406,-0.04560110337106321,0.8300000000000005,False,False,False
2022-23,2022-08-13,Brighton,Newcastle,H,2.48,2.5,0.39438110502918317,0.39158037941198703,-0.008000000000000007,-0.0028007256171961314,0.020000000000000018,False,False,False
2022-23,2022-08-13,Man City,Bournemouth,H,1.07,1.08,0.9061897967206234,0.9009009009009009,-0.0092592592592593,-0.005288895819722472,0.010000000000000009,False,False,False
2022-23,2022-08-13,Southampton,Leeds,H,2.34,2.44,0.41753583951000844,0.40085719388058816,-0.040983606557377095,-0.016678645629420286,0.10000000000000009,False,False,False
2022-23,2022-08-13,Wolves,Fulham,H,2.44,2.23,0.40084534159622154,0.4389916887123631,0.094170403587444,0.038146347116141566,0.20999999999999996,False,True,True
2022-23,2022-08-14,Chelsea,Tottenham,H,2.28,2.17,0.42949343667594225,0.45129634417132075,0.05069124423963123,0.0218029074953785,0.10999999999999988,False,True,True
2022-23,2022-08-14,Nott'm Forest,West Ham,H,4.28,4.03,0.22832591683289857,0.2427046428464901,0.06203473945409432,0.014378726013591525,0.25,False,True,True
2022-23,2022-08-15,Liverpool,Crystal Palace,H,1.2,1.29,0.8104562972866663,0.7610929294466855,-0.06976744186046513,-0.049363367839980854,0.09000000000000008,False,False,False
