Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder
2021-22,2021-11-05,Southampton,Aston Villa,H,0.299318273349231,0.2764409684642326,3.54,A,0,0.022877304884998395,0.022877304884998395,0.2824858757062147,0.016832397643016306,0.05958668765627784,True,-1.0,3.79,3.54,0.25777138984159204,0.2764409684642326,0.13441625599358553,0.05958668765627784,2
2021-22,2021-11-06,Brentford,Norwich,A,0.6925835393934092,0.5812369548500494,1.68,H,0,0.11134658454335977,0.11134658454335977,0.5952380952380952,0.09734544415531399,0.1635403461809275,True,-1.0,1.63,1.68,0.5982843477815725,0.5812369548500494,0.128911169211257,0.1635403461809275,0
2021-22,2021-11-06,Brighton,Newcastle,D,0.2153940304944225,0.1600053003826214,6.11,A,0,0.05538873011180109,0.05538873011180109,0.1636661211129296,0.05172790938149288,0.31605752632092154,True,-1.0,6.04,6.11,0.16194049152866044,0.1600053003826214,0.3009799441863119,0.31605752632092154,2
2021-22,2021-11-06,Chelsea,Burnley,D,0.0779441132148385,0.07474971454050813,13.05,A,0,0.0031943986743303704,0.0031943986743303704,0.07662835249042145,0.0013157607244170533,0.017170677453642424,True,-1.0,13.48,13.05,0.07229989625429309,0.07474971454050813,0.05068664613602314,0.017170677453642424,2
2021-22,2021-11-06,Crystal Palace,Wolves,H,0.41909207577576,0.41266119577960136,2.37,H,1,0.006430879996158656,0.006430879996158656,0.42194092827004215,-0.002848852494282128,-0.006751780411448749,False,1.37,2.56,2.37,0.3823884197828709,0.41266119577960136,0.07287571398594572,-0.006751780411448749,0
2021-22,2021-11-06,Man United,Man City,A,0.3536990985258847,0.20380905476005923,4.79,H,0,0.1498900437658255,0.1498900437658255,0.20876826722338204,0.14493083130250267,0.6942186819389877,True,-1.0,4.84,4.79,0.20222157655946182,0.20380905476005923,0.711903636865282,0.6942186819389877,0
2021-22,2021-11-07,Arsenal,Watford,H,0.1340545708652083,0.13157836177930082,7.41,A,0,0.0024762090859074826,0.0024762090859074826,0.1349527665317139,-0.0008981956665055912,-0.006655629888806414,False,-1.0,8.73,7.41,0.11180053019989969,0.13157836177930082,0.1702964036532686,-0.006655629888806414,2
2021-22,2021-11-07,Everton,Tottenham,D,0.4709611043323484,0.2820636187685208,3.48,H,0,0.18889748556382757,0.18889748556382757,0.28735632183908044,0.18360478249326795,0.6389446430765724,True,-1.0,3.15,3.48,0.31021203334541503,0.2820636187685208,0.4835274786468975,0.6389446430765724,0
2021-22,2021-11-07,Leeds,Leicester,D,0.3984630997752659,0.3550060692231773,2.76,A,0,0.043457030552088605,0.043457030552088605,0.3623188405797102,0.036144259195555695,0.09975815537973376,True,-1.0,2.54,2.76,0.3849163143786089,0.3550060692231773,0.012096273429175408,0.09975815537973376,2
2021-22,2021-11-07,West Ham,Liverpool,H,0.2509961057766791,0.21880905357980138,4.47,H,1,0.0321870521968777,0.0321870521968777,0.2237136465324385,0.02728245924424058,0.12195259282175552,True,3.4699999999999998,4.74,4.47,0.20615410817945695,0.21880905357980138,0.1897215413814588,0.12195259282175552,0
2021-22,2021-11-20,Aston Villa,Brighton,H,0.350838737344773,0.3178693509805845,3.08,A,0,0.0329693863641885,0.0329693863641885,0.3246753246753247,0.026163412669448327,0.08058331102190097,True,-1.0,3.14,3.08,0.3116165694405663,0.3178693509805845,0.10163363526258729,0.08058331102190097,2
2021-22,2021-11-20,Burnley,Crystal Palace,D,0.3670435520301758,0.3570001997203915,2.74,A,0,0.010043352309784315,0.010043352309784315,0.36496350364963503,0.0020800483805407666,0.005699332562681736,True,-1.0,2.79,2.74,0.3511205976520811,0.3570001997203915,0.024051510164190493,0.005699332562681736,2
2021-22,2021-11-20,Leicester,Chelsea,A,0.5923479695700085,0.5497616005840216,1.78,A,1,0.04258636898598689,0.04258636898598689,0.5617977528089888,0.030550216761019655,0.0543793858346151,True,0.78,1.8,1.78,0.5421296947531299,0.5497616005840216,0.06622634522601523,0.0543793858346151,2
2021-22,2021-11-20,Liverpool,Arsenal,H,0.7110633689008685,0.6306314678491062,1.55,H,1,0.08043190105176234,0.08043190105176234,0.6451612903225806,0.06590207857828789,0.1021482217963463,True,0.55,1.47,1.55,0.6627290484606083,0.6306314678491062,0.0452631522842768,0.1021482217963463,0
2021-22,2021-11-20,Newcastle,Brentford,D,0.4571100406298481,0.3899847397275759,2.51,H,0,0.0671253009022722,0.0671253009022722,0.39840637450199207,0.05870366612785605,0.14734620198091863,True,-1.0,2.67,2.51,0.36618237102913775,0.3899847397275759,0.22048380848169447,0.14734620198091863,0
2021-22,2021-11-20,Norwich,Southampton,H,0.4989057865749569,0.4462705436156764,2.19,A,0,0.05263524295928046,0.05263524295928046,0.4566210045662101,0.0422847820087468,0.09260367259915547,True,-1.0,2.12,2.19,0.46076608404611374,0.4462705436156764,0.057680267538908536,0.09260367259915547,2
2021-22,2021-11-20,Watford,Man United,H,0.2297892920135382,0.14798372179060304,6.58,H,1,0.08180557022293516,0.08180557022293516,0.1519756838905775,0.0778136081229607,0.5120135414490814,True,5.58,6.25,6.58,0.1558217356087964,0.14798372179060304,0.43618307508461385,0.5120135414490814,0
2021-22,2021-11-20,Wolves,West Ham,H,0.4810810420694763,0.39806956482518585,2.46,A,0,0.08301147724429042,0.08301147724429042,0.4065040650406504,0.07457697702882587,0.18345936349091163,True,-1.0,2.49,2.46,0.39336546511891024,0.39806956482518585,0.19789179475299612,0.18345936349091163,2
2021-22,2021-11-21,Man City,Everton,H,0.0721200858005389,0.060728744939271245,16.0,A,0,0.011391340861267654,0.011391340861267654,0.0625,0.0096200858005389,0.1539213728086224,True,-1.0,17.04,16.0,0.057046873455287514,0.060728744939271245,0.22892626204118272,0.1539213728086224,2
2021-22,2021-11-21,Tottenham,Leeds,H,0.3232289811918416,0.1620556881310547,6.01,A,0,0.16117329306078693,0.16117329306078693,0.1663893510815308,0.15683963011031082,0.9426061769629681,True,-1.0,4.61,6.01,0.21207274365052098,0.1620556881310547,0.4900856032943899,0.9426061769629681,2
2021-22,2021-11-27,Arsenal,Newcastle,H,0.2052850844484099,0.1470556338791888,6.63,A,0,0.0582294505692211,0.0582294505692211,0.15082956259426847,0.05445552185414143,0.36104010989295765,True,-1.0,6.77,6.63,0.144050683188778,0.1470556338791888,0.389780021715735,0.36104010989295765,2
2021-22,2021-11-27,Brighton,Leeds,D,0.3138005159327235,0.2686650073945821,3.64,A,0,0.04513550853814141,0.04513550853814141,0.2747252747252747,0.03907524120744882,0.14223387799511356,True,-1.0,3.78,3.64,0.2587193364729037,0.2686650073945821,0.1861659502256947,0.14223387799511356,2
2021-22,2021-11-27,Crystal Palace,Aston Villa,A,0.4984413949919181,0.41459833445803157,2.36,H,0,0.08384306053388652,0.08384306053388652,0.42372881355932207,0.07471258143259601,0.17632169218092653,True,-1.0,2.3,2.36,0.4257157501647508,0.41459833445803157,0.14641520848141143,0.17632169218092653,0
2021-22,2021-11-27,Liverpool,Southampton,H,0.8262046108460591,0.7755834829443448,1.25,H,1,0.05062112790171436,0.05062112790171436,0.8,0.026204610846059073,0.032755763557573925,True,0.25,1.3,1.25,0.7448630552388344,0.7755834829443448,0.07406599409987691,0.032755763557573925,0
2021-22,2021-11-27,Norwich,Wolves,D,0.5445139590145316,0.4365136817721152,2.24,A,0,0.1080002772424164,0.1080002772424164,0.4464285714285714,0.0980853875859602,0.21971126819255082,True,-1.0,2.2,2.24,0.44465132266796514,0.4365136817721152,0.1979307098319696,0.21971126819255082,2
2021-22,2021-11-28,Brentford,Everton,H,0.4609367764054928,0.42825623085744147,2.29,H,1,0.03268054554805133,0.03268054554805133,0.4366812227074236,0.0242555536980692,0.055545217968578475,True,1.29,2.29,2.29,0.4273304596755619,0.42825623085744147,0.055545217968578475,0.055545217968578475,0
2021-22,2021-11-28,Chelsea,Man United,D,0.7120315817818667,0.6170407424771389,1.58,H,0,0.09499083930472774,0.09499083930472774,0.6329113924050632,0.07912018937680343,0.12500989921534944,True,-1.0,1.63,1.58,0.5985688252151831,0.6170407424771389,0.16061147830444256,0.12500989921534944,0
2021-22,2021-11-28,Leicester,Watford,H,0.6126739996010218,0.5765825202263968,1.69,H,1,0.03609147937462498,0.03609147937462498,0.591715976331361,0.020958023269660786,0.03541905932572664,True,0.69,1.65,1.69,0.5907147609857824,0.5765825202263968,0.0109120993416858,0.03541905932572664,0
2021-22,2021-11-28,Man City,West Ham,H,0.1542201831501845,0.0880768204854628,11.0,A,0,0.06614336266472169,0.06614336266472169,0.09090909090909091,0.06331109224109358,0.6964220146520295,True,-1.0,10.56,11.0,0.09183610786903373,0.0880768204854628,0.6285651340659482,0.6964220146520295,2
2021-22,2021-11-30,Leeds,Crystal Palace,H,0.3999968772055511,0.29595048995853196,3.31,A,0,0.10404638724701915,0.10404638724701915,0.3021148036253776,0.09788207358017348,0.3239896635503743,True,-1.0,3.15,3.31,0.31055418760751513,0.29595048995853196,0.2599901631974859,0.3239896635503743,2
2021-22,2021-11-30,Newcastle,Norwich,D,0.6820367938954962,0.4677511563848033,2.09,H,0,0.2142856375106929,0.2142856375106929,0.47846889952153115,0.20356789437396505,0.425456899241587,True,-1.0,2.02,2.09,0.484135582727132,0.4677511563848033,0.37771432366890245,0.425456899241587,0
2021-22,2021-12-01,Aston Villa,Man City,A,0.7942787739429205,0.6598199212155318,1.48,A,1,0.13445885272738867,0.13445885272738867,0.6756756756756757,0.1186030982672448,0.1755325854355223,True,0.48,1.39,1.48,0.7007926507305813,0.6598199212155318,0.10404749578065942,0.1755325854355223,2
2021-22,2021-12-01,Everton,Liverpool,A,0.1497034877847496,0.10662696968431352,9.13,H,0,0.04307651810043607,0.04307651810043607,0.10952902519167579,0.040174462593073806,0.3667928434747638,True,-1.0,7.67,9.13,0.12743406457973872,0.10662696968431352,0.14822575130902949,0.3667928434747638,0
2021-22,2021-12-01,Southampton,Leicester,D,0.5510443647198479,0.32321955015488674,3.02,A,0,0.22782481456496112,0.22782481456496112,0.33112582781456956,0.2199185369052783,0.6641539814539406,True,-1.0,2.98,3.02,0.32856299462683,0.32321955015488674,0.6421122068651466,0.6641539814539406,2
2021-22,2021-12-01,Watford,Chelsea,A,0.7620737107598161,0.7357649825101238,1.32,A,1,0.026308728249692326,0.026308728249692326,0.7575757575757576,0.004497953184058545,0.005937298202957297,True,0.32000000000000006,1.33,1.32,0.7320228267101365,0.7357649825101238,0.01355803531055555,0.005937298202957297,2
2021-22,2021-12-01,West Ham,Brighton,D,0.6868988476216447,0.4888428148106071,2.04,H,0,0.19805603281103756,0.19805603281103756,0.49019607843137253,0.19670276919027213,0.4012736491481552,True,-1.0,2.05,2.04,0.47638098168949067,0.4888428148106071,0.40814263762437153,0.4012736491481552,0
2021-22,2021-12-01,Wolves,Burnley,D,0.3037997399825943,0.1973206690371422,4.94,A,0,0.10647907094545209,0.10647907094545209,0.20242914979757085,0.10137059018502345,0.500770715514016,True,-1.0,4.39,4.94,0.2223677446605089,0.1973206690371422,0.33368085852358886,0.500770715514016,2
2021-22,2021-12-02,Man United,Arsenal,H,0.2677803573244887,0.27223614592035644,3.58,A,0,-0.00445578859586776,0.00445578859586776,0.27932960893854747,-0.011549251614058786,-0.04134632077833045,False,-1.0,3.75,3.58,0.2610546228422795,0.27223614592035644,0.004176339966832643,-0.04134632077833045,2
2021-22,2021-12-02,Tottenham,Brentford,H,0.3055417308689658,0.17902637672673072,5.44,A,0,0.12651535414223508,0.12651535414223508,0.1838235294117647,0.12171820145720111,0.6621470159271741,True,-1.0,5.34,5.44,0.18304935064935066,0.17902637672673072,0.6315928428402773,0.6621470159271741,2
2021-22,2021-12-04,Newcastle,Burnley,H,0.3896419639092668,0.31570195819367247,3.09,A,0,0.07394000571559434,0.07394000571559434,0.3236245954692557,0.0660173684400111,0.2039936684796344,True,-1.0,3.22,3.09,0.3035519166579353,0.31570195819367247,0.25464712378783916,0.2039936684796344,2
2021-22,2021-12-04,Southampton,Brighton,D,0.4162971791626524,0.32966419275697784,2.96,A,0,0.08663298640567457,0.08663298640567457,0.33783783783783783,0.07845934132481458,0.23223965032145122,True,-1.0,3.22,2.96,0.30402933166356094,0.32966419275697784,0.34047691690374093,0.23223965032145122,2
2021-22,2021-12-04,Watford,Man City,A,0.0877751749773251,0.06477548543689321,15.0,H,0,0.022999689540431884,0.022999689540431884,0.06666666666666667,0.021108508310658428,0.3166276246598765,True,-1.0,14.88,15.0,0.06535856957474727,0.06477548543689321,0.30609460366259755,0.3166276246598765,0
2021-22,2021-12-04,West Ham,Chelsea,H,0.3366063049850156,0.1985517714937978,4.92,H,1,0.1380545334912178,0.1380545334912178,0.2032520325203252,0.1333542724646904,0.6561030205262768,True,3.92,4.85,4.92,0.2009496791419513,0.1985517714937978,0.6325405791773255,0.6561030205262768,0
2021-22,2021-12-04,Wolves,Liverpool,A,0.7564752177069024,0.7058196546578555,1.38,A,1,0.05065556304904695,0.05065556304904695,0.7246376811594204,0.031837536547482004,0.04393580043552525,True,0.3799999999999999,1.45,1.38,0.6726492832148098,0.7058196546578555,0.09688906567500855,0.04393580043552525,2
2021-22,2021-12-05,Aston Villa,Leicester,H,0.4228424211619619,0.3079069976816944,3.17,A,0,0.11493542348026753,0.11493542348026753,0.31545741324921134,0.10738500791275057,0.34041047508341915,True,-1.0,3.17,3.17,0.30861890235972966,0.3079069976816944,0.34041047508341915,0.34041047508341915,2
2021-22,2021-12-05,Leeds,Brentford,D,0.4574312777617197,0.19761537157187353,4.94,A,0,0.2598159061898462,0.2598159061898462,0.20242914979757085,0.2550021279641489,1.2597105121428958,True,-1.0,4.13,4.94,0.23676486574627675,0.19761537157187353,0.8891911771559025,1.2597105121428958,2
2021-22,2021-12-05,Man United,Crystal Palace,H,0.1625887095784624,0.14879259071170656,6.56,A,0,0.01379611886675583,0.01379611886675583,0.1524390243902439,0.010149685188218488,0.0665819348347132,True,-1.0,6.46,6.56,0.1508965276357545,0.14879259071170656,0.050323063876867025,0.0665819348347132,2
2021-22,2021-12-05,Tottenham,Norwich,H,0.2174104545038733,0.21667029283456934,4.51,D,0,0.0007401616693039625,0.0007401616693039625,0.22172949002217296,-0.004319035518299652,-0.019478850187531482,False,-1.0,4.9,4.51,0.19926825245626845,0.21667029283456934,0.0653112270689793,-0.019478850187531482,1
2021-22,2021-12-06,Everton,Arsenal,H,0.3377262070109464,0.29280496347443213,3.33,H,1,0.04492124353651428,0.04492124353651428,0.3003003003003003,0.037425906710646106,0.12462826934645155,True,2.33,3.45,3.33,0.28346484743770156,0.29280496347443213,0.16515541418776514,0.12462826934645155,0
2021-22,2021-12-10,Brentford,Watford,H,0.5400477901805988,0.37106536837648885,2.63,H,1,0.16898242180410994,0.16898242180410994,0.3802281368821293,0.15981965329846948,0.42032568817497484,True,1.63,2.32,2.63,0.4217424599434496,0.37106536837648885,0.2529108732189891,0.42032568817497484,0
2021-22,2021-12-11,Arsenal,Southampton,H,0.215739483551618,0.20487707375574657,4.76,A,0,0.010862409795871442,0.010862409795871442,0.21008403361344538,0.00565544993817263,0.026919941705701778,True,-1.0,5.61,4.76,0.17426799835479087,0.20487707375574657,0.21029850272457717,0.026919941705701778,2
2021-22,2021-12-11,Chelsea,Leeds,H,0.0871067936331477,0.07504168982768206,13.0,A,0,0.012065103805465646,0.012065103805465646,0.07692307692307693,0.010183716710070775,0.13238831723092015,True,-1.0,11.9,13.0,0.08164801840426644,0.07504168982768206,0.03657084423445767,0.13238831723092015,2
2021-22,2021-12-11,Liverpool,Aston Villa,H,0.8484256334704455,0.7818068424803991,1.24,H,1,0.06661879099004642,0.06661879099004642,0.8064516129032259,0.04197402056721966,0.05204778550335254,True,0.24,1.23,1.24,0.7878599147223687,0.7818068424803991,0.04356352916864803,0.05204778550335254,0
2021-22,2021-12-11,Man City,Wolves,H,0.0841119291165897,0.04619171734723428,21.0,A,0,0.037920211769355415,0.037920211769355415,0.047619047619047616,0.03649288149754208,0.7663505114483837,True,-1.0,20.21,21.0,0.04822731711480578,0.04619171734723428,0.6999020874462778,0.7663505114483837,2
2021-22,2021-12-11,Norwich,Man United,A,0.1430869716683644,0.13057828947835404,7.48,H,0,0.012508682190010362,0.012508682190010362,0.1336898395721925,0.009397132096171906,0.07029054807936586,True,-1.0,7.52,7.48,0.1295185664546001,0.13057828947835404,0.07601402694610027,0.07029054807936586,0
2021-22,2021-12-12,Burnley,West Ham,D,0.3487897943033929,0.27236292195034834,3.58,H,0,0.07642687235304457,0.07642687235304457,0.27932960893854747,0.06946018536484544,0.24866746360614655,True,-1.0,3.74,3.58,0.2616620432614578,0.27236292195034834,0.3044738306946895,0.24866746360614655,0
2021-22,2021-12-12,Crystal Palace,Everton,H,0.483548260176399,0.4312798442389062,2.27,H,1,0.05226841593749282,0.05226841593749282,0.44052863436123346,0.04301962581516555,0.09765455060042583,True,1.27,2.3,2.27,0.4259135098893731,0.4312798442389062,0.1121609984057177,0.09765455060042583,0
2021-22,2021-12-12,Leicester,Newcastle,H,0.6171050641806888,0.571889436318348,1.7,H,1,0.04521562786234079,0.04521562786234079,0.5882352941176471,0.0288697700630417,0.04907860910717088,True,0.7,1.78,1.7,0.5489047828020239,0.571889436318348,0.09844701424162605,0.04907860910717088,0
2021-22,2021-12-14,Man City,Leeds,H,0.0814212961645803,0.04842820730671198,20.0,A,0,0.032993088857868315,0.032993088857868315,0.05,0.031421296164580295,0.6284259232916058,True,-1.0,19.75,20.0,0.049455234486025575,0.04842820730671198,0.6080705992504609,0.6284259232916058,2
2021-22,2021-12-14,Norwich,Aston Villa,A,0.4968826999006738,0.4566117739867863,2.14,A,1,0.04027092591388748,0.04027092591388748,0.4672897196261682,0.029592980274505576,0.06332897778744195,True,1.1400000000000001,2.33,2.14,0.41991701244813284,0.4566117739867863,0.15773669076857,0.06332897778744195,2
2021-22,2021-12-15,Arsenal,West Ham,H,0.4324613698508324,0.30598144854249043,3.19,A,0,0.12647992130834196,0.12647992130834196,0.31347962382445144,0.11898174602638095,0.3795517698241553,True,-1.0,3.32,3.19,0.2949913970219903,0.30598144854249043,0.43577174790476336,0.3795517698241553,2
2021-22,2021-12-15,Brighton,Wolves,A,0.4667168085969227,0.48776508972267535,2.0,H,0,-0.021048281125752633,0.021048281125752633,0.5,-0.033283191403077284,-0.06656638280615457,False,-1.0,2.37,2.0,0.4124408384043272,0.48776508972267535,0.10611883637470698,-0.06656638280615457,0
2021-22,2021-12-15,Crystal Palace,Southampton,D,0.6263328116966854,0.4809516893363913,2.03,H,0,0.1453811223602941,0.1453811223602941,0.4926108374384237,0.1337219742582617,0.27145560774427135,True,-1.0,2.17,2.03,0.45019305019305017,0.4809516893363913,0.3591422013818073,0.27145560774427135,0
2021-22,2021-12-16,Chelsea,Everton,D,0.8329650168152651,0.812576925297041,1.23,H,0,0.020388091518224183,0.020388091518224183,0.8130081300813008,0.01995688673396434,0.024546970682776115,True,-1.0,1.24,1.23,0.7805915804115697,0.812576925297041,0.032876620850928795,0.024546970682776115,0
2021-22,2021-12-16,Liverpool,Newcastle,H,0.8720727723115003,0.8830744071954211,1.1,H,1,-0.011001634883920808,0.011001634883920808,0.9090909090909091,-0.037018136779408795,-0.04071995045734966,False,0.10000000000000009,1.13,1.1,0.8609620852105869,0.8830744071954211,-0.014557767288004841,-0.04071995045734966,0
2021-22,2021-12-18,Leeds,Arsenal,A,0.640879104428338,0.6032565528196981,1.62,A,1,0.03762255160863981,0.03762255160863981,0.6172839506172839,0.023595153811054037,0.038224149173907485,True,0.6200000000000001,1.93,1.62,0.5003131646375162,0.6032565528196981,0.23689667154669225,0.038224149173907485,2
2021-22,2021-12-19,Newcastle,Man City,A,0.1014206413761399,0.04141393780579428,23.5,H,0,0.06000670357034562,0.06000670357034562,0.0425531914893617,0.0588674498867782,1.3833850723392875,True,-1.0,16.21,23.5,0.05909493417997646,0.04141393780579428,0.6440285967072279,1.3833850723392875,0
2021-22,2021-12-19,Tottenham,Liverpool,D,0.2299197974895059,0.2210254200775528,4.4,D,1,0.008894377411953092,0.008894377411953092,0.22727272727272727,0.002647070216778624,0.011647108953825924,True,3.4000000000000004,4.78,4.4,0.20138602262419955,0.2210254200775528,0.09901663199983823,0.011647108953825924,1
2021-22,2021-12-19,Wolves,Chelsea,D,0.1610312311829148,0.1699861400617695,5.74,H,0,-0.008954908878854695,0.008954908878854695,0.17421602787456444,-0.013184796691649653,-0.07568073301006906,False,-1.0,6.52,5.74,0.14784382560842543,0.1699861400617695,0.04992362731260447,-0.07568073301006906,0
2021-22,2021-12-26,Aston Villa,Chelsea,A,0.2545535168101125,0.18136469056434878,5.37,H,0,0.07318882624576373,0.07318882624576373,0.186219739292365,0.06833377751774752,0.36695238527030427,True,-1.0,5.57,5.37,0.17321081463156035,0.18136469056434878,0.4178630886323267,0.36695238527030427,0
2021-22,2021-12-26,Brighton,Brentford,H,0.3583706409765432,0.221371505746414,4.42,A,0,0.1369991352301292,0.1369991352301292,0.22624434389140272,0.13212629708514048,0.5839982331163209,True,-1.0,4.25,4.42,0.2274147466207749,0.221371505746414,0.5230752241503085,0.5839982331163209,2
2021-22,2021-12-26,Man City,Leicester,H,0.1354431439034373,0.04633046330463304,21.0,A,0,0.08911268059880427,0.08911268059880427,0.047619047619047616,0.0878240962843897,1.8443060219721836,True,-1.0,13.72,21.0,0.07010693040399985,0.04633046330463304,0.8582799343551599,1.8443060219721836,2
2021-22,2021-12-26,Norwich,Arsenal,A,0.2105037594438767,0.21471714853647508,4.54,D,0,-0.004213389092598385,0.004213389092598385,0.22026431718061673,-0.009760557736740033,-0.04431293212479981,False,-1.0,4.81,4.54,0.20051835731440198,0.21471714853647508,0.012523082925046891,-0.04431293212479981,1
2021-22,2021-12-26,Tottenham,Crystal Palace,H,0.244326313037176,0.18992240453402057,5.14,A,0,0.054403908503155435,0.054403908503155435,0.19455252918287938,0.04977378385429662,0.2558372490110845,True,-1.0,5.21,5.14,0.18528171350045017,0.18992240453402057,0.272940090923687,0.2558372490110845,2
2021-22,2021-12-26,West Ham,Southampton,A,0.6508147545314416,0.4932255244755245,1.98,H,0,0.15758923005591707,0.15758923005591707,0.5050505050505051,0.14576424948093647,0.28861321397225437,True,-1.0,1.86,1.98,0.5190375360923966,0.4932255244755245,0.21051544342848127,0.28861321397225437,0
2021-22,2021-12-27,Newcastle,Man United,D,0.1988822637106851,0.1555338231698686,6.28,H,0,0.04334844054081649,0.04334844054081649,0.1592356687898089,0.03964659492087619,0.24898061610310251,True,-1.0,6.92,6.28,0.13896870307866682,0.1555338231698686,0.37626526487794076,0.24898061610310251,0
2021-22,2021-12-28,Crystal Palace,Norwich,H,0.6766494625718326,0.5496734502819696,1.78,H,1,0.126976012289863,0.126976012289863,0.5617977528089888,0.11485170976284376,0.20443604337786203,True,0.78,1.69,1.78,0.5766241631060123,0.5496734502819696,0.14353759174639702,0.20443604337786203,0
2021-22,2021-12-28,Leicester,Liverpool,H,0.3190810435649298,0.11702075074392257,8.27,H,1,0.2020602928210072,0.2020602928210072,0.12091898428053205,0.19816205928439773,1.6388002302819693,True,7.27,7.76,8.27,0.12568306010928962,0.11702075074392257,1.476068898063855,1.6388002302819693,0
2021-22,2021-12-28,Southampton,Tottenham,D,0.536280615024721,0.45054913879008607,2.17,A,0,0.08573147623463495,0.08573147623463495,0.4608294930875576,0.07545112193716341,0.16372893460364457,True,-1.0,2.08,2.17,0.4698416202196346,0.45054913879008607,0.11546367925141965,0.16372893460364457,2
2021-22,2021-12-28,Watford,West Ham,A,0.2911068622186114,0.2547958732346558,3.84,D,0,0.03631098898395557,0.03631098898395557,0.2604166666666667,0.030690195551944688,0.11785035091946772,True,-1.0,3.6,3.84,0.2716085131026495,0.2547958732346558,0.04798470398700094,0.11785035091946772,1
2021-22,2021-12-29,Brentford,Man City,A,0.0729293888547815,0.067870829071472,14.33,H,0,0.005058559783309491,0.005058559783309491,0.06978367062107467,0.0031457182337068235,0.04507814228901874,True,-1.0,16.97,14.33,0.056701611513717255,0.067870829071472,0.23761172886564186,0.04507814228901874,0
2021-22,2021-12-29,Chelsea,Brighton,D,0.7656005502675141,0.7204243181011077,1.35,H,0,0.045176232166406316,0.045176232166406316,0.7407407407407407,0.024859809526773358,0.033560742861143966,True,-1.0,1.42,1.35,0.6771801104361085,0.7204243181011077,0.08715278137986981,0.033560742861143966,0
2021-22,2021-12-30,Man United,Burnley,H,0.1338754049584102,0.10070364123772053,9.7,A,0,0.033171763720689654,0.033171763720689654,0.10309278350515465,0.03078262145325554,0.2985914280965787,True,-1.0,8.67,9.7,0.1107778483067396,0.10070364123772053,0.1606997609894163,0.2985914280965787,2
2021-22,2022-01-01,Arsenal,Man City,A,0.6900214901989685,0.5815101063885872,1.68,A,1,0.10851138381038128,0.10851138381038128,0.5952380952380952,0.09478339496087329,0.1592361035342671,True,0.6799999999999999,1.53,1.68,0.6291809745470539,0.5815101063885872,0.05573288000442189,0.1592361035342671,2
2021-22,2022-01-01,Crystal Palace,West Ham,A,0.3633256188054026,0.27483082454684177,3.56,H,0,0.08849479425856083,0.08849479425856083,0.2808988764044944,0.08242674240090819,0.29343920294723325,True,-1.0,3.09,3.56,0.31312053074389085,0.27483082454684177,0.12267616210869403,0.29343920294723325,0
2021-22,2022-01-01,Watford,Tottenham,A,0.2025660544015416,0.16271130591111405,6.01,H,0,0.039854748490427555,0.039854748490427555,0.1663893510815308,0.0361767033200108,0.21742198695326498,True,-1.0,5.42,6.01,0.17790513793139093,0.16271130591111405,0.09790801485635536,0.21742198695326498,0
2021-22,2022-01-02,Brentford,Aston Villa,H,0.366652535840393,0.33160265592417787,2.95,H,1,0.03504987991621511,0.03504987991621511,0.3389830508474576,0.027669484992935367,0.08162498072915936,True,1.9500000000000002,3.09,2.95,0.3132379497152382,0.33160265592417787,0.1329563357468142,0.08162498072915936,0
2021-22,2022-01-02,Chelsea,Liverpool,D,0.5359782588182136,0.36664583223513286,2.67,H,0,0.16933242658308073,0.16933242658308073,0.37453183520599254,0.16144642361222106,0.4310619510446303,True,-1.0,3.14,2.67,0.30831831135511956,0.36664583223513286,0.6829717326891906,0.4310619510446303,0
2021-22,2022-01-02,Everton,Brighton,A,0.3947406330457811,0.3308431926225114,2.91,H,0,0.06389744042326972,0.06389744042326972,0.3436426116838488,0.05109802136193231,0.14869524216322305,True,-1.0,2.87,2.91,0.33736003088973465,0.3308431926225114,0.1329056168413918,0.14869524216322305,0
2021-22,2022-01-02,Leeds,Burnley,H,0.3479969492615519,0.2618422714704768,3.73,A,0,0.08615467779107511,0.08615467779107511,0.2680965147453083,0.07990043451624357,0.29802862074558845,True,-1.0,3.83,3.73,0.2523409689575859,0.2618422714704768,0.33282831567174376,0.29802862074558845,2
2021-22,2022-01-03,Man United,Wolves,A,0.2405153174991807,0.17677931109420844,5.53,A,1,0.06373600640497226,0.06373600640497226,0.18083182640144665,0.05968349109773405,0.33004970577046944,True,4.53,5.98,5.53,0.16124469589816123,0.17677931109420844,0.43828159864510075,0.33004970577046944,2
2021-22,2022-01-11,Southampton,Brentford,H,0.4944044142709536,0.43911667163712537,2.23,H,1,0.05528774263382824,0.05528774263382824,0.4484304932735426,0.04597392099741099,0.10252184382422658,True,1.23,2.15,2.23,0.4543782803130041,0.43911667163712537,0.0629694906825502,0.10252184382422658,0
