Season,Bets,WinningBets,HitRate,MeanEarlierOdds,MeanClosingOdds,MeanOddsCLV,MedianOddsCLV,PositiveOddsCLVPercentage,MeanProbabilityCLV,EarlierPriceProfit,ClosingPriceProfitSameBets,EarlierPriceROI,ClosingPriceROISameBets
2020-21,75,18,0.24,6.887066666666667,6.839600000000001,0.006391489249561024,0.008021390374331583,0.5333333333333333,-0.000848571345250953,9.780000000000001,12.590000000000002,0.13040000000000002,0.1678666666666667
2021-22,56,9,0.16071428571428573,7.81125,7.957142857142857,-0.0036204945663749133,-0.012872516556291347,0.44642857142857145,-0.0008833829213216689,-10.75,-10.13,-0.19196428571428573,-0.18089285714285716
2022-23,31,3,0.0967741935483871,9.094193548387098,8.468709677419353,0.04315397757142473,0.046428571428571486,0.6451612903225806,0.002939169551829854,-9.349999999999998,-11.33,-0.30161290322580636,-0.36548387096774193
2023-24,36,8,0.2222222222222222,6.429444444444445,6.744722222222222,-0.026101862192781745,-0.036417981826877,0.4166666666666667,-0.004230313531832814,2.959999999999999,3.6699999999999977,0.0822222222222222,0.10194444444444438
2024-25,17,5,0.29411764705882354,6.395294117647059,6.89,-0.025522934966284824,-0.022388059701492602,0.4117647058823529,0.004176322298141557,10.84,12.94,0.6376470588235295,0.7611764705882352
