2020-21,2021-22,2022-23,2023-24,2024-25
0.01473684210526318,-0.06734210526315791,-0.023026315789473683,-0.048552631578947396,-0.07802631578947368
0.007920000000000009,-0.06404891304347828,-0.010704607046070463,-0.038259668508287284,-0.08064066852367686
-0.010892857142857123,-0.06952229299363055,-0.0311864406779661,-0.053508771929824575,-0.05734482758620688
-0.009507042253521118,-0.04571428571428571,0.008304347826086958,0.0005263157894736885,0.00714285714285713
0.014057971014492764,-0.22156626506024096,0.020220588235294115,-0.0865359477124183,-0.04713235294117646
0.08444444444444446,-0.08137931034482758,-0.21287356321839077,-0.19175925925925927,0.08333333333333337
0.12523809523809523,0.05459016393442624,-0.33428571428571424,0.16170212765957442,0.33432432432432435
