Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder
2022-23,2022-08-06,Fulham,Liverpool,D,0.132629483445937,0.1501996007984032,6.5,D,1,-0.01757011735246619,0.01757011735246619,0.15384615384615385,-0.021216670400216853,-0.13790835760140951,False,5.5,6.22,6.5,0.15589115456886352,0.1501996007984032,-0.17504461296627183,-0.13790835760140951,1
2022-23,2022-08-06,Fulham,Liverpool,D,0.0828283490713047,0.09298070525615434,10.5,H,0,-0.01015235618484965,0.01015235618484965,0.09523809523809523,-0.012409746166790539,-0.1303023347513007,False,-1.0,11.2,10.5,0.08657526619806527,0.09298070525615434,-0.0723224904013875,-0.1303023347513007,0
2022-23,2022-08-06,Leeds,Wolves,H,0.2672545145475325,0.3165077493324721,3.09,A,0,-0.04925323478493959,0.04925323478493959,0.3236245954692557,-0.05637008092172319,-0.17418355004812458,False,-1.0,3.3,3.09,0.2965824100884303,0.3165077493324721,-0.11806010199314276,-0.17418355004812458,2
2022-23,2022-08-06,Leeds,Wolves,H,0.2740505624412232,0.2843049259992264,3.44,D,0,-0.010254363558003188,0.010254363558003188,0.29069767441860467,-0.016647111977381446,-0.05726606520219213,False,-1.0,3.33,3.44,0.29391049648403,0.2843049259992264,-0.0874116270707267,-0.05726606520219213,1
2022-23,2022-08-06,Leeds,Wolves,H,0.4586949230112442,0.3991873246683015,2.45,H,1,0.059507598342942725,0.059507598342942725,0.4081632653061224,0.0505316577051218,0.12380256137754841,True,1.4500000000000002,2.39,2.45,0.40950709342753966,0.3991873246683015,0.09628086599687369,0.12380256137754841,0
2022-23,2022-08-06,Newcastle,Nott'm Forest,H,0.2732128103486811,0.14775844458222012,6.6,A,0,0.125454365766461,0.125454365766461,0.15151515151515152,0.12169765883352959,0.8032045483012953,True,-1.0,5.83,6.6,0.1675552609585291,0.14775844458222012,0.5928306843328108,0.8032045483012953,2
2022-23,2022-08-06,Newcastle,Nott'm Forest,H,0.2459134400451798,0.23109140621863808,4.22,D,0,0.014822033826541708,0.014822033826541708,0.23696682464454977,0.00894661540063002,0.03775471699065869,True,-1.0,3.74,4.22,0.26118908325888357,0.23109140621863808,-0.08028373423102753,0.03775471699065869,1
2022-23,2022-08-06,Newcastle,Nott'm Forest,H,0.480873749606139,0.6211501491991418,1.57,H,1,-0.1402763995930028,0.1402763995930028,0.6369426751592356,-0.15606892555309665,-0.24502821311836176,False,0.5700000000000001,1.71,1.57,0.5712556557825875,0.6211501491991418,-0.1777058881735023,-0.24502821311836176,0
2022-23,2022-08-06,Tottenham,Southampton,H,0.1728029525535648,0.11425695114686417,8.55,A,0,0.05854600140670062,0.05854600140670062,0.11695906432748537,0.05584388822607941,0.477465244332979,True,-1.0,9.11,8.55,0.10706865077811561,0.11425695114686417,0.5742348977629752,0.477465244332979,2
2022-23,2022-08-06,Tottenham,Southampton,H,0.2173416467160412,0.18293950043177692,5.34,D,0,0.03440214628426427,0.03440214628426427,0.18726591760299627,0.03007572911304493,0.16060439346366007,True,-1.0,5.39,5.34,0.18096389769733456,0.18293950043177692,0.17147147579946198,0.16060439346366007,1
2022-23,2022-08-06,Tottenham,Southampton,H,0.6098554007303938,0.7028035484213588,1.39,H,1,-0.09294814769096504,0.09294814769096504,0.7194244604316548,-0.10956905970126096,-0.15230099298475264,False,0.3899999999999999,1.37,1.39,0.7119674515245499,0.7028035484213588,-0.16449810099936046,-0.15230099298475264,0
2022-23,2022-08-07,Leicester,Brentford,D,0.2660997700770616,0.22981230279400966,4.29,A,0,0.03628746728305193,0.03628746728305193,0.2331002331002331,0.0329995369768285,0.14156801363059435,True,-1.0,3.74,4.29,0.261758628134349,0.22981230279400966,-0.0047868599117896204,0.14156801363059435,2
2022-23,2022-08-07,Leicester,Brentford,D,0.2431418427234837,0.2671801569068568,3.69,D,1,-0.024038314183373127,0.024038314183373127,0.2710027100271003,-0.027860867303616615,-0.10280660035034517,False,2.69,3.69,3.69,0.26530549301421835,0.2671801569068568,-0.10280660035034517,-0.10280660035034517,1
2022-23,2022-08-07,Leicester,Brentford,D,0.4907583871994545,0.5030075402991334,1.96,H,0,-0.012249153099678889,0.012249153099678889,0.5102040816326531,-0.019445694433198546,-0.03811356108906916,False,-1.0,2.07,1.96,0.4729358788514326,0.5030075402991334,0.01586986150287073,-0.03811356108906916,0
2022-23,2022-08-07,Man United,Brighton,A,0.258023430292436,0.20701650419271683,4.72,A,1,0.051006926099719185,0.051006926099719185,0.21186440677966104,0.04615902351277498,0.21787059098029804,True,3.7199999999999998,5.68,4.72,0.17198664592051,0.20701650419271683,0.4655730840610366,0.21787059098029804,2
2022-23,2022-08-07,Man United,Brighton,A,0.2431831810880723,0.25313935227710455,3.86,D,0,-0.009956171189032248,0.009956171189032248,0.2590673575129534,-0.015884176424881102,-0.06131292100004093,False,-1.0,4.14,3.86,0.23596235478949196,0.25313935227710455,0.006778369704619314,-0.06131292100004093,1
2022-23,2022-08-07,Man United,Brighton,A,0.4987933886194916,0.5398441435301786,1.81,H,0,-0.04105075491068705,0.04105075491068705,0.5524861878453039,-0.05369279922581233,-0.0971839665987202,False,-1.0,1.65,1.81,0.592050999289998,0.5398441435301786,-0.17699090877783896,-0.0971839665987202,0
2022-23,2022-08-07,West Ham,Man City,A,0.6393268344405181,0.6945402322166055,1.41,A,1,-0.05521339777608747,0.05521339777608747,0.7092198581560284,-0.06989302371551032,-0.09854916343886955,False,0.4099999999999999,1.38,1.41,0.7078824230817872,0.6945402322166055,-0.11772896847208514,-0.09854916343886955,2
2022-23,2022-08-07,West Ham,Man City,A,0.1876027806752159,0.18304705185521755,5.35,D,0,0.004555728819998356,0.004555728819998356,0.1869158878504673,0.0006868928247485973,0.0036748766124050647,True,-1.0,5.48,5.35,0.1782623620169464,0.18304705185521755,0.028063238100183296,0.0036748766124050647,1
