Season,Date,FixturesOnDate,ModelMeanLogLoss,MarketMeanLogLoss,MeanLossDifference
2022-23,2023-03-11,6,1.221918146879617,0.963860083618146,0.25805806326147107
2022-23,2023-03-12,4,1.0566929072360465,0.9998646479774267,0.05682825925861974
2022-23,2023-03-15,2,0.7104157185427048,0.6246659049094514,0.08574981363325343
2022-23,2023-03-17,1,0.739758718340604,0.5835086598659385,0.15625005847466555
2022-23,2023-03-18,5,1.180618080200353,1.1981586553972505,-0.017540575196897622
2022-23,2023-03-19,1,0.27455987274547083,0.27119397061215267,0.003365902133318166
2022-23,2023-04-01,7,0.9404465766271546,1.022072213429455,-0.08162563680230066
2022-23,2023-04-02,2,0.6879315438895246,0.7321919743849478,-0.04426043049542322
2022-23,2023-04-03,1,1.3930400715585893,1.2775989791698443,0.115441092388745
2022-23,2023-04-04,4,0.9397185284886231,0.8343018772419029,0.10541665124672038
2022-23,2023-04-05,2,0.6785898429197899,0.687711179253081,-0.009121336333291152
2022-23,2023-04-08,8,0.8731163723817582,0.8778582244186028,-0.004741852036844622
2022-23,2023-04-09,2,1.2255638518009917,1.3496630705179689,-0.12409921871697716
2022-23,2023-04-15,7,1.1067690733290103,1.1041672062875716,0.002601867041438753
2022-23,2023-04-16,2,1.1978998517399229,1.0230120304215369,0.17488782131838587
2022-23,2023-04-17,1,0.4147581108966636,0.5742512249208075,-0.1594931140241439
2022-23,2023-04-21,1,2.2988596643432855,2.0100286985177402,0.28883096582554524
2022-23,2023-04-22,5,0.9100755965699477,0.8950502578506395,0.015025338719308206
2022-23,2023-04-23,2,0.7061039174237486,0.8189664467093548,-0.11286252928560625
2022-23,2023-04-25,3,1.0004605241504347,0.9220895406070481,0.07837098354338685
2022-23,2023-04-26,4,1.0318102783785612,1.1524851113230459,-0.12067483294448461
2022-23,2023-04-27,3,1.035065366192755,1.0462995666727084,-0.011234200479953438
2022-23,2023-04-29,3,0.7414176044516947,0.6934541682127128,0.04796343623898188
2022-23,2023-04-30,5,0.4283414851052201,0.5037953704352057,-0.07545388532998569
2022-23,2023-05-01,1,1.291123517283477,1.2689598907995006,0.022163626483976406
2022-23,2023-05-02,1,0.26101895107130413,0.516619638939808,-0.2556006878685039
2022-23,2023-05-03,2,0.19054487584997848,0.25010557495253,-0.05956069910255152
2022-23,2023-05-04,1,0.9566249722242913,0.8026442067695521,0.15398076545473927
2022-23,2023-05-06,5,0.5648635901563202,0.6290372005877035,-0.06417361043138337
2022-23,2023-05-07,2,1.351570574365588,1.231765531134277,0.11980504323131091
2022-23,2023-05-08,3,1.240259821115498,1.3078568417779328,-0.06759702066243463
2022-23,2023-05-13,6,1.0433412227345666,0.9743207778985224,0.06902044483604423
2022-23,2023-05-14,3,1.0510097475209712,0.8374432349783735,0.2135665125425976
2022-23,2023-05-15,1,0.8018967322756989,0.5784678685936292,0.2234288636820697
2022-23,2023-05-18,1,0.5490474499372914,0.6120866890913419,-0.06303923915405052
2022-23,2023-05-20,6,1.340849422272133,1.2553946824142777,0.0854547398578554
2022-23,2023-05-21,3,0.34408533212517,0.5842372782835975,-0.24015194615842753
2022-23,2023-05-22,1,1.817474556631626,1.8054867258604357,0.011987830771190255
2022-23,2023-05-24,1,1.4462212593007924,1.4668795589211205,-0.02065829962032817
2022-23,2023-05-25,1,0.7135605909273944,0.46401144561021573,0.2495491453171787
2022-23,2023-05-28,10,1.0116727451893484,0.9273956890537821,0.0842770561355662
2023-24,2023-08-11,1,0.3342418552119608,0.3127423985766879,0.021499456635272918
2023-24,2023-08-12,6,0.8085022594184155,0.7215437504332388,0.08695850898517661
2023-24,2023-08-13,2,1.4214307711660592,1.3332489028880667,0.08818186827799246
2023-24,2023-08-14,1,0.44868307090785114,0.26640284531435926,0.18228022559349188
2023-24,2023-08-18,1,0.7519567781157831,0.685992782273121,0.0659639958426621
2023-24,2023-08-19,5,0.6656680244461557,0.7344665055537527,-0.0687984811075971
2023-24,2023-08-20,2,0.7893806816498177,0.919731098280202,-0.13035041663038432
2023-24,2023-08-21,1,0.7194794226432184,0.6804064234001655,0.03907299924305285
2023-24,2023-08-25,1,0.7179218975579842,0.26604977232466703,0.45187212523331716
2023-24,2023-08-26,6,1.2006690431667357,1.2077974075426066,-0.007128364375870962
2023-24,2023-08-27,3,0.6619375628777963,0.7403366913361197,-0.07839912845832353
2023-24,2023-09-01,1,0.6832675172650386,0.5917739883302727,0.09149352893476592
2023-24,2023-09-02,6,0.9521642546487065,1.1274549347616512,-0.17529068011294477
2023-24,2023-09-03,3,0.5799044494146365,0.5930167193554737,-0.013112269940837288
2023-24,2023-09-16,7,0.692648110039654,0.636071215930751,0.05657689410890289
2023-24,2023-09-17,2,0.9377751757542223,0.9493065356580945,-0.011531359903872301
2023-24,2023-09-18,1,1.3724941819744834,1.2785438884784255,0.09395029349605788
2023-24,2023-09-23,5,1.0635064888346297,0.9566754089990024,0.10683107983562742
2023-24,2023-09-24,5,0.6733266940250556,0.8451444533297782,-0.17181775930472262
2023-24,2023-09-30,8,1.1194009157360552,1.130245251699504,-0.010844335963448845
2023-24,2023-10-01,1,1.3814405535037217,1.206490758019164,0.1749497954845578
2023-24,2023-10-02,1,1.0849188584045826,0.8183625148185565,0.2665563435860261
2023-24,2023-10-03,1,1.4826521347453143,1.010607011919249,0.47204512282606537
2023-24,2023-10-07,6,0.7318517365695106,0.6267515700797394,0.10510016648977137
2023-24,2023-10-08,4,1.3032392140148192,1.3086076801930422,-0.0053684661782227305
2023-24,2023-10-21,8,0.714768311358907,0.7338397701357919,-0.01907145877688492
2023-24,2023-10-22,1,0.5791511315457146,0.609519214970032,-0.030368083424317405
2023-24,2023-10-23,1,0.3274062117659323,0.4510722732349989,-0.12366606146906656
2023-24,2023-10-27,1,0.9639600764790277,0.6234360386857593,0.34052403779326845
2023-24,2023-10-28,4,0.8494462962195175,1.0116860949085154,-0.1622397986889979
2023-24,2023-10-29,5,0.9076897654230954,0.7756125620378433,0.13207720338525222
2023-24,2023-11-04,7,0.9951328534721302,0.9342047986971809,0.06092805477494929
2023-24,2023-11-05,2,1.7147631146939677,1.7846448149742298,-0.0698817002802622
2023-24,2023-11-06,1,1.8703466230258086,1.1274396237859017,0.7429069992399069
2023-24,2023-11-11,5,1.007589174028013,0.8341774262572021,0.17341174777081064
2023-24,2023-11-12,5,1.064832384916017,0.9587379875884382,0.10609439732757879
2023-24,2023-11-25,7,0.9489764552327669,0.9791418405431899,-0.030165385310423027
2023-24,2023-11-26,2,1.0600195671032429,1.0067569942854524,0.0532625728177904
2023-24,2023-11-27,1,1.0380733601837893,0.9155380976188578,0.12253526256493141
2023-24,2023-12-02,5,0.7322524189502511,0.6120244108928536,0.12022800805739738
2023-24,2023-12-03,5,1.2393873857275182,1.1051684086412739,0.13421897708624445
2023-24,2023-12-05,2,0.5358757843873627,0.4569098205332215,0.07896596385414126
2023-24,2023-12-06,6,0.9098365336180612,0.9142495586997953,-0.004413025081734294
2023-24,2023-12-07,2,1.5369680760512798,1.417024123135418,0.1199439529158619
2023-24,2023-12-09,6,1.3307945933457968,1.2844235070302026,0.04637108631559413
2023-24,2023-12-10,4,0.7766470857507285,0.682512362719131,0.09413472303159755
2023-24,2023-12-15,1,0.659926405510953,0.5468506030924014,0.11307580241855164
2023-24,2023-12-16,4,1.0919773762010814,0.9444728995153419,0.14750447668573963
2023-24,2023-12-17,4,0.9206365161175887,0.9538478425153472,-0.03321132639775855
2023-24,2023-12-21,1,1.3453504087839823,1.2410691587238554,0.1042812500601269
2023-24,2023-12-22,1,1.955242908248768,2.023876842736577,-0.06863393448780908
2023-24,2023-12-23,6,1.1419559364492422,1.1654788313028535,-0.023522894853611236
2023-24,2023-12-24,1,1.0658281644466858,1.2335074251098208,-0.167679260663135
2023-24,2023-12-26,5,0.9624270052546396,1.0420752216096805,-0.0796482163550408
2023-24,2023-12-27,3,0.749676730771739,0.8132771420148205,-0.06360041124308147
2023-24,2023-12-28,2,1.3872290709332402,1.67355043472522,-0.2863213637919797
2023-24,2023-12-30,6,0.6928692397630032,0.6816024721107544,0.011266767652248844
2023-24,2023-12-31,2,1.1179538617175078,1.199188616561993,-0.08123475484448528
2023-24,2024-01-01,1,0.38542458252161754,0.35077642734421566,0.034648155177401885
2023-24,2024-01-02,1,1.3218878844104556,1.322323716677223,-0.00043583226676746634
2023-24,2024-01-12,1,1.2354403605901612,1.2685328275259142,-0.03309246693575307
2023-24,2024-01-13,2,0.6122316675465421,0.5417121621928032,0.07051950535373891
2023-24,2024-01-14,2,1.3902338664843052,1.365794213437666,0.024439653046639198
2023-24,2024-01-20,2,0.5354096845321492,0.4363150645682833,0.09909461996386601
2023-24,2024-01-21,2,0.8764507114795825,0.9019811994332613,-0.025530487953678738
2023-24,2024-01-22,1,1.4947698826846745,1.4747979966160971,0.01997188606857736
2023-24,2024-01-30,5,0.9945582145875065,0.9976774291972379,-0.003119214609731591
2023-24,2024-01-31,3,0.261154845814803,0.3947698934474117,-0.13361504763260865
2023-24,2024-02-01,2,1.2160565149021618,1.1091073208554838,0.10694919404667802
2023-24,2024-02-03,5,1.0683544298263503,1.0487075248967654,0.019646904929584895
2023-24,2024-02-04,4,0.9786818794351556,1.1549740921244167,-0.17629221268926099
2023-24,2024-02-05,1,0.39589989028600225,0.36159161222068664,0.03430827806531561
2023-24,2024-02-10,7,0.7965026935480056,0.8064949042577018,-0.009992210709696279
2023-24,2024-02-11,2,1.126940589241042,0.8283656951052868,0.2985748941357553
2023-24,2024-02-12,1,1.1069970635991906,0.5723049590844065,0.5346921045147841
2023-24,2024-02-17,7,1.1356620337543175,1.092980722600779,0.04268131115353851
2023-24,2024-02-18,2,0.7526234137418513,0.5810687059941937,0.1715547077476577
2023-24,2024-02-19,1,1.443750499661688,1.2800521083168492,0.16369839134483866
2023-24,2024-02-20,1,0.1559945304891538,0.19679152343987122,-0.040796992950717426
2023-24,2024-02-21,1,0.24163297035600098,0.262182640343364,-0.020549669987363045
2023-24,2024-02-24,6,0.8731284104738624,0.8424752361282666,0.03065317434559579
2023-24,2024-02-25,1,0.3136064993364766,0.42901757608762536,-0.11541107675114876
2023-24,2024-02-26,1,0.7176757144114081,0.8729727474683066,-0.15529703305689846
2023-24,2024-03-02,7,0.8653004654669554,0.8164687668317744,0.04883169863518106
2023-24,2024-03-03,2,0.5957866358578793,0.48465640764108936,0.11113022821678989
2023-24,2024-03-04,1,0.16294249562174054,0.19859396996903644,-0.0356514743472959
2023-24,2024-03-09,5,0.9489273188802226,1.0075547058370256,-0.05862738695680303
2023-24,2024-03-10,4,1.3803014311373918,1.0875678774623876,0.29273355367500425
2023-24,2024-03-11,1,1.0022590685012713,0.6431057963101231,0.35915327219114823
2023-24,2024-03-13,1,0.7846122102463077,0.45854841178007955,0.3260637984662281
2023-24,2024-03-16,3,1.263678356438091,1.2515360871833654,0.01214226925472565
2023-24,2024-03-17,1,1.414043346370214,1.3328382430939383,0.08120510327627573
2023-24,2024-03-30,8,0.9962801939769924,1.024064462302334,-0.027784268325341623
2023-24,2024-03-31,2,0.883871286189052,0.7972778268028249,0.08659345938622715
2023-24,2024-04-02,5,1.270579275318192,1.1648101621987361,0.10576911311945583
2023-24,2024-04-03,3,0.6108100688668379,0.5647290550622718,0.046081013804565994
2023-24,2024-04-04,2,0.451750497431262,0.3567374182699625,0.09501307916129949
2023-24,2024-04-06,7,0.7765720717511216,0.8938215666995042,-0.11724949494838247
2023-24,2024-04-07,3,1.0928005841441486,1.229181427971326,-0.1363808438271773
2023-24,2024-04-13,6,0.9062428174967843,0.9499787739827816,-0.04373595648599724
2023-24,2024-04-14,3,2.259975750788243,2.0913666926561123,0.16860905813213053
2023-24,2024-04-15,1,0.5133369535340897,0.5425522630137422,-0.02921530947965245
2023-24,2024-04-20,3,0.8254851719119031,0.7392828301973905,0.08620234171451273
2023-24,2024-04-21,4,0.6688559499808288,0.7274320179778764,-0.058576067997047634
2023-24,2024-04-23,1,0.3574024706478279,0.37180591419198766,-0.014403443544159789
2023-24,2024-04-24,4,1.0231148815633075,1.118882494764137,-0.09576761320082951
2023-24,2024-04-25,1,0.4590704731259623,0.33977430109547585,0.11929617203048642
2023-24,2024-04-27,7,1.1259538448598276,1.1508774825448054,-0.024923637684977764
2023-24,2024-04-28,3,0.6769978523562324,0.5298993970548419,0.14709845530139062
2023-24,2024-05-02,1,0.6665491112736002,0.9269621250163674,-0.26041301374276726
2023-24,2024-05-03,1,1.3615667357650145,1.3347876808231152,0.02677905494189936
2023-24,2024-05-04,5,0.6044508922274657,0.5965266349166376,0.007924257310828131
2023-24,2024-05-05,3,0.6240545396087989,0.5737723658627146,0.0502821737460842
2023-24,2024-05-06,1,1.1727848964649672,0.7172449791513607,0.45553991731360655
2023-24,2024-05-11,8,0.6752466932451182,0.7393861602487759,-0.0641394670036577
2023-24,2024-05-12,1,0.6645017581465051,0.2684642168601528,0.3960375412863523
2023-24,2024-05-13,1,1.4324768170346989,1.5515552544922429,-0.11907843745754398
2023-24,2024-05-14,1,0.48432320450506877,0.35516342278157664,0.12915978172349213
2023-24,2024-05-15,2,0.7917756524015819,0.8981070289650013,-0.1063313765634194
2023-24,2024-05-19,10,0.6355073548075915,0.5181945824463241,0.11731277236126732
2024-25,2024-08-16,1,0.5941560685974817,0.5321394157279553,0.0620166528695264
2024-25,2024-08-17,6,0.7112205834007166,0.690212076698518,0.02100850670219857
2024-25,2024-08-18,2,0.8199360308505538,0.8992467385512379,-0.07931070770068421
2024-25,2024-08-19,1,1.4359799822661672,1.4963483596538292,-0.06036837738766199
2024-25,2024-08-24,7,0.7328123880880193,0.738269645634263,-0.005457257546243583
2024-25,2024-08-25,3,0.8435714002474589,0.7452310224415305,0.09834037780592825
2024-25,2024-08-31,7,0.9936683102092824,0.9867628373707502,0.006905472838532116
2024-25,2024-09-01,3,0.9860374449345125,1.0501046452486171,-0.06406720031410477
2024-25,2024-09-14,8,1.1033208589042154,1.1333616362879302,-0.03004077738371494
2024-25,2024-09-15,2,0.724721467106559,0.8752401094730029,-0.1505186423664438
2024-25,2024-09-21,8,0.9584036623710238,0.8678599326569972,0.09054372971402655
2024-25,2024-09-22,2,1.6089614012447824,1.3481017507715007,0.26085965047328175
2024-25,2024-09-28,7,0.8732317195780996,0.87336792187072,-0.0001362022926203505
2024-25,2024-09-29,2,1.2381883326640883,1.2629885955662192,-0.024800262902130887
2024-25,2024-09-30,1,0.5303787958704512,0.42992197363170404,0.10045682223874719
2024-25,2024-10-05,7,0.6232411503326986,0.7367933468002185,-0.1135521964675199
2024-25,2024-10-06,3,1.4583096181604132,1.351692134699956,0.1066174834604569
2024-25,2024-10-19,7,1.1075912764079543,1.1013718313643908,0.0062194450435634685
2024-25,2024-10-20,2,0.2990072896834865,0.4617608530539672,-0.1627535633704807
2024-25,2024-10-21,1,0.8977517439862318,0.8938882094023477,0.0038635345838841095
2024-25,2024-10-25,1,1.0471023632836962,0.9261746618538427,0.12092770142985354
2024-25,2024-10-26,5,1.0279850092119636,0.9720609638137369,0.05592404539822674
2024-25,2024-10-27,4,1.166557743605913,1.1264757304106012,0.04008201319531185
2024-25,2024-11-02,7,1.2492878785841761,1.1294995803652454,0.1197882982189306
2024-25,2024-11-03,2,1.0829358534963183,1.0191962104104824,0.06373964308583602
2024-25,2024-11-04,1,0.8243266748991231,0.7317855137488513,0.09254116115027189
2024-25,2024-11-09,6,1.0214947581131344,0.9522821351467771,0.06921262296635738
2024-25,2024-11-10,4,1.242352737118603,1.2491215160798403,-0.006768778961237468
2024-25,2024-11-23,7,1.1926927663970963,1.1765657249414516,0.016127041455644593
2024-25,2024-11-24,2,0.809057012831671,0.8779233387052217,-0.06886632587355063
2024-25,2024-11-25,1,1.492058721775994,1.9222661220846298,-0.4302074003086358
2024-25,2024-11-29,1,1.7162444613609136,1.7748490074104903,-0.05860454604957677
2024-25,2024-11-30,5,0.8904222954938842,0.758597378359295,0.13182491713458924
2024-25,2024-12-01,4,0.8623783975506777,0.8205782607336275,0.04180013681705019
2024-25,2024-12-03,2,1.0748648650478954,0.999248470518907,0.07561639452898844
2024-25,2024-12-04,6,0.6081156115316776,0.6206855408371059,-0.012569929305428417
2024-25,2024-12-05,2,1.1218790148743187,0.9086689925218028,0.21321002235251596
2024-25,2024-12-07,4,1.12374503081281,1.1440692889938062,-0.020324258180996105
2024-25,2024-12-08,4,1.182748497929926,1.1207410422305963,0.062007455699329916
2024-25,2024-12-09,1,0.6560779567492704,0.6273365564649213,0.028741400284349128
2024-25,2024-12-14,5,1.2779187123866107,1.2955601160959858,-0.01764140370937518
2024-25,2024-12-15,4,1.1043571635105058,1.0426357179097303,0.061721445600775526
2024-25,2024-12-16,1,1.4055921668825069,1.4480040080536463,-0.042411841171139386
2024-25,2024-12-21,5,0.9376384037582444,0.9136405826826486,0.023997821075595772
2024-25,2024-12-22,5,1.3085771019404262,1.1581742117750773,0.15040289016534905
2024-25,2024-12-26,8,1.1088594220894146,1.1269493680752651,-0.018089945985850724
2024-25,2024-12-27,2,0.8153996953079398,0.8558847270138644,-0.04048503170592466
2024-25,2024-12-29,6,0.8965629382158721,0.8443501909306693,0.05221274728520283
2024-25,2024-12-30,3,1.228380988588823,1.4755320519491875,-0.24715106336036455
2024-25,2025-01-01,1,0.36010188078659916,0.4741616393943992,-0.11405975860780004
2024-25,2025-01-04,7,0.8562825195697253,0.7557357387135625,0.10054678085616288
2024-25,2025-01-05,2,1.7868479482521151,1.604999109684617,0.18184883856749812
2024-25,2025-01-06,1,0.9458244546509068,0.7270864197906547,0.21873803486025212
2024-25,2025-01-14,4,1.4092182698400173,1.4554729895825569,-0.046254719742539585
2024-25,2025-01-15,4,0.6509470248930621,0.5723207595565226,0.07862626533653948
2024-25,2025-01-16,2,0.5977101817879267,0.49498577237535824,0.10272440941256852
2024-25,2025-01-18,5,1.2464877777829813,1.0470373483214266,0.19945042946155467
2024-25,2025-01-19,4,0.8534111880518005,0.7149585244301154,0.13845266362168507
2024-25,2025-01-20,1,0.35652811378109717,0.396121875846513,-0.039593762065415816
2024-25,2025-01-25,6,0.6319931796659538,0.728619975235664,-0.09662679556971021
2024-25,2025-01-26,4,1.617590106269744,1.4820034118030667,0.13558669446667732
2024-25,2025-02-01,6,1.101404697979319,1.0993618814789603,0.0020428165003586463
2024-25,2025-02-02,3,1.0641167551958584,1.1981956409173937,-0.13407888572153506
2024-25,2025-02-03,1,0.30152096043290516,0.2877729443678779,0.013748016065027235
2024-25,2025-02-12,1,1.567665892589843,1.5676788428838262,-1.2950293983182704e-05
2024-25,2025-02-14,1,0.9981888015581872,1.1087023062739627,-0.11051350471577548
2024-25,2025-02-15,7,0.8108523531430326,0.9399524274594185,-0.12910007431638587
2024-25,2025-02-16,2,0.3546528310466617,0.5298866797128967,-0.17523384866623498
2024-25,2025-02-19,1,1.571607541645763,1.4270927742484354,0.14451476739732771
2024-25,2025-02-21,1,0.7696844891374105,0.7166828328849963,0.05300165625241415
2024-25,2025-02-22,7,1.2456725185958166,1.293500501879122,-0.047827983283305266
2024-25,2025-02-23,2,1.016425850855166,0.7461083305638168,0.2703175202913492
2024-25,2025-02-25,4,0.6711272911804533,0.7402489689894687,-0.0691216778090154
2024-25,2025-02-26,5,0.8132697763827423,0.8074701730917369,0.005799603291005373
2024-25,2025-02-27,1,0.49846834279261537,0.6113382086128412,-0.11286986582022579
2024-25,2025-03-08,6,0.829864058112148,0.84209780954111,-0.012233751428961978
2024-25,2025-03-09,3,1.0500213438460058,0.985304744604853,0.06471659924115297
2024-25,2025-03-10,1,0.9167178404406578,0.8242716529490841,0.09244618749157374
2024-25,2025-03-15,5,1.067602978970413,1.1214429088947058,-0.05383992992429305
2024-25,2025-03-16,3,0.6623456858292731,0.618121511264213,0.04422417456506008
2024-25,2025-04-01,3,0.6327924549623519,0.73976348391035,-0.10697102894799816
2024-25,2025-04-02,6,0.9511534825223444,0.9789183898519788,-0.02776490732963427
2024-25,2025-04-03,1,0.6857694830630738,0.5424377468687422,0.1433317361943316
2024-25,2025-04-05,5,1.0809357944960587,1.0540432906111925,0.026892503884866414
2024-25,2025-04-06,4,1.1888499498907998,1.126411456677242,0.06243849321355785
2024-25,2025-04-07,1,0.4990635914404861,0.4011892761860352,0.0978743152544509
2024-25,2025-04-12,5,1.1259393093562224,1.15332360355599,-0.02738429419976741
2024-25,2025-04-13,4,0.8819048959053843,0.922977490978445,-0.04107259507306055
2024-25,2025-04-14,1,0.7362201699075359,0.8339245145586064,-0.09770434465107047
2024-25,2025-04-16,1,0.3686470042311889,0.5548405868470503,-0.18619358261586139
2024-25,2025-04-19,5,1.1531323370332185,1.0917677189255024,0.06136461810771614
2024-25,2025-04-20,4,0.7747920323323834,0.6246873202219383,0.1501047121104452
2024-25,2025-04-21,1,1.3377595343474336,1.143257949565392,0.1945015847820415
2024-25,2025-04-22,1,0.3804144000833512,0.6692471271259999,-0.2888327270426487
2024-25,2025-04-23,1,2.2148222867207874,1.6088883108813816,0.6059339758394058
2024-25,2025-04-26,5,0.5159099796183282,0.44421547611736945,0.07169450350095881
2024-25,2025-04-27,2,0.8767224462809127,0.8051190901606421,0.07160335612027068
2024-25,2025-05-01,1,1.3451808419897597,1.182395537926688,0.1627853040630718
2024-25,2025-05-02,1,0.2705871008543634,0.31766087609950416,-0.04707377524514078
2024-25,2025-05-03,4,1.3716580687374915,1.1918827840095112,0.17977528472798035
2024-25,2025-05-04,4,1.164247936343511,1.0421547712997574,0.12209316504375362
2024-25,2025-05-05,1,1.4898411407490677,1.2804263600413783,0.20941478070768937
2024-25,2025-05-10,5,1.2171601803744496,1.2301388289926751,-0.01297864861822563
2024-25,2025-05-11,5,1.2546604352190127,1.213656857248424,0.04100357797058871
2024-25,2025-05-16,2,0.5502215986147583,0.3650866334599959,0.18513496515476235
2024-25,2025-05-18,5,0.9065500897394854,0.8293623870961084,0.07718770264337678
2024-25,2025-05-19,1,1.3489936965295357,0.8168471460097204,0.5321465505198153
2024-25,2025-05-20,2,0.555575821294123,0.6168353437212859,-0.06125952242716293
2024-25,2025-05-25,10,1.0029721383512953,1.0480771341828565,-0.04510499583156108
