Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2021-22,2022-02-19,Liverpool,Norwich,2,2021-22,Tuned Logistic Regression,H,H,0.8779584153765551,0.09584127122285961,0.026200313400585405
2021-22,2022-02-19,Man City,Tottenham,2,2021-22,Tuned Logistic Regression,A,H,0.879959706757092,0.05490322698125279,0.06513706626165514
2021-22,2022-02-19,Southampton,Everton,2,2021-22,Tuned Logistic Regression,H,H,0.5527651091631999,0.1741149471777135,0.2731199436590866
2021-22,2022-02-19,West Ham,Newcastle,2,2021-22,Tuned Logistic Regression,D,H,0.6179696550891348,0.20226444618962666,0.17976589872123858
2021-22,2022-02-20,Leeds,Man United,2,2021-22,Tuned Logistic Regression,A,A,0.208920127243555,0.38894506792760597,0.402134804828839
2021-22,2022-02-20,Wolves,Leicester,2,2021-22,Tuned Logistic Regression,H,H,0.40108864617396917,0.20860067315598627,0.3903106806700445
2021-22,2022-02-23,Burnley,Tottenham,2,2021-22,Tuned Logistic Regression,H,H,0.3894213773382028,0.24672381942802837,0.36385480323376884
2021-22,2022-02-23,Liverpool,Leeds,2,2021-22,Tuned Logistic Regression,H,H,0.8087291262772441,0.10709554617564819,0.08417532754710766
2021-22,2022-02-23,Watford,Crystal Palace,2,2021-22,Tuned Logistic Regression,A,D,0.31052381357362563,0.3851336043825789,0.30434258204379555
2021-22,2022-02-24,Arsenal,Wolves,2,2021-22,Tuned Logistic Regression,H,H,0.4524736484176737,0.3430998513261663,0.2044265002561601
2021-22,2022-02-25,Southampton,Norwich,2,2021-22,Tuned Logistic Regression,H,H,0.6817003827841012,0.2087085368639567,0.10959108035194205
2021-22,2022-02-26,Brentford,Newcastle,2,2021-22,Tuned Logistic Regression,A,H,0.42381770245567013,0.19018088099510871,0.3860014165492212
2021-22,2022-02-26,Brighton,Aston Villa,2,2021-22,Tuned Logistic Regression,A,H,0.46948396686650457,0.21122745482488237,0.31928857830861296
2021-22,2022-02-26,Crystal Palace,Burnley,2,2021-22,Tuned Logistic Regression,D,H,0.5458545302592206,0.17220927939739744,0.2819361903433819
2021-22,2022-02-26,Everton,Man City,2,2021-22,Tuned Logistic Regression,A,A,0.10859063337999858,0.29052889727592035,0.600880469344081
2021-22,2022-02-26,Leeds,Tottenham,2,2021-22,Tuned Logistic Regression,A,H,0.4412496331654197,0.1846077486948812,0.3741426181396991
2021-22,2022-02-26,Man United,Watford,2,2021-22,Tuned Logistic Regression,D,H,0.7859114017572998,0.11446497403234764,0.09962362421035259
2021-22,2022-02-27,West Ham,Wolves,2,2021-22,Tuned Logistic Regression,H,H,0.5348698053442896,0.163898806700012,0.3012313879556983
2021-22,2022-03-01,Burnley,Leicester,2,2021-22,Tuned Logistic Regression,A,H,0.40148267701825396,0.2227191859698947,0.37579813701185133
2021-22,2022-03-05,Aston Villa,Southampton,2,2021-22,Tuned Logistic Regression,H,D,0.325552655673403,0.41628735618806395,0.2581599881385331
2021-22,2022-03-05,Burnley,Chelsea,2,2021-22,Tuned Logistic Regression,A,A,0.13970858273248546,0.208059753791869,0.6522316634756455
2021-22,2022-03-05,Leicester,Leeds,2,2021-22,Tuned Logistic Regression,H,H,0.7432362147679623,0.16494835436925073,0.0918154308627869
2021-22,2022-03-05,Liverpool,West Ham,2,2021-22,Tuned Logistic Regression,H,H,0.7808246744038333,0.1412340617618429,0.07794126383432379
2021-22,2022-03-05,Newcastle,Brighton,2,2021-22,Tuned Logistic Regression,H,D,0.3497900583073584,0.3659879954911544,0.28422194620148716
2021-22,2022-03-05,Norwich,Brentford,2,2021-22,Tuned Logistic Regression,A,A,0.3336917597242453,0.3226634992599991,0.3436447410157557
2021-22,2022-03-05,Wolves,Crystal Palace,2,2021-22,Tuned Logistic Regression,A,D,0.3686322682264083,0.37201088934072524,0.25935684243286655
2021-22,2022-03-06,Man City,Man United,2,2021-22,Tuned Logistic Regression,H,H,0.7715566640513398,0.14430897732273518,0.08413435862592504
2021-22,2022-03-06,Watford,Arsenal,2,2021-22,Tuned Logistic Regression,A,A,0.21304040243309794,0.1475192140732774,0.6394403834936248
2021-22,2022-03-07,Tottenham,Everton,2,2021-22,Tuned Logistic Regression,H,H,0.6754235953491512,0.1784314679570103,0.14614493669383843
2021-22,2022-03-10,Leeds,Aston Villa,2,2021-22,Tuned Logistic Regression,A,A,0.3545499403536521,0.24049111765570594,0.404958941990642
2021-22,2022-03-10,Norwich,Chelsea,2,2021-22,Tuned Logistic Regression,A,A,0.07833249766721812,0.13559331561543753,0.7860741867173444
2021-22,2022-03-10,Southampton,Newcastle,2,2021-22,Tuned Logistic Regression,A,H,0.39924748104163676,0.2630772713524274,0.3376752476059357
2021-22,2022-03-10,Wolves,Watford,2,2021-22,Tuned Logistic Regression,H,H,0.6130113138032239,0.2377295298544507,0.14925915634232537
2021-22,2022-03-12,Brentford,Burnley,2,2021-22,Tuned Logistic Regression,H,H,0.49511881821084963,0.18936174445780998,0.31551943733134036
2021-22,2022-03-12,Brighton,Liverpool,2,2021-22,Tuned Logistic Regression,A,A,0.10261657123591417,0.1402010306313848,0.7571823981327009
2021-22,2022-03-12,Man United,Tottenham,2,2021-22,Tuned Logistic Regression,H,H,0.4489626068856869,0.162941994958064,0.3880953981562492
2021-22,2022-03-13,Arsenal,Leicester,2,2021-22,Tuned Logistic Regression,H,H,0.48693956428221385,0.2950788019592489,0.21798163375853735
2021-22,2022-03-13,Chelsea,Newcastle,2,2021-22,Tuned Logistic Regression,H,H,0.7152017931141565,0.1931622459123212,0.09163596097352215
2021-22,2022-03-13,Everton,Wolves,2,2021-22,Tuned Logistic Regression,A,D,0.23202939656410151,0.4284409990590995,0.3395296043767989
2021-22,2022-03-13,Leeds,Norwich,2,2021-22,Tuned Logistic Regression,H,H,0.7052106719814352,0.1860640072445187,0.1087253207740461
2021-22,2022-03-13,Southampton,Watford,2,2021-22,Tuned Logistic Regression,A,H,0.6603612405584672,0.19746248575883407,0.14217627368269864
2021-22,2022-03-13,West Ham,Aston Villa,2,2021-22,Tuned Logistic Regression,H,H,0.4218921333814352,0.23998274222168867,0.3381251243968762
2021-22,2022-03-14,Crystal Palace,Man City,2,2021-22,Tuned Logistic Regression,D,A,0.16578536996668647,0.17384760506690378,0.6603670249664098
2021-22,2022-03-16,Arsenal,Liverpool,2,2021-22,Tuned Logistic Regression,A,A,0.2730639879012567,0.3158231784722382,0.4111128336265051
2021-22,2022-03-16,Brighton,Tottenham,2,2021-22,Tuned Logistic Regression,A,A,0.26231323069422263,0.19016972979657618,0.5475170395092012
2021-22,2022-03-17,Everton,Newcastle,2,2021-22,Tuned Logistic Regression,H,D,0.3169921896481206,0.34202222740305843,0.34098558294882103
2021-22,2022-03-18,Wolves,Leeds,2,2021-22,Tuned Logistic Regression,A,H,0.7226847288953407,0.15893816135598915,0.11837710974867005
2021-22,2022-03-19,Aston Villa,Arsenal,2,2021-22,Tuned Logistic Regression,A,A,0.30991955580827896,0.20102534613389966,0.48905509805782144
2021-22,2022-03-20,Leicester,Brentford,2,2021-22,Tuned Logistic Regression,H,D,0.41117666671462166,0.44179312315862385,0.14703021012675455
2021-22,2022-03-20,Tottenham,West Ham,2,2021-22,Tuned Logistic Regression,H,H,0.5149727556941622,0.2604263927257603,0.22460085158007753
2021-22,2022-04-02,Brighton,Norwich,2,2021-22,Tuned Logistic Regression,D,H,0.7013811100917684,0.17709045549043673,0.12152843441779487
2021-22,2022-04-02,Burnley,Man City,2,2021-22,Tuned Logistic Regression,A,A,0.08311097757638922,0.2004950770943089,0.716393945329302
2021-22,2022-04-02,Chelsea,Brentford,2,2021-22,Tuned Logistic Regression,A,H,0.7150875906506381,0.2268950437980415,0.05801736555132042
2021-22,2022-04-02,Leeds,Southampton,2,2021-22,Tuned Logistic Regression,D,H,0.40470884466460133,0.21358980590652102,0.38170134942887773
2021-22,2022-04-02,Liverpool,Watford,2,2021-22,Tuned Logistic Regression,H,H,0.9139702268055496,0.06697245217411782,0.019057321020332474
2021-22,2022-04-02,Man United,Leicester,2,2021-22,Tuned Logistic Regression,D,H,0.6199032413490031,0.16950395208941244,0.21059280656158452
2021-22,2022-04-02,Wolves,Aston Villa,2,2021-22,Tuned Logistic Regression,H,H,0.45496704517521064,0.2889397811413672,0.2560931736834221
2021-22,2022-04-03,Tottenham,Newcastle,2,2021-22,Tuned Logistic Regression,H,H,0.6030264152638621,0.2705199649189781,0.12645361981715972
2021-22,2022-04-03,West Ham,Everton,2,2021-22,Tuned Logistic Regression,H,H,0.6943970420753072,0.10180638662451728,0.20379657130017553
2021-22,2022-04-04,Crystal Palace,Arsenal,2,2021-22,Tuned Logistic Regression,H,A,0.3811537926262526,0.17347083495925697,0.4453753724144903
2021-22,2022-04-06,Burnley,Everton,2,2021-22,Tuned Logistic Regression,H,H,0.43916869251178053,0.19874788894935266,0.36208341853886683
2021-22,2022-04-08,Newcastle,Wolves,2,2021-22,Tuned Logistic Regression,H,A,0.2864593688510942,0.29087763643987863,0.42266299470902713
2021-22,2022-04-09,Arsenal,Brighton,2,2021-22,Tuned Logistic Regression,A,H,0.5992827969520866,0.23901148843961792,0.16170571460829547
2021-22,2022-04-09,Aston Villa,Tottenham,2,2021-22,Tuned Logistic Regression,A,A,0.2708116947858418,0.26796798316197573,0.4612203220521824
2021-22,2022-04-09,Everton,Man United,2,2021-22,Tuned Logistic Regression,H,A,0.2093803563693812,0.23201487219601988,0.558604771434599
2021-22,2022-04-09,Southampton,Chelsea,2,2021-22,Tuned Logistic Regression,A,A,0.22305267680521637,0.14852020412967656,0.6284271190651072
2021-22,2022-04-09,Watford,Leeds,2,2021-22,Tuned Logistic Regression,A,H,0.38910994400379867,0.29470646948860163,0.31618358650759965
2021-22,2022-04-10,Brentford,West Ham,2,2021-22,Tuned Logistic Regression,H,A,0.35007347390232546,0.1965490323691904,0.453377493728484
2021-22,2022-04-10,Leicester,Crystal Palace,2,2021-22,Tuned Logistic Regression,H,D,0.3029347316398442,0.4314233425660255,0.26564192579413026
2021-22,2022-04-10,Man City,Liverpool,2,2021-22,Tuned Logistic Regression,D,H,0.6154766296189524,0.16047175781191703,0.2240516125691306
2021-22,2022-04-10,Norwich,Burnley,2,2021-22,Tuned Logistic Regression,H,H,0.46375868767460915,0.18558354791987852,0.35065776440551244
2021-22,2022-04-16,Man United,Norwich,2,2021-22,Tuned Logistic Regression,H,H,0.765219554904586,0.16907194906332973,0.06570849603208419
2021-22,2022-04-16,Southampton,Arsenal,2,2021-22,Tuned Logistic Regression,H,A,0.3782167362546935,0.15101243278369578,0.4707708309616108
2021-22,2022-04-16,Tottenham,Brighton,2,2021-22,Tuned Logistic Regression,A,H,0.7775108142792223,0.14525129984873347,0.07723788587204415
2021-22,2022-04-16,Watford,Brentford,2,2021-22,Tuned Logistic Regression,A,D,0.23183272367942967,0.3975752526104895,0.37059202371008093
2021-22,2022-04-17,Newcastle,Leicester,2,2021-22,Tuned Logistic Regression,H,A,0.3171947361224912,0.14884375759628587,0.533961506281223
2021-22,2022-04-17,West Ham,Burnley,2,2021-22,Tuned Logistic Regression,D,H,0.6804766085882689,0.1384799282198174,0.18104346319191367
2021-22,2022-04-19,Liverpool,Man United,2,2021-22,Tuned Logistic Regression,H,H,0.7716608674736828,0.1176772141072349,0.11066191841908221
2021-22,2022-04-20,Chelsea,Arsenal,2,2021-22,Tuned Logistic Regression,A,H,0.798482224168136,0.1155338063533429,0.08598396947852098
2021-22,2022-04-20,Everton,Leicester,2,2021-22,Tuned Logistic Regression,D,A,0.24917478672598276,0.2218590936001361,0.5289661196738812
2021-22,2022-04-20,Man City,Brighton,2,2021-22,Tuned Logistic Regression,H,H,0.8756543102340579,0.09437988788681653,0.029965801879125523
2021-22,2022-04-20,Newcastle,Crystal Palace,2,2021-22,Tuned Logistic Regression,H,A,0.30971196822147334,0.31617664395192413,0.37411138782660247
2021-22,2022-04-21,Burnley,Southampton,2,2021-22,Tuned Logistic Regression,H,H,0.4247567209074923,0.28029875276391625,0.2949445263285914
2021-22,2022-04-23,Arsenal,Man United,2,2021-22,Tuned Logistic Regression,H,H,0.5680119654351435,0.23158654466326792,0.20040148990158851
2021-22,2022-04-23,Brentford,Tottenham,2,2021-22,Tuned Logistic Regression,D,A,0.175672102740258,0.25031733563324987,0.5740105616264922
2021-22,2022-04-23,Leicester,Aston Villa,2,2021-22,Tuned Logistic Regression,D,H,0.5009135749381477,0.3073930609917286,0.19169336407012366
2021-22,2022-04-23,Man City,Watford,2,2021-22,Tuned Logistic Regression,H,H,0.9567137229718751,0.0368674217180527,0.006418855310072242
2021-22,2022-04-23,Norwich,Newcastle,2,2021-22,Tuned Logistic Regression,A,A,0.2325564794458551,0.2723911896342864,0.4950523309198585
2021-22,2022-04-24,Brighton,Southampton,2,2021-22,Tuned Logistic Regression,D,H,0.449574475100251,0.2177847067411985,0.33264081815855046
2021-22,2022-04-24,Burnley,Wolves,2,2021-22,Tuned Logistic Regression,H,D,0.28280760559726853,0.3599899708100315,0.35720242359269994
2021-22,2022-04-24,Chelsea,West Ham,2,2021-22,Tuned Logistic Regression,H,H,0.6732440679424289,0.22404687429716974,0.10270905776040151
2021-22,2022-04-24,Liverpool,Everton,2,2021-22,Tuned Logistic Regression,H,H,0.8993883832873956,0.0642854741099199,0.03632614260268459
2021-22,2022-04-25,Crystal Palace,Leeds,2,2021-22,Tuned Logistic Regression,D,H,0.45913677333634434,0.2446752679910274,0.2961879586726282
2021-22,2022-04-28,Man United,Chelsea,2,2021-22,Tuned Logistic Regression,D,A,0.3830823187851013,0.1295846516076943,0.4873330296072043
2021-22,2022-04-30,Aston Villa,Norwich,2,2021-22,Tuned Logistic Regression,H,H,0.6611266739753917,0.24358447785671844,0.09528884816788974
2021-22,2022-04-30,Leeds,Man City,2,2021-22,Tuned Logistic Regression,A,A,0.09211859647166439,0.19837365544387472,0.7095077480844609
2021-22,2022-04-30,Newcastle,Liverpool,2,2021-22,Tuned Logistic Regression,A,A,0.07055026726596374,0.12625751515348138,0.8031922175805549
2021-22,2022-04-30,Southampton,Crystal Palace,2,2021-22,Tuned Logistic Regression,A,A,0.3624334836887547,0.24662560644657086,0.3909409098646745
2021-22,2022-04-30,Watford,Burnley,2,2021-22,Tuned Logistic Regression,A,D,0.30822468599625297,0.3586255139252138,0.3331498000785331
2021-22,2022-04-30,Wolves,Brighton,2,2021-22,Tuned Logistic Regression,A,H,0.49674746135891007,0.324220085254616,0.17903245338647403
2021-22,2022-05-01,Everton,Chelsea,2,2021-22,Tuned Logistic Regression,H,A,0.12331139788006652,0.18033002700982842,0.696358575110105
2021-22,2022-05-01,Tottenham,Leicester,2,2021-22,Tuned Logistic Regression,H,H,0.632937743481481,0.22542949003514418,0.1416327664833749
2021-22,2022-05-01,West Ham,Arsenal,2,2021-22,Tuned Logistic Regression,A,H,0.43274948001219565,0.18793451094909583,0.37931600903870843
2021-22,2022-05-02,Man United,Brentford,2,2021-22,Tuned Logistic Regression,H,H,0.5694457549197107,0.20723329367935353,0.22332095140093572
2021-22,2022-05-07,Brentford,Southampton,2,2021-22,Tuned Logistic Regression,H,H,0.47156481682191675,0.22531542179500955,0.3031197613830736
2021-22,2022-05-07,Brighton,Man United,2,2021-22,Tuned Logistic Regression,H,H,0.37852873741545034,0.2534534530396685,0.36801780954488117
2021-22,2022-05-07,Burnley,Aston Villa,2,2021-22,Tuned Logistic Regression,A,H,0.3790710319835731,0.25534560910576876,0.3655833589106581
2021-22,2022-05-07,Chelsea,Wolves,2,2021-22,Tuned Logistic Regression,D,H,0.7712755564128732,0.13295312565770245,0.09577131792942442
2021-22,2022-05-07,Crystal Palace,Watford,2,2021-22,Tuned Logistic Regression,H,H,0.7651201132251658,0.13067682435042108,0.10420306242441303
2021-22,2022-05-07,Liverpool,Tottenham,2,2021-22,Tuned Logistic Regression,D,H,0.7195064754218661,0.15390206593492886,0.126591458643205
2021-22,2022-05-08,Arsenal,Leeds,2,2021-22,Tuned Logistic Regression,H,H,0.6838166939849986,0.2138386105526655,0.10234469546233596
2021-22,2022-05-08,Leicester,Everton,2,2021-22,Tuned Logistic Regression,A,H,0.5913814880838676,0.20456539229277024,0.20405311962336214
2021-22,2022-05-08,Man City,Newcastle,2,2021-22,Tuned Logistic Regression,H,H,0.8612900970459332,0.11292173159174528,0.02578817136232161
2021-22,2022-05-08,Norwich,West Ham,2,2021-22,Tuned Logistic Regression,A,A,0.21241519128161154,0.29019889907878177,0.49738590963960677
2021-22,2022-05-10,Aston Villa,Liverpool,2,2021-22,Tuned Logistic Regression,A,A,0.1449297783439486,0.20632800164476928,0.6487422200112821
2021-22,2022-05-11,Leeds,Chelsea,2,2021-22,Tuned Logistic Regression,A,A,0.2854262261535912,0.285922520247223,0.42865125359918577
2021-22,2022-05-11,Leicester,Norwich,2,2021-22,Tuned Logistic Regression,H,H,0.7102475423839876,0.21707838872195176,0.07267406889406067
2021-22,2022-05-11,Watford,Everton,2,2021-22,Tuned Logistic Regression,D,A,0.326084394084546,0.21659783184520437,0.4573177740702496
2021-22,2022-05-11,Wolves,Man City,2,2021-22,Tuned Logistic Regression,A,A,0.07736931069808663,0.15286767541538107,0.7697630138865323
2021-22,2022-05-12,Tottenham,Arsenal,2,2021-22,Tuned Logistic Regression,H,H,0.594238863522234,0.19463194001524897,0.211129196462517
2021-22,2022-05-15,Aston Villa,Crystal Palace,2,2021-22,Tuned Logistic Regression,D,H,0.4130843694577902,0.2692094902231297,0.3177061403190802
2021-22,2022-05-15,Everton,Brentford,2,2021-22,Tuned Logistic Regression,A,D,0.2597489159624013,0.38000023261831795,0.36025085141928076
2021-22,2022-05-15,Leeds,Brighton,2,2021-22,Tuned Logistic Regression,D,D,0.28306022753693466,0.3662296961371798,0.3507100763258856
2021-22,2022-05-15,Tottenham,Burnley,2,2021-22,Tuned Logistic Regression,H,H,0.7400963867618586,0.1811799600950911,0.07872365314305034
2021-22,2022-05-15,Watford,Leicester,2,2021-22,Tuned Logistic Regression,A,A,0.28417405144302776,0.18700803492109633,0.5288179136358759
2021-22,2022-05-15,West Ham,Man City,2,2021-22,Tuned Logistic Regression,D,A,0.09197215457464941,0.14356889224526684,0.7644589531800837
2021-22,2022-05-15,Wolves,Norwich,2,2021-22,Tuned Logistic Regression,D,H,0.82466916305426,0.11687545055443663,0.05845538639130341
2021-22,2022-05-16,Newcastle,Arsenal,2,2021-22,Tuned Logistic Regression,H,A,0.2958974788549395,0.19730487343917244,0.506797647705888
2021-22,2022-05-17,Southampton,Liverpool,2,2021-22,Tuned Logistic Regression,A,A,0.1265337001442397,0.13893351771327006,0.7345327821424902
2021-22,2022-05-19,Aston Villa,Burnley,2,2021-22,Tuned Logistic Regression,D,H,0.536500508576949,0.24098051756839467,0.22251897385465644
2021-22,2022-05-19,Chelsea,Leicester,2,2021-22,Tuned Logistic Regression,D,H,0.6989541293742431,0.17791120075790867,0.12313466986784831
2021-22,2022-05-19,Everton,Crystal Palace,2,2021-22,Tuned Logistic Regression,H,A,0.30996788620382865,0.26015017569989257,0.42988193809627884
2021-22,2022-05-22,Arsenal,Everton,2,2021-22,Tuned Logistic Regression,H,H,0.5187955037979823,0.2869067902448185,0.19429770595719914
2021-22,2022-05-22,Brentford,Leeds,2,2021-22,Tuned Logistic Regression,A,H,0.554286648678282,0.24741275440313715,0.19830059691858082
2021-22,2022-05-22,Brighton,West Ham,2,2021-22,Tuned Logistic Regression,H,H,0.39275776405092677,0.2637101906440266,0.34353204530504655
2021-22,2022-05-22,Burnley,Newcastle,2,2021-22,Tuned Logistic Regression,A,H,0.40975716846245985,0.2969227678892273,0.2933200636483127
2021-22,2022-05-22,Chelsea,Watford,2,2021-22,Tuned Logistic Regression,H,H,0.9416180041023795,0.04612174463332134,0.01226025126429916
2021-22,2022-05-22,Crystal Palace,Man United,2,2021-22,Tuned Logistic Regression,H,H,0.4840701420130934,0.1642469350171577,0.35168292296974885
2021-22,2022-05-22,Leicester,Southampton,2,2021-22,Tuned Logistic Regression,H,H,0.6443737619776543,0.20946767846678918,0.14615855955555654
2021-22,2022-05-22,Liverpool,Wolves,2,2021-22,Tuned Logistic Regression,H,H,0.8708571946040714,0.08174590356761349,0.04739690182831516
2021-22,2022-05-22,Man City,Aston Villa,2,2021-22,Tuned Logistic Regression,H,H,0.8691756776657359,0.09859439224927107,0.03222993008499297
2021-22,2022-05-22,Norwich,Tottenham,2,2021-22,Tuned Logistic Regression,A,A,0.08599827457236697,0.19255753825623545,0.7214441871713975
2021-22,2021-08-13,Brentford,Arsenal,2,2021-22,Tuned Random Forest,H,A,0.23279385292386365,0.2034750348458096,0.5637311122303271
2021-22,2021-08-14,Burnley,Brighton,2,2021-22,Tuned Random Forest,A,A,0.3346227056285208,0.2834550319801824,0.3819222623912973
2021-22,2021-08-14,Chelsea,Crystal Palace,2,2021-22,Tuned Random Forest,H,H,0.6300247263349402,0.20635625829900914,0.16361901536605053
2021-22,2021-08-14,Everton,Southampton,2,2021-22,Tuned Random Forest,H,H,0.5038601921203161,0.26075560767856776,0.23538420020111636
2021-22,2021-08-14,Leicester,Wolves,2,2021-22,Tuned Random Forest,H,H,0.5029126913284594,0.2677846302499151,0.22930267842162583
2021-22,2021-08-14,Man United,Leeds,2,2021-22,Tuned Random Forest,H,H,0.5359833248600938,0.24315662071028693,0.2208600544296198
2021-22,2021-08-14,Norwich,Liverpool,2,2021-22,Tuned Random Forest,A,A,0.18251554645726822,0.17628837235067205,0.6411960811920604
2021-22,2021-08-14,Watford,Aston Villa,2,2021-22,Tuned Random Forest,H,A,0.32702936844701014,0.28158884123274563,0.3913817903202446
2021-22,2021-08-15,Newcastle,West Ham,2,2021-22,Tuned Random Forest,A,A,0.2961504011948046,0.25889798785546225,0.44495161094973396
2021-22,2021-08-15,Tottenham,Man City,2,2021-22,Tuned Random Forest,H,A,0.2079197121932207,0.18439380212220594,0.6076864856845733
2021-22,2021-08-21,Aston Villa,Newcastle,2,2021-22,Tuned Random Forest,H,H,0.35836468709740327,0.2835229364389518,0.35811237646364547
2021-22,2021-08-21,Brighton,Watford,2,2021-22,Tuned Random Forest,H,H,0.4492764397547266,0.2702851795308307,0.2804383807144429
2021-22,2021-08-21,Crystal Palace,Brentford,2,2021-22,Tuned Random Forest,D,A,0.32865976098744365,0.2808202641505554,0.39051997486200146
2021-22,2021-08-21,Leeds,Everton,2,2021-22,Tuned Random Forest,D,A,0.33314679294585525,0.28469686420414664,0.3821563428499986
2021-22,2021-08-21,Liverpool,Burnley,2,2021-22,Tuned Random Forest,H,H,0.7561410551336191,0.12876298343222295,0.11509596143415812
2021-22,2021-08-21,Man City,Norwich,2,2021-22,Tuned Random Forest,H,H,0.7017577644754897,0.16843103955536068,0.12981119596914964
2021-22,2021-08-22,Arsenal,Chelsea,2,2021-22,Tuned Random Forest,A,A,0.33746626125125706,0.2910069053914112,0.3715268333573322
2021-22,2021-08-22,Southampton,Man United,2,2021-22,Tuned Random Forest,D,A,0.1712169066255911,0.1708087611086562,0.6579743322657531
2021-22,2021-08-22,Wolves,Tottenham,2,2021-22,Tuned Random Forest,A,A,0.2410063419071951,0.21588515747210496,0.5431085006207005
2021-22,2021-08-23,West Ham,Leicester,2,2021-22,Tuned Random Forest,H,H,0.3752905639397376,0.2877848468588798,0.3369245892013838
2021-22,2021-08-28,Aston Villa,Brentford,2,2021-22,Tuned Random Forest,D,A,0.3196759466536405,0.28382338312054894,0.3965006702258107
2021-22,2021-08-28,Brighton,Everton,2,2021-22,Tuned Random Forest,A,A,0.3312309165358418,0.2765185777181295,0.3922505057460294
2021-22,2021-08-28,Liverpool,Chelsea,2,2021-22,Tuned Random Forest,D,H,0.49765590137035604,0.24896091017891991,0.253383188450724
2021-22,2021-08-28,Man City,Arsenal,2,2021-22,Tuned Random Forest,H,H,0.6754830008048145,0.17800973007088045,0.14650726912430534
2021-22,2021-08-28,Newcastle,Southampton,2,2021-22,Tuned Random Forest,D,A,0.35406597329984807,0.2816295247078883,0.36430450199226416
2021-22,2021-08-28,Norwich,Leicester,2,2021-22,Tuned Random Forest,A,A,0.2072918598633504,0.2124617162711739,0.5802464238654768
2021-22,2021-08-28,West Ham,Crystal Palace,2,2021-22,Tuned Random Forest,D,H,0.6670966756485215,0.18364505901018519,0.1492582653412937
2021-22,2021-08-29,Burnley,Leeds,2,2021-22,Tuned Random Forest,D,A,0.28305603896760456,0.24257760234662476,0.47436635868577115
2021-22,2021-08-29,Tottenham,Watford,2,2021-22,Tuned Random Forest,H,H,0.6634071233972495,0.19269617096820382,0.14389670563454635
2021-22,2021-08-29,Wolves,Man United,2,2021-22,Tuned Random Forest,A,A,0.17789848696854021,0.1736805136276634,0.6484209994037967
2021-22,2021-09-11,Arsenal,Norwich,2,2021-22,Tuned Random Forest,H,H,0.6123877015250666,0.21621582511672985,0.17139647335820382
2021-22,2021-09-11,Brentford,Brighton,2,2021-22,Tuned Random Forest,A,H,0.4087654272204612,0.2775322089391835,0.3137023638403558
2021-22,2021-09-11,Chelsea,Aston Villa,2,2021-22,Tuned Random Forest,H,H,0.6904057664077653,0.17117183637487346,0.1384223972173611
2021-22,2021-09-11,Crystal Palace,Tottenham,2,2021-22,Tuned Random Forest,H,A,0.2209247855571522,0.21594095751704906,0.5631342569257989
2021-22,2021-09-11,Leicester,Man City,2,2021-22,Tuned Random Forest,A,A,0.20573712299832525,0.1856629004405455,0.6085999765611293
2021-22,2021-09-11,Man United,Newcastle,2,2021-22,Tuned Random Forest,H,H,0.7488013548241842,0.13176812356669218,0.1194305216091237
2021-22,2021-09-11,Southampton,West Ham,2,2021-22,Tuned Random Forest,D,A,0.21920288370544225,0.2139321726005612,0.566864943693997
2021-22,2021-09-11,Watford,Wolves,2,2021-22,Tuned Random Forest,A,H,0.36274309286895257,0.28426510384563763,0.35299180328541047
2021-22,2021-09-12,Leeds,Liverpool,2,2021-22,Tuned Random Forest,A,A,0.19452239925945472,0.1911172834697211,0.6143603172708247
2021-22,2021-09-13,Everton,Burnley,2,2021-22,Tuned Random Forest,H,H,0.5835333902402016,0.23956977102200533,0.1768968387377932
2021-22,2021-09-17,Newcastle,Leeds,2,2021-22,Tuned Random Forest,D,A,0.31067756714861045,0.2615335095550374,0.4277889232963526
2021-22,2021-09-18,Aston Villa,Everton,2,2021-22,Tuned Random Forest,H,A,0.25519641393799636,0.24678321405257078,0.4980203720094335
2021-22,2021-09-18,Burnley,Arsenal,2,2021-22,Tuned Random Forest,A,A,0.2612929919002124,0.22079445829098296,0.517912549808805
2021-22,2021-09-18,Liverpool,Crystal Palace,2,2021-22,Tuned Random Forest,H,H,0.7855315211206416,0.11170540081754518,0.10276307806181299
2021-22,2021-09-18,Man City,Southampton,2,2021-22,Tuned Random Forest,D,H,0.7669103336734701,0.1319887627757375,0.10110090355079226
2021-22,2021-09-18,Norwich,Watford,2,2021-22,Tuned Random Forest,A,A,0.2555727524342827,0.23418827439056544,0.5102389731751525
2021-22,2021-09-18,Wolves,Brentford,2,2021-22,Tuned Random Forest,A,A,0.33695630082752837,0.2833271547117641,0.379716544460708
2021-22,2021-09-19,Brighton,Leicester,2,2021-22,Tuned Random Forest,H,A,0.3271885042504166,0.26468622764714606,0.4081252681024379
2021-22,2021-09-19,Tottenham,Chelsea,2,2021-22,Tuned Random Forest,A,A,0.3381148738353506,0.29617733180628764,0.36570779435836226
2021-22,2021-09-19,West Ham,Man United,2,2021-22,Tuned Random Forest,A,A,0.2317153028646433,0.19440181695224112,0.5738828801831151
2021-22,2021-09-25,Brentford,Liverpool,2,2021-22,Tuned Random Forest,D,A,0.1521199605198822,0.1572532116532053,0.6906268278269125
