Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,Fold,Model,CalibrationMethod,CalibrationTrainingStart,CalibrationTrainingEnd,PredictedOutcome,Probability_H,Probability_D,Probability_A
2022-23,2022-08-20,Fulham,Brentford,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2027682904907424,0.2196656480316376,0.5775660614776199
2022-23,2022-08-20,Leicester,Southampton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-08-20,Tottenham,Wolves,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5991819392247582,0.179337609041864,0.22148045173337794
2022-23,2022-08-21,Leeds,Chelsea,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.18061088977423642,0.18725099601593628,0.6321381142098275
2022-23,2022-08-21,Newcastle,Man City,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.139628423672327e-12,0.22505267190167802,0.7749473280971824
2022-23,2022-08-21,West Ham,Brighton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-08-22,Man United,Liverpool,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.09398101368891762,0.20415203393769077,0.7018669523733916
2022-23,2022-08-27,Arsenal,Fulham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-08-27,Brentford,Everton,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-08-27,Brighton,Leeds,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.4327538222431055,0.2565511258900495,0.31069505186684504
2022-23,2022-08-27,Chelsea,Leicester,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5010312736377659,0.22190467558714835,0.2770640507750858
2022-23,2022-08-27,Liverpool,Bournemouth,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6555399561039911,0.18742046029587955,0.1570395836001293
2022-23,2022-08-27,Man City,Crystal Palace,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-08-27,Southampton,Man United,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22705867069388289,0.2062608596807457,0.5666804696253714
2022-23,2022-08-28,Aston Villa,West Ham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-08-28,Nott'm Forest,Tottenham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-08-28,Wolves,Newcastle,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.23271574488498284,0.27198178913593435,0.4953024659790829
2022-23,2022-08-30,Crystal Palace,Brentford,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.3055477130130462,0.25982625439492696,0.43462603259202687
2022-23,2022-08-30,Fulham,Brighton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22497435702617483,0.2135470880978612,0.561478554875964
2022-23,2022-08-30,Leeds,Everton,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-08-30,Southampton,Chelsea,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.09518730835888549,0.206772430342621,0.6980402612984935
2022-23,2022-08-31,Arsenal,Aston Villa,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6555399561039911,0.18742046029587955,0.1570395836001293
2022-23,2022-08-31,Bournemouth,Wolves,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29420885982649553,0.2501841211793214,0.45560701899418315
2022-23,2022-08-31,Liverpool,Newcastle,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-08-31,Man City,Nott'm Forest,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-08-31,West Ham,Tottenham,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-09-01,Leicester,Man United,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.23271574488498284,0.27198178913593435,0.4953024659790829
2022-23,2022-09-03,Aston Villa,Man City,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.078498293514195e-12,0.1911262798632751,0.8088737201356464
2022-23,2022-09-03,Brentford,Leeds,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29420885982649553,0.2501841211793214,0.45560701899418315
2022-23,2022-09-03,Chelsea,West Ham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-09-03,Everton,Liverpool,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-09-03,Newcastle,Crystal Palace,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-09-03,Nott'm Forest,Bournemouth,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-09-03,Tottenham,Fulham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-09-03,Wolves,Southampton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.3135643741844575,0.2666433207849219,0.41979230503062065
2022-23,2022-09-04,Brighton,Leicester,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-09-04,Man United,Arsenal,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.225,0.31500000000000006,0.46
2022-23,2022-09-16,Aston Villa,Southampton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-09-16,Nott'm Forest,Fulham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.45578885493609717,0.27020707361032476,0.2740040714535781
2022-23,2022-09-17,Newcastle,Bournemouth,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-09-17,Tottenham,Leicester,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-09-17,Wolves,Man City,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-09-18,Brentford,Arsenal,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-09-18,Everton,West Ham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-01,Arsenal,Tottenham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,D,0.22570244127130354,0.45324735145094425,0.3210502072777522
2022-23,2022-10-01,Bournemouth,Brentford,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-01,Crystal Palace,Chelsea,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22705867069388289,0.2062608596807457,0.5666804696253714
2022-23,2022-10-01,Fulham,Newcastle,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.23533806499813223,0.2233843855061636,0.5412775494957042
2022-23,2022-10-01,Liverpool,Brighton,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5058565833194112,0.21441102978162377,0.27973238689896507
2022-23,2022-10-01,Southampton,Everton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-01,West Ham,Wolves,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-02,Leeds,Aston Villa,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-02,Man City,Man United,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-10-03,Leicester,Nott'm Forest,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-08,Bournemouth,Leicester,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-08,Brighton,Tottenham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.21438643046370406,0.25055977605986,0.5350537934764359
2022-23,2022-10-08,Chelsea,Wolves,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-10-08,Man City,Southampton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.7140715119399552,0.11486722497209892,0.1710612630879459
2022-23,2022-10-08,Newcastle,Brentford,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-09,Arsenal,Liverpool,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.23271574488498284,0.27198178913593435,0.4953024659790829
2022-23,2022-10-09,Crystal Palace,Leeds,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.3055477130130462,0.25982625439492696,0.43462603259202687
2022-23,2022-10-09,Everton,Man United,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22705867069388289,0.2062608596807457,0.5666804696253714
2022-23,2022-10-09,West Ham,Fulham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-10,Nott'm Forest,Aston Villa,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.28521215870427125,0.29052667097826396,0.42426117031746474
2022-23,2022-10-14,Brentford,Brighton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.23271574488498284,0.27198178913593435,0.4953024659790829
2022-23,2022-10-15,Fulham,Bournemouth,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.3055477130130462,0.25982625439492696,0.43462603259202687
2022-23,2022-10-15,Leicester,Crystal Palace,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-15,Tottenham,Everton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6555399561039911,0.18742046029587955,0.1570395836001293
2022-23,2022-10-15,Wolves,Nott'm Forest,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-16,Aston Villa,Chelsea,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.09518730835888549,0.206772430342621,0.6980402612984935
2022-23,2022-10-16,Leeds,Arsenal,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-10-16,Liverpool,Man City,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.23271574488498284,0.27198178913593435,0.4953024659790829
2022-23,2022-10-16,Man United,Newcastle,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-16,Southampton,West Ham,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.21438643046370406,0.25055977605986,0.5350537934764359
2022-23,2022-10-18,Brighton,Nott'm Forest,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5058565833194112,0.21441102978162377,0.27973238689896507
2022-23,2022-10-18,Crystal Palace,Wolves,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-19,Bournemouth,Southampton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5010312736377659,0.22190467558714835,0.2770640507750858
2022-23,2022-10-19,Brentford,Chelsea,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.19368996912739742,0.2008109238747282,0.6054991069978745
2022-23,2022-10-19,Liverpool,West Ham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.645123429009847,0.19308808514022402,0.16178848584992903
2022-23,2022-10-19,Man United,Tottenham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.28521215870427125,0.29052667097826396,0.42426117031746474
2022-23,2022-10-19,Newcastle,Everton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-20,Fulham,Aston Villa,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-20,Leicester,Leeds,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-22,Chelsea,Man United,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-22,Everton,Crystal Palace,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-22,Man City,Brighton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-10-22,Nott'm Forest,Liverpool,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-10-23,Aston Villa,Brentford,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.4159974088983191,0.22685359614507528,0.3571489949566057
2022-23,2022-10-23,Leeds,Fulham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-23,Southampton,Arsenal,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-10-23,Tottenham,Newcastle,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-23,Wolves,Leicester,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.38692195393486184,0.22938044174640018,0.383697604318738
2022-23,2022-10-24,West Ham,Bournemouth,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-29,Bournemouth,Tottenham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-10-29,Brentford,Wolves,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-29,Brighton,Chelsea,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-10-29,Crystal Palace,Southampton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-10-29,Fulham,Everton,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-10-29,Leicester,Man City,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.139628423672327e-12,0.22505267190167802,0.7749473280971824
2022-23,2022-10-29,Liverpool,Leeds,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-10-29,Newcastle,Aston Villa,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-10-30,Arsenal,Nott'm Forest,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-10-30,Man United,West Ham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-11-05,Everton,Leicester,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.3055477130130462,0.25982625439492696,0.43462603259202687
2022-23,2022-11-05,Leeds,Bournemouth,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-11-05,Man City,Fulham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.7351836380261955,0.08869752846833452,0.17611883350547
2022-23,2022-11-05,Nott'm Forest,Brentford,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5058565833194112,0.21441102978162377,0.27973238689896507
2022-23,2022-11-05,Wolves,Brighton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2531590039654647,0.2647351994354257,0.48210579659910957
2022-23,2022-11-06,Aston Villa,Man United,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-11-06,Chelsea,Arsenal,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2906062246976612,0.29602124751811454,0.4133725277842242
2022-23,2022-11-06,Southampton,Newcastle,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.19296524078027286,0.2573917462525138,0.5496430129672133
2022-23,2022-11-06,Tottenham,Liverpool,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-11-06,West Ham,Crystal Palace,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.38692195393486184,0.22938044174640018,0.383697604318738
2022-23,2022-11-12,Bournemouth,Everton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29959040245006163,0.2547603821140191,0.44564921543591934
2022-23,2022-11-12,Liverpool,Southampton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6555399561039911,0.18742046029587955,0.1570395836001293
2022-23,2022-11-12,Man City,Brentford,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.7351836380261955,0.08869752846833452,0.17611883350547
2022-23,2022-11-12,Newcastle,Chelsea,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-11-12,Nott'm Forest,Crystal Palace,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29420885982649553,0.2501841211793214,0.45560701899418315
2022-23,2022-11-12,Tottenham,Leeds,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-11-12,West Ham,Leicester,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.3055477130130462,0.25982625439492696,0.43462603259202687
2022-23,2022-11-12,Wolves,Arsenal,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-11-13,Brighton,Aston Villa,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5010312736377659,0.22190467558714835,0.2770640507750858
2022-23,2022-11-13,Fulham,Man United,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2022-12-26,Arsenal,West Ham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6555399561039911,0.18742046029587955,0.1570395836001293
2022-23,2022-12-26,Aston Villa,Liverpool,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.139628423672327e-12,0.22505267190167802,0.7749473280971824
2022-23,2022-12-26,Brentford,Tottenham,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22705867069388289,0.2062608596807457,0.5666804696253714
2022-23,2022-12-26,Crystal Palace,Fulham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-12-26,Everton,Wolves,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2022-12-26,Leicester,Newcastle,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2208305866842452,0.3091628213579433,0.47000659195781147
2022-23,2022-12-26,Southampton,Brighton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.21438643046370406,0.25055977605986,0.5350537934764359
2022-23,2022-12-27,Chelsea,Bournemouth,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-12-27,Man United,Nott'm Forest,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2022-12-28,Leeds,Man City,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.0554323725044292e-12,0.20842572062062256,0.7915742793783219
2022-23,2022-12-30,Liverpool,Leicester,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-12-30,West Ham,Brentford,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.38692195393486184,0.22938044174640018,0.383697604318738
2022-23,2022-12-31,Bournemouth,Crystal Palace,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.29420885982649553,0.2501841211793214,0.45560701899418315
2022-23,2022-12-31,Brighton,Arsenal,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2027682904907424,0.2196656480316376,0.5775660614776199
2022-23,2022-12-31,Fulham,Southampton,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5010312736377659,0.22190467558714835,0.2770640507750858
2022-23,2022-12-31,Man City,Everton,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.6683942954635889,0.17148676615143657,0.16011893838497443
2022-23,2022-12-31,Newcastle,Leeds,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.645123429009847,0.19308808514022402,0.16178848584992903
2022-23,2022-12-31,Wolves,Man United,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2027682904907424,0.2196656480316376,0.5775660614776199
2022-23,2023-01-01,Nott'm Forest,Chelsea,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2023-01-01,Tottenham,Aston Villa,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2023-01-02,Brentford,Liverpool,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.09518730835888549,0.206772430342621,0.6980402612984935
2022-23,2023-01-03,Arsenal,Newcastle,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5058565833194112,0.21441102978162377,0.27973238689896507
2022-23,2023-01-03,Everton,Brighton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2307637887885675,0.2697004801867688,0.49953573102466375
2022-23,2023-01-03,Leicester,Fulham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2023-01-03,Man United,Bournemouth,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.645123429009847,0.19308808514022402,0.16178848584992903
2022-23,2023-01-04,Aston Villa,Wolves,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2023-01-04,Crystal Palace,Tottenham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22497435702617483,0.2135470880978612,0.561478554875964
2022-23,2023-01-04,Leeds,West Ham,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5010312736377659,0.22190467558714835,0.2770640507750858
2022-23,2023-01-04,Southampton,Nott'm Forest,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5058565833194112,0.21441102978162377,0.27973238689896507
2022-23,2023-01-05,Chelsea,Man City,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22705867069388289,0.2062608596807457,0.5666804696253714
2022-23,2023-01-12,Fulham,Chelsea,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2430776214253291,0.23073082160689967,0.5261915569677712
2022-23,2023-01-13,Aston Villa,Leeds,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2023-01-14,Brentford,Bournemouth,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2023-01-14,Brighton,Liverpool,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.20470121052968682,0.21222699032857237,0.5830717991417409
2022-23,2023-01-14,Everton,Southampton,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.47657353242431694,0.2598872429141584,0.2635392246615245
2022-23,2023-01-14,Man United,Man City,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.2430776214253291,0.23073082160689967,0.5261915569677712
