Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2024-25,2025-01-04,Man City,West Ham,5,2024-25,Tuned Random Forest,H,H,0.7296546583561123,0.1510943981487467,0.1192509434951413
2024-25,2025-01-04,Southampton,Brentford,5,2024-25,Tuned Random Forest,A,A,0.2433979131637432,0.235928661889094,0.5206734249471625
2024-25,2025-01-04,Tottenham,Newcastle,5,2024-25,Tuned Random Forest,A,H,0.3515179967167229,0.3281611502680779,0.3203208530151993
2024-25,2025-01-05,Fulham,Ipswich,5,2024-25,Tuned Random Forest,D,H,0.559923538075163,0.2463508609325727,0.1937256009922641
2024-25,2025-01-05,Liverpool,Man United,5,2024-25,Tuned Random Forest,D,H,0.739521094756948,0.1532566694116008,0.1072222358314514
2024-25,2025-01-06,Wolves,Nott'm Forest,5,2024-25,Tuned Random Forest,A,A,0.2565602739164569,0.2625312788268156,0.4809084472567275
2024-25,2025-01-14,Brentford,Man City,5,2024-25,Tuned Random Forest,D,A,0.2025594984923236,0.1929715311093691,0.6044689703983072
2024-25,2025-01-14,Chelsea,Bournemouth,5,2024-25,Tuned Random Forest,D,H,0.5695699983851923,0.2363988438914827,0.1940311577233255
2024-25,2025-01-14,Nott'm Forest,Liverpool,5,2024-25,Tuned Random Forest,D,A,0.2629241489231764,0.189107095775276,0.5479687553015481
2024-25,2025-01-14,West Ham,Fulham,5,2024-25,Tuned Random Forest,H,H,0.3638695827353324,0.2851403345287332,0.3509900827359344
2024-25,2025-01-15,Arsenal,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.7421262637588241,0.140684521083072,0.1171892151581042
2024-25,2025-01-15,Everton,Aston Villa,5,2024-25,Tuned Random Forest,A,A,0.2712432519658615,0.2393103771651615,0.4894463708689771
2024-25,2025-01-15,Leicester,Crystal Palace,5,2024-25,Tuned Random Forest,A,A,0.304005676874775,0.2611634364658436,0.4348308866593815
2024-25,2025-01-15,Newcastle,Wolves,5,2024-25,Tuned Random Forest,H,H,0.7107403984581067,0.1806088054302406,0.1086507961116529
2024-25,2025-01-16,Ipswich,Brighton,5,2024-25,Tuned Random Forest,A,A,0.2730315423250132,0.2706337249738044,0.4563347327011826
2024-25,2025-01-16,Man United,Southampton,5,2024-25,Tuned Random Forest,H,H,0.6402812530355144,0.2188543032576173,0.1408644437068686
2024-25,2025-01-18,Arsenal,Aston Villa,5,2024-25,Tuned Random Forest,D,H,0.7077069852518578,0.1716135079621044,0.1206795067860379
2024-25,2025-01-18,Brentford,Liverpool,5,2024-25,Tuned Random Forest,A,A,0.1491412343310099,0.1580092758288867,0.6928494898401039
2024-25,2025-01-18,Leicester,Fulham,5,2024-25,Tuned Random Forest,A,A,0.2660922819340004,0.2668583490941244,0.4670493689718752
2024-25,2025-01-18,Newcastle,Bournemouth,5,2024-25,Tuned Random Forest,A,H,0.5821408119784959,0.2384355525859449,0.1794236354355597
2024-25,2025-01-18,West Ham,Crystal Palace,5,2024-25,Tuned Random Forest,A,H,0.4180807560649398,0.2691935829730694,0.3127256609619908
2024-25,2025-01-19,Everton,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.4186998669604899,0.2400243167003163,0.3412758163391938
2024-25,2025-01-19,Ipswich,Man City,5,2024-25,Tuned Random Forest,A,A,0.194751387391216,0.1994561715627202,0.605792441046064
2024-25,2025-01-19,Man United,Brighton,5,2024-25,Tuned Random Forest,A,H,0.42960773308458,0.2712256431643162,0.2991666237511036
2024-25,2025-01-19,Nott'm Forest,Southampton,5,2024-25,Tuned Random Forest,H,H,0.731394247179229,0.1678892925235555,0.1007164602972159
2024-25,2025-01-20,Chelsea,Wolves,5,2024-25,Tuned Random Forest,H,H,0.7097335528374399,0.1730768012403198,0.1171896459222404
2024-25,2025-01-25,Bournemouth,Nott'm Forest,5,2024-25,Tuned Random Forest,H,H,0.4175653125987481,0.2968330793416472,0.285601608059605
2024-25,2025-01-25,Brighton,Everton,5,2024-25,Tuned Random Forest,A,H,0.5924435371102,0.2272432065968373,0.180313256292963
2024-25,2025-01-25,Liverpool,Ipswich,5,2024-25,Tuned Random Forest,H,H,0.8266271210093183,0.1009533402297095,0.0724195387609735
2024-25,2025-01-25,Man City,Chelsea,5,2024-25,Tuned Random Forest,H,H,0.5877308511243183,0.2393150563529676,0.1729540925227142
2024-25,2025-01-25,Southampton,Newcastle,5,2024-25,Tuned Random Forest,A,A,0.1687012491004673,0.1882562570813966,0.6430424938181366
2024-25,2025-01-25,Wolves,Arsenal,5,2024-25,Tuned Random Forest,A,A,0.1156045618123861,0.1187991715536835,0.7655962666339299
2024-25,2025-01-26,Aston Villa,West Ham,5,2024-25,Tuned Random Forest,D,H,0.6021544492543595,0.2434956489354283,0.1543499018102117
2024-25,2025-01-26,Crystal Palace,Brentford,5,2024-25,Tuned Random Forest,A,H,0.4782180295598797,0.2675020796836764,0.254279890756444
2024-25,2025-01-26,Fulham,Man United,5,2024-25,Tuned Random Forest,A,H,0.469683723387006,0.2451109395949919,0.2852053370180016
2024-25,2025-01-26,Tottenham,Leicester,5,2024-25,Tuned Random Forest,A,H,0.6562065518185239,0.1997242144196439,0.1440692337618332
2024-25,2025-02-01,Bournemouth,Liverpool,5,2024-25,Tuned Random Forest,A,A,0.2360047472283408,0.1904479120977112,0.5735473406739481
2024-25,2025-02-01,Everton,Leicester,5,2024-25,Tuned Random Forest,H,H,0.5191101402807944,0.2645727900160442,0.2163170697031615
2024-25,2025-02-01,Ipswich,Southampton,5,2024-25,Tuned Random Forest,A,H,0.5762039751305147,0.2370553394875183,0.1867406853819668
2024-25,2025-02-01,Newcastle,Fulham,5,2024-25,Tuned Random Forest,A,H,0.6130115069895118,0.2204445858386333,0.1665439071718554
2024-25,2025-02-01,Nott'm Forest,Brighton,5,2024-25,Tuned Random Forest,H,H,0.410994696639652,0.2740202341338007,0.314985069226547
2024-25,2025-02-01,Wolves,Aston Villa,5,2024-25,Tuned Random Forest,H,A,0.2400182702088233,0.2370774240994121,0.5229043056917645
2024-25,2025-02-02,Arsenal,Man City,5,2024-25,Tuned Random Forest,H,H,0.4530116571690293,0.272805401212829,0.2741829416181419
2024-25,2025-02-02,Brentford,Tottenham,5,2024-25,Tuned Random Forest,A,H,0.4729612453303973,0.2430511421489107,0.2839876125206916
2024-25,2025-02-02,Man United,Crystal Palace,5,2024-25,Tuned Random Forest,A,H,0.5036592080115253,0.2584525058523447,0.2378882861361302
2024-25,2025-02-03,Chelsea,West Ham,5,2024-25,Tuned Random Forest,H,H,0.6554487181609733,0.2176456370863681,0.1269056447526581
2024-25,2025-02-12,Everton,Liverpool,5,2024-25,Tuned Random Forest,D,A,0.1347123203694263,0.1367325369328116,0.7285551426977624
2024-25,2025-02-14,Brighton,Chelsea,5,2024-25,Tuned Random Forest,H,A,0.3380022012199474,0.2699889993090325,0.3920087994710203
2024-25,2025-02-15,Aston Villa,Ipswich,5,2024-25,Tuned Random Forest,D,H,0.631436581107238,0.2333110866093447,0.1352523322834163
2024-25,2025-02-15,Crystal Palace,Everton,5,2024-25,Tuned Random Forest,A,H,0.4887385690395269,0.2648072404145443,0.2464541905459288
2024-25,2025-02-15,Fulham,Nott'm Forest,5,2024-25,Tuned Random Forest,H,H,0.3675906551691655,0.3004698056844009,0.331939539146433
2024-25,2025-02-15,Leicester,Arsenal,5,2024-25,Tuned Random Forest,A,A,0.1062235200555488,0.1077865769970309,0.78598990294742
2024-25,2025-02-15,Man City,Newcastle,5,2024-25,Tuned Random Forest,H,H,0.6236260703410411,0.2245509041348835,0.1518230255240754
2024-25,2025-02-15,Southampton,Bournemouth,5,2024-25,Tuned Random Forest,A,A,0.1903637455597462,0.2264959934529904,0.583140260987263
2024-25,2025-02-15,West Ham,Brentford,5,2024-25,Tuned Random Forest,A,H,0.3745584977296793,0.2858257876242986,0.3396157146460218
2024-25,2025-02-16,Liverpool,Wolves,5,2024-25,Tuned Random Forest,H,H,0.8561270166423689,0.0803966088397113,0.0634763745179201
2024-25,2025-02-16,Tottenham,Man United,5,2024-25,Tuned Random Forest,H,H,0.4848479493518022,0.2484757107981303,0.2666763398500671
2024-25,2025-02-19,Aston Villa,Liverpool,5,2024-25,Tuned Random Forest,D,A,0.1578951650563974,0.1831491052528934,0.6589557296907091
2024-25,2025-02-21,Leicester,Brentford,5,2024-25,Tuned Random Forest,A,A,0.265256880421661,0.2405190319575882,0.4942240876207506
2024-25,2025-02-22,Arsenal,West Ham,5,2024-25,Tuned Random Forest,A,H,0.8181781652377176,0.1032667986411734,0.0785550361211095
2024-25,2025-02-22,Aston Villa,Chelsea,5,2024-25,Tuned Random Forest,H,H,0.4640634469952812,0.2598011186294326,0.2761354343752861
2024-25,2025-02-22,Bournemouth,Wolves,5,2024-25,Tuned Random Forest,A,H,0.6678282351007075,0.2132534241134945,0.1189183407857983
2024-25,2025-02-22,Everton,Man United,5,2024-25,Tuned Random Forest,D,H,0.4161673202269975,0.276005872799649,0.3078268069733528
2024-25,2025-02-22,Fulham,Crystal Palace,5,2024-25,Tuned Random Forest,A,H,0.4944259347130546,0.2608768143130229,0.2446972509739222
2024-25,2025-02-22,Ipswich,Tottenham,5,2024-25,Tuned Random Forest,A,A,0.2584812850896913,0.2526184969688741,0.4889002179414345
2024-25,2025-02-22,Southampton,Brighton,5,2024-25,Tuned Random Forest,A,A,0.2155661568193565,0.2227621124695408,0.561671730711103
2024-25,2025-02-23,Man City,Liverpool,5,2024-25,Tuned Random Forest,A,H,0.413476344173329,0.292433763299653,0.2940898925270178
2024-25,2025-02-23,Newcastle,Nott'm Forest,5,2024-25,Tuned Random Forest,H,H,0.4775534260924042,0.2666676549963683,0.2557789189112277
2024-25,2025-02-25,Brighton,Bournemouth,5,2024-25,Tuned Random Forest,H,H,0.4395952859837296,0.278880703363463,0.2815240106528072
2024-25,2025-02-25,Chelsea,Southampton,5,2024-25,Tuned Random Forest,H,H,0.7342959558675968,0.1678909491933437,0.0978130949390596
2024-25,2025-02-25,Crystal Palace,Aston Villa,5,2024-25,Tuned Random Forest,H,H,0.4102174129269462,0.2617465314542108,0.3280360556188427
2024-25,2025-02-25,Wolves,Fulham,5,2024-25,Tuned Random Forest,A,A,0.2818867990281308,0.2688438954490919,0.4492693055227775
2024-25,2025-02-26,Brentford,Everton,5,2024-25,Tuned Random Forest,D,H,0.4734900707276385,0.2539822969076433,0.2725276323647175
2024-25,2025-02-26,Liverpool,Newcastle,5,2024-25,Tuned Random Forest,H,H,0.7274634267513627,0.1535395006310396,0.1189970726175977
2024-25,2025-02-26,Man United,Ipswich,5,2024-25,Tuned Random Forest,H,H,0.6053285838397224,0.2382125014257968,0.1564589147344807
2024-25,2025-02-26,Nott'm Forest,Arsenal,5,2024-25,Tuned Random Forest,D,A,0.2593272906420607,0.1807437029490045,0.5599290064089347
2024-25,2025-02-26,Tottenham,Man City,5,2024-25,Tuned Random Forest,A,A,0.2536381686042762,0.2128796914124327,0.5334821399832909
2024-25,2025-02-27,West Ham,Leicester,5,2024-25,Tuned Random Forest,H,H,0.5971175603710029,0.2223343594266651,0.1805480802023317
2024-25,2025-03-08,Brentford,Aston Villa,5,2024-25,Tuned Random Forest,A,H,0.4390853756894562,0.2364900459075282,0.3244245784030147
2024-25,2025-03-08,Brighton,Fulham,5,2024-25,Tuned Random Forest,H,H,0.4925451550941296,0.264772833995422,0.2426820109104489
2024-25,2025-03-08,Crystal Palace,Ipswich,5,2024-25,Tuned Random Forest,H,H,0.6402468531721701,0.2258073926047027,0.1339457542231268
2024-25,2025-03-08,Liverpool,Southampton,5,2024-25,Tuned Random Forest,H,H,0.847800115345717,0.0814777710245579,0.0707221136297257
2024-25,2025-03-08,Nott'm Forest,Man City,5,2024-25,Tuned Random Forest,H,A,0.2793088562035786,0.1973422228070726,0.5233489209893489
2024-25,2025-03-08,Wolves,Everton,5,2024-25,Tuned Random Forest,D,A,0.3588747485002007,0.2703063701424507,0.3708188813573486
2024-25,2025-03-09,Chelsea,Leicester,5,2024-25,Tuned Random Forest,H,H,0.7107113196179253,0.1804462584728582,0.1088424219092169
2024-25,2025-03-09,Man United,Arsenal,5,2024-25,Tuned Random Forest,D,A,0.151258984054881,0.1647219006806012,0.6840191152645181
2024-25,2025-03-09,Tottenham,Bournemouth,5,2024-25,Tuned Random Forest,D,H,0.4065467700302084,0.2786379658374029,0.3148152641323885
2024-25,2025-03-10,West Ham,Newcastle,5,2024-25,Tuned Random Forest,A,A,0.312543807105913,0.2645805022431248,0.4228756906509623
2024-25,2025-03-15,Bournemouth,Brentford,5,2024-25,Tuned Random Forest,A,H,0.5254418228485824,0.2417902792383767,0.2327678979130414
2024-25,2025-03-15,Everton,West Ham,5,2024-25,Tuned Random Forest,D,H,0.4698737833779429,0.2659251897984733,0.2642010268235836
2024-25,2025-03-15,Ipswich,Nott'm Forest,5,2024-25,Tuned Random Forest,A,A,0.2272574200797942,0.2545635902748538,0.5181789896453516
2024-25,2025-03-15,Man City,Brighton,5,2024-25,Tuned Random Forest,D,H,0.6740098120779812,0.1877207656568368,0.1382694222651821
2024-25,2025-03-15,Southampton,Wolves,5,2024-25,Tuned Random Forest,A,A,0.2867666348525279,0.2486963609287697,0.4645370042187021
2024-25,2025-03-16,Arsenal,Chelsea,5,2024-25,Tuned Random Forest,H,H,0.6790866248056896,0.1812684499355732,0.1396449252587376
2024-25,2025-03-16,Fulham,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.4278428203948287,0.2692537108301645,0.3029034687750067
2024-25,2025-03-16,Leicester,Man United,5,2024-25,Tuned Random Forest,A,A,0.2757868469657042,0.244055823121036,0.4801573299132599
2024-25,2025-04-01,Arsenal,Fulham,5,2024-25,Tuned Random Forest,H,H,0.7856560098319566,0.1207345758415749,0.0936094143264684
2024-25,2025-04-01,Nott'm Forest,Man United,5,2024-25,Tuned Random Forest,H,H,0.5623585278727843,0.2318032057442083,0.2058382663830075
2024-25,2025-04-01,Wolves,West Ham,5,2024-25,Tuned Random Forest,H,H,0.4181247409139466,0.263159645792322,0.3187156132937314
2024-25,2025-04-02,Bournemouth,Ipswich,5,2024-25,Tuned Random Forest,A,H,0.6612443360379394,0.2112366053989729,0.127519058563088
2024-25,2025-04-02,Brighton,Aston Villa,5,2024-25,Tuned Random Forest,A,H,0.5022656085119568,0.2488410672494017,0.2488933242386416
2024-25,2025-04-02,Liverpool,Everton,5,2024-25,Tuned Random Forest,H,H,0.8290244084620589,0.0942001834465059,0.0767754080914357
2024-25,2025-04-02,Man City,Leicester,5,2024-25,Tuned Random Forest,H,H,0.7700911104377951,0.1394126501071673,0.0904962394550382
2024-25,2025-04-02,Newcastle,Brentford,5,2024-25,Tuned Random Forest,H,H,0.575500613330167,0.2342343778323775,0.1902650088374561
2024-25,2025-04-02,Southampton,Crystal Palace,5,2024-25,Tuned Random Forest,D,A,0.166949658609459,0.1826710162494947,0.6503793251410462
2024-25,2025-04-03,Chelsea,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.5667220372066107,0.2361506812450541,0.1971272815483356
2024-25,2025-04-05,Aston Villa,Nott'm Forest,5,2024-25,Tuned Random Forest,H,H,0.5056143693420638,0.2688880057866827,0.2254976248712539
2024-25,2025-04-05,Crystal Palace,Brighton,5,2024-25,Tuned Random Forest,H,H,0.4135221260198909,0.2835558146988573,0.3029220592812515
2024-25,2025-04-05,Everton,Arsenal,5,2024-25,Tuned Random Forest,D,A,0.1714211947932311,0.1782592648982649,0.6503195403085033
2024-25,2025-04-05,Ipswich,Wolves,5,2024-25,Tuned Random Forest,A,H,0.4124800116155844,0.2746279705840176,0.3128920178003979
2024-25,2025-04-05,West Ham,Bournemouth,5,2024-25,Tuned Random Forest,D,H,0.4211176956656635,0.2532756431448636,0.3256066611894729
2024-25,2025-04-06,Brentford,Chelsea,5,2024-25,Tuned Random Forest,D,A,0.3109148841093498,0.2609022083534686,0.4281829075371818
2024-25,2025-04-06,Fulham,Liverpool,5,2024-25,Tuned Random Forest,H,A,0.1377245051326616,0.170962955075456,0.6913125397918822
2024-25,2025-04-06,Man United,Man City,5,2024-25,Tuned Random Forest,D,A,0.269224078752919,0.2192829099294085,0.5114930113176726
2024-25,2025-04-06,Tottenham,Southampton,5,2024-25,Tuned Random Forest,H,H,0.6813329339896685,0.1913529171721114,0.1273141488382202
2024-25,2025-04-07,Leicester,Newcastle,5,2024-25,Tuned Random Forest,A,A,0.2145865374927247,0.2167116188918419,0.5687018436154334
2024-25,2025-04-12,Arsenal,Brentford,5,2024-25,Tuned Random Forest,D,H,0.7716493514339636,0.1300009718427311,0.0983496767233062
2024-25,2025-04-12,Brighton,Leicester,5,2024-25,Tuned Random Forest,D,H,0.6597852298909911,0.2096105357807113,0.1306042343282972
2024-25,2025-04-12,Man City,Crystal Palace,5,2024-25,Tuned Random Forest,H,H,0.6902561769155433,0.1808810799533116,0.128862743131145
2024-25,2025-04-12,Nott'm Forest,Everton,5,2024-25,Tuned Random Forest,A,H,0.6019015746105286,0.2252288673038227,0.1728695580856493
2024-25,2025-04-12,Southampton,Aston Villa,5,2024-25,Tuned Random Forest,A,A,0.1825277778017659,0.1961227863950064,0.621349435803228
2024-25,2025-04-13,Chelsea,Ipswich,5,2024-25,Tuned Random Forest,D,H,0.7236036898065223,0.1690336624729059,0.1073626477205719
2024-25,2025-04-13,Liverpool,West Ham,5,2024-25,Tuned Random Forest,H,H,0.8185309438767853,0.099658713222576,0.0818103429006393
2024-25,2025-04-13,Newcastle,Man United,5,2024-25,Tuned Random Forest,H,H,0.6263397528184638,0.2113748230366837,0.1622854241448525
2024-25,2025-04-13,Wolves,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.3931412035540694,0.2576448455464471,0.3492139508994838
2024-25,2025-04-14,Bournemouth,Fulham,5,2024-25,Tuned Random Forest,H,H,0.42947648945118,0.2699414349670458,0.3005820755817741
2024-25,2025-04-16,Newcastle,Crystal Palace,5,2024-25,Tuned Random Forest,H,H,0.6208097038604488,0.215814979751981,0.1633753163875706
2024-25,2025-04-19,Aston Villa,Newcastle,5,2024-25,Tuned Random Forest,H,H,0.4143323595902677,0.3186974045056745,0.2669702359040579
2024-25,2025-04-19,Brentford,Brighton,5,2024-25,Tuned Random Forest,H,H,0.451352338012767,0.2414762731315598,0.3071713888556731
2024-25,2025-04-19,Crystal Palace,Bournemouth,5,2024-25,Tuned Random Forest,D,H,0.4466195023723843,0.2801058885395824,0.2732746090880336
2024-25,2025-04-19,Everton,Man City,5,2024-25,Tuned Random Forest,A,A,0.2181368255072847,0.1933533034819749,0.5885098710107398
2024-25,2025-04-19,West Ham,Southampton,5,2024-25,Tuned Random Forest,D,H,0.6467959187581166,0.2112494496780724,0.1419546315638107
2024-25,2025-04-20,Fulham,Chelsea,5,2024-25,Tuned Random Forest,A,H,0.4293957076540455,0.2618966807833749,0.3087076115625793
2024-25,2025-04-20,Ipswich,Arsenal,5,2024-25,Tuned Random Forest,A,A,0.1318108325522788,0.1319661572276511,0.7362230102200699
2024-25,2025-04-20,Leicester,Liverpool,5,2024-25,Tuned Random Forest,A,A,0.1184156374866124,0.1176729791667048,0.7639113833466827
2024-25,2025-04-20,Man United,Wolves,5,2024-25,Tuned Random Forest,A,H,0.5194283198449025,0.2493813666435966,0.2311903135115012
2024-25,2025-04-21,Tottenham,Nott'm Forest,5,2024-25,Tuned Random Forest,A,H,0.3891952263344402,0.2644531453746791,0.3463516282908805
2024-25,2025-04-22,Man City,Aston Villa,5,2024-25,Tuned Random Forest,H,H,0.6180577861639429,0.2223993215410909,0.1595428922949658
2024-25,2025-04-23,Arsenal,Crystal Palace,5,2024-25,Tuned Random Forest,D,H,0.7886093435201333,0.1155798943162356,0.0958107621636305
2024-25,2025-04-26,Brighton,West Ham,5,2024-25,Tuned Random Forest,H,H,0.5195213807624888,0.2693999422956494,0.211078676941862
2024-25,2025-04-26,Chelsea,Everton,5,2024-25,Tuned Random Forest,H,H,0.65971740296796,0.1990644483209576,0.1412181487110828
2024-25,2025-04-26,Newcastle,Ipswich,5,2024-25,Tuned Random Forest,H,H,0.727028116904653,0.1750412300614688,0.0979306530338782
2024-25,2025-04-26,Southampton,Fulham,5,2024-25,Tuned Random Forest,A,A,0.2181495190667337,0.2259306821523964,0.5559197987808703
2024-25,2025-04-26,Wolves,Leicester,5,2024-25,Tuned Random Forest,H,H,0.6300136403678869,0.2179304311340588,0.1520559284980542
2024-25,2025-04-27,Bournemouth,Man United,5,2024-25,Tuned Random Forest,D,H,0.516566829984859,0.2270313200511136,0.2564018499640274
2024-25,2025-04-27,Liverpool,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.8177203270693572,0.0984586682613099,0.0838210046693341
2024-25,2025-05-01,Nott'm Forest,Brentford,5,2024-25,Tuned Random Forest,A,H,0.5449512154888368,0.2428414766393381,0.2122073078718257
2024-25,2025-05-02,Man City,Wolves,5,2024-25,Tuned Random Forest,H,H,0.7766279926597722,0.1313473710596114,0.0920246362806166
2024-25,2025-05-03,Arsenal,Bournemouth,5,2024-25,Tuned Random Forest,A,H,0.7625335481209597,0.1268267259305438,0.110639725948497
2024-25,2025-05-03,Aston Villa,Fulham,5,2024-25,Tuned Random Forest,H,H,0.5499057909599828,0.24848896848453,0.2016052405554873
2024-25,2025-05-03,Everton,Ipswich,5,2024-25,Tuned Random Forest,D,H,0.6333386287919868,0.2253783324321759,0.1412830387758374
2024-25,2025-05-03,Leicester,Southampton,5,2024-25,Tuned Random Forest,H,H,0.575202277473229,0.2240367837983147,0.2007609387284564
2024-25,2025-05-04,Brentford,Man United,5,2024-25,Tuned Random Forest,H,H,0.5436188375576132,0.2362108014097859,0.2201703610326006
2024-25,2025-05-04,Brighton,Newcastle,5,2024-25,Tuned Random Forest,D,A,0.3277573374517233,0.2876220241367037,0.3846206384115733
2024-25,2025-05-04,Chelsea,Liverpool,5,2024-25,Tuned Random Forest,H,A,0.339996555885553,0.2198206630465776,0.4401827810678694
2024-25,2025-05-04,West Ham,Tottenham,5,2024-25,Tuned Random Forest,D,H,0.4878385587868492,0.218250542582664,0.2939108986304872
2024-25,2025-05-05,Crystal Palace,Nott'm Forest,5,2024-25,Tuned Random Forest,D,H,0.4035309713090313,0.2558348071693329,0.3406342215216357
2024-25,2025-05-10,Bournemouth,Aston Villa,5,2024-25,Tuned Random Forest,A,H,0.3845611183234794,0.2471695188908769,0.3682693627856441
2024-25,2025-05-10,Fulham,Everton,5,2024-25,Tuned Random Forest,A,H,0.4915599970088436,0.2642648222400904,0.2441751807510656
2024-25,2025-05-10,Ipswich,Brentford,5,2024-25,Tuned Random Forest,A,A,0.2376609461851423,0.2403642480914139,0.5219748057234432
2024-25,2025-05-10,Southampton,Man City,5,2024-25,Tuned Random Forest,D,A,0.1255813770568108,0.1268947290358651,0.7475238939073245
2024-25,2025-05-10,Wolves,Brighton,5,2024-25,Tuned Random Forest,A,H,0.4109464204997979,0.2557426441561052,0.3333109353440966
2024-25,2025-05-11,Liverpool,Arsenal,5,2024-25,Tuned Random Forest,D,H,0.6201990973851046,0.2022545064745808,0.1775463961403146
2024-25,2025-05-11,Man United,West Ham,5,2024-25,Tuned Random Forest,A,H,0.5415417276586817,0.2362582009357637,0.2222000714055544
2024-25,2025-05-11,Newcastle,Chelsea,5,2024-25,Tuned Random Forest,H,H,0.4529576339505508,0.2832797975543789,0.2637625684950705
2024-25,2025-05-11,Nott'm Forest,Leicester,5,2024-25,Tuned Random Forest,D,H,0.7066384060324996,0.1730534510464086,0.1203081429210925
2024-25,2025-05-11,Tottenham,Crystal Palace,5,2024-25,Tuned Random Forest,A,H,0.4685063755890802,0.2287390455726966,0.3027545788382227
2024-25,2025-05-16,Aston Villa,Tottenham,5,2024-25,Tuned Random Forest,H,H,0.6386512438084616,0.21568625656542,0.1456624996261169
2024-25,2025-05-16,Chelsea,Man United,5,2024-25,Tuned Random Forest,H,H,0.6328536934799804,0.2346725568268432,0.132473749693176
2024-25,2025-05-18,Arsenal,Newcastle,5,2024-25,Tuned Random Forest,H,H,0.6131717327129292,0.2097067699361801,0.1771214973508906
2024-25,2025-05-18,Brentford,Fulham,5,2024-25,Tuned Random Forest,A,H,0.547911133348618,0.2474630523574255,0.2046258142939565
2024-25,2025-05-18,Everton,Southampton,5,2024-25,Tuned Random Forest,H,H,0.677714409440233,0.1848775990352746,0.1374079915244927
2024-25,2025-05-18,Leicester,Ipswich,5,2024-25,Tuned Random Forest,H,H,0.5273929106480099,0.217141425118548,0.2554656642334418
2024-25,2025-05-18,West Ham,Nott'm Forest,5,2024-25,Tuned Random Forest,A,H,0.3873624662896583,0.2553354910760536,0.3573020426342885
2024-25,2025-05-19,Brighton,Liverpool,5,2024-25,Tuned Random Forest,H,A,0.2171217535616902,0.19041237740013,0.5924658690381799
2024-25,2025-05-20,Crystal Palace,Wolves,5,2024-25,Tuned Random Forest,H,H,0.5743599208164064,0.2350165859544227,0.1906234932291705
2024-25,2025-05-20,Man City,Bournemouth,5,2024-25,Tuned Random Forest,H,H,0.7129940498409904,0.1694661229935576,0.1175398271654517
2024-25,2025-05-25,Bournemouth,Leicester,5,2024-25,Tuned Random Forest,H,H,0.6891378570515929,0.1842727065736132,0.1265894363747946
2024-25,2025-05-25,Fulham,Man City,5,2024-25,Tuned Random Forest,A,A,0.1922851866750697,0.1974151040766863,0.6102997092482435
2024-25,2025-05-25,Ipswich,West Ham,5,2024-25,Tuned Random Forest,A,A,0.2891104365007795,0.2567689267999422,0.4541206366992786
2024-25,2025-05-25,Liverpool,Crystal Palace,5,2024-25,Tuned Random Forest,D,H,0.7738868404646639,0.1248200945387852,0.1012930649965514
2024-25,2025-05-25,Man United,Aston Villa,5,2024-25,Tuned Random Forest,H,A,0.2408010917038385,0.2453090313907663,0.5138898769053948
2024-25,2025-05-25,Newcastle,Everton,5,2024-25,Tuned Random Forest,A,H,0.6748996341412075,0.1921324523024835,0.1329679135563088
2024-25,2025-05-25,Nott'm Forest,Chelsea,5,2024-25,Tuned Random Forest,A,H,0.4043965844780357,0.2517300521530989,0.3438733633688657
2024-25,2025-05-25,Southampton,Arsenal,5,2024-25,Tuned Random Forest,A,A,0.1334997605921898,0.1376219627241826,0.7288782766836274
2024-25,2025-05-25,Tottenham,Brighton,5,2024-25,Tuned Random Forest,A,A,0.2858960470592618,0.2464336927588901,0.4676702601818482
2024-25,2025-05-25,Wolves,Brentford,5,2024-25,Tuned Random Forest,D,A,0.3413084387050907,0.2819016338797166,0.3767899274151925
