Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,Fold,Model,CalibrationMethod,CalibrationTrainingStart,CalibrationTrainingEnd,PredictedOutcome,Probability_H,Probability_D,Probability_A
2024-25,2024-12-09,West Ham,Wolves,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.48654895327327463,0.2617751992753091,0.25167584745141613
2024-25,2024-12-14,Arsenal,Everton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.690585499642261,0.16937242342679978,0.14004207693093934
2024-25,2024-12-14,Liverpool,Fulham,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7091838259466244,0.16586473805325602,0.12495143600011953
2024-25,2024-12-14,Newcastle,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2024-12-14,Nott'm Forest,Aston Villa,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3221437413529454,0.20483506881234978,0.47302118983470476
2024-25,2024-12-14,Wolves,Ipswich,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2024-12-15,Brighton,Crystal Palace,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2024-12-15,Chelsea,Brentford,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6363062684055533,0.19141775347076143,0.17227597812368528
2024-25,2024-12-15,Man City,Man United,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6363062684055533,0.19141775347076143,0.17227597812368528
2024-25,2024-12-15,Southampton,Tottenham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2024-12-16,Bournemouth,West Ham,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2024-12-21,Aston Villa,Man City,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3221437413529454,0.20483506881234978,0.47302118983470476
2024-25,2024-12-21,Brentford,Nott'm Forest,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4126152015536073,0.24257592699334132,0.34480887145305134
2024-25,2024-12-21,Crystal Palace,Arsenal,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.19029819046809957,0.2224959646589075,0.587205844872993
2024-25,2024-12-21,Ipswich,Newcastle,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2024-12-21,West Ham,Brighton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4126152015536073,0.24257592699334132,0.34480887145305134
2024-25,2024-12-22,Everton,Chelsea,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.09115151124850082,0.23654446735100937,0.6723040214004897
2024-25,2024-12-22,Fulham,Southampton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2024-12-22,Leicester,Wolves,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2024-12-22,Man United,Bournemouth,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2024-12-22,Tottenham,Liverpool,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2024-12-26,Bournemouth,Crystal Palace,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2024-12-26,Chelsea,Fulham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2024-12-26,Liverpool,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.724907063197026,0.14737121614445034,0.1277217206585236
2024-25,2024-12-26,Man City,Everton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6633837712280133,0.19059424163612892,0.14602198713585773
2024-25,2024-12-26,Newcastle,Aston Villa,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2024-12-26,Nott'm Forest,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4126152015536073,0.24257592699334132,0.34480887145305134
2024-25,2024-12-26,Southampton,West Ham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
2024-25,2024-12-26,Wolves,Man United,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2024-12-27,Arsenal,Ipswich,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7091838259466244,0.16586473805325602,0.12495143600011953
2024-25,2024-12-27,Brighton,Brentford,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2024-12-29,Crystal Palace,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2024-12-29,Everton,Nott'm Forest,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.38831626148014753,0.23336373723622345,0.3783200012836289
2024-25,2024-12-29,Fulham,Bournemouth,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.42581058575799974,0.2503334757781694,0.3238559384638308
2024-25,2024-12-29,Leicester,Man City,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.1820739675493169,0.21288023259449151,0.6050457998561916
2024-25,2024-12-29,Tottenham,Wolves,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2024-12-29,West Ham,Liverpool,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06481159482627728,0.21254281935766425,0.7226455858160584
2024-25,2024-12-30,Aston Villa,Brighton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.48654895327327463,0.2617751992753091,0.25167584745141613
2024-25,2024-12-30,Ipswich,Chelsea,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20091632193970357,0.23491064605360878,0.5641730320066877
2024-25,2024-12-30,Man United,Newcastle,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.3600648360642583,0.2973953234581374,0.34253984047760433
2024-25,2025-01-01,Brentford,Arsenal,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06137412938862967,0.2056033334519094,0.7330225371594609
2024-25,2025-01-04,Aston Villa,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-01-04,Bournemouth,Everton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.48654895327327463,0.2617751992753091,0.25167584745141613
2024-25,2025-01-04,Brighton,Arsenal,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.07227153254802732,0.21084737896635744,0.7168810884856153
2024-25,2025-01-04,Crystal Palace,Chelsea,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-01-04,Man City,West Ham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6814428671662616,0.1803690670878275,0.1381880657459109
2024-25,2025-01-04,Southampton,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
2024-25,2025-01-04,Tottenham,Newcastle,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3482841717883096,0.2876650912555342,0.3640507369561563
2024-25,2025-01-05,Fulham,Ipswich,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-01-05,Liverpool,Man United,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6899173870993938,0.18261216233176572,0.12747045056884038
2024-25,2025-01-06,Wolves,Nott'm Forest,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-01-14,Brentford,Man City,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.1820739675493169,0.21288023259449151,0.6050457998561916
2024-25,2025-01-14,Chelsea,Bournemouth,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-01-14,Nott'm Forest,Liverpool,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
2024-25,2025-01-14,West Ham,Fulham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3415901351574684,0.251190242631999,0.4072196222105326
2024-25,2025-01-15,Arsenal,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.690585499642261,0.16937242342679978,0.14004207693093934
2024-25,2025-01-15,Everton,Aston Villa,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
2024-25,2025-01-15,Leicester,Crystal Palace,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3406486712459601,0.25049793180676977,0.4088533969472702
2024-25,2025-01-15,Newcastle,Wolves,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6840390879478827,0.18957654723127038,0.1263843648208469
2024-25,2025-01-16,Ipswich,Brighton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-01-16,Man United,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-01-18,Arsenal,Aston Villa,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.657486680626607,0.19778938160998752,0.14472393776340547
2024-25,2025-01-18,Brentford,Liverpool,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06115684662956925,0.19566755143561623,0.7431756019348146
2024-25,2025-01-18,Leicester,Fulham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-01-18,Newcastle,Bournemouth,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-01-18,West Ham,Crystal Palace,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-01-19,Everton,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4025921496660293,0.22791733673604786,0.3694905135979228
2024-25,2025-01-19,Ipswich,Man City,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.1820739675493169,0.21288023259449151,0.6050457998561916
2024-25,2025-01-19,Man United,Brighton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-01-19,Nott'm Forest,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6899173870993938,0.18261216233176572,0.12747045056884038
2024-25,2025-01-20,Chelsea,Wolves,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.66320847626201,0.1944852461022197,0.1423062776357705
2024-25,2025-01-25,Bournemouth,Nott'm Forest,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.47196935150830666,0.267193480315122,0.2608371681765714
2024-25,2025-01-25,Brighton,Everton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-01-25,Liverpool,Ipswich,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7571758495546024,0.1138238205212801,0.12900032992411745
2024-25,2025-01-25,Man City,Chelsea,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-01-25,Southampton,Newcastle,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06445307880883888,0.22594375897705066,0.7096031622141105
2024-25,2025-01-25,Wolves,Arsenal,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06204797062868925,0.18394752354522917,0.7540045058260816
2024-25,2025-01-26,Aston Villa,West Ham,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5438099524684824,0.25623520775970526,0.19995483977181247
2024-25,2025-01-26,Crystal Palace,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-01-26,Fulham,Man United,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-01-26,Tottenham,Leicester,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-02-01,Bournemouth,Liverpool,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2025-02-01,Everton,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-02-01,Ipswich,Southampton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-02-01,Newcastle,Fulham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-02-01,Nott'm Forest,Brighton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.414300255456447,0.24188003987880205,0.3438197046647509
2024-25,2025-02-01,Wolves,Aston Villa,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2025-02-02,Arsenal,Man City,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.47196935150830666,0.267193480315122,0.2608371681765714
2024-25,2025-02-02,Brentford,Tottenham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-02,Man United,Crystal Palace,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-03,Chelsea,West Ham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6469190739903097,0.21068309718537717,0.14239782882431323
2024-25,2025-02-12,Everton,Liverpool,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06204797062868925,0.18394752354522917,0.7540045058260816
2024-25,2025-02-14,Brighton,Chelsea,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3406486712459601,0.25049793180676977,0.4088533969472702
2024-25,2025-02-15,Aston Villa,Ipswich,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-02-15,Crystal Palace,Everton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-15,Fulham,Nott'm Forest,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.35963138749727996,0.2644569798301716,0.3759116326725484
2024-25,2025-02-15,Leicester,Arsenal,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06357730204013137,0.16383381679572318,0.7725888811641455
2024-25,2025-02-15,Man City,Newcastle,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-02-15,Southampton,Bournemouth,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20091632193970357,0.23491064605360878,0.5641730320066877
2024-25,2025-02-15,West Ham,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3415901351574684,0.251190242631999,0.4072196222105326
2024-25,2025-02-16,Liverpool,Wolves,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.9040049637772434,0.044427594373667945,0.05156744184908872
2024-25,2025-02-16,Tottenham,Man United,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-19,Aston Villa,Liverpool,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06353240152477763,0.2128335451080051,0.7236340533672173
2024-25,2025-02-21,Leicester,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-02-22,Arsenal,West Ham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.750946571308372,0.11674379469920067,0.13230963399242743
2024-25,2025-02-22,Aston Villa,Chelsea,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-22,Bournemouth,Wolves,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6469190739903097,0.21068309718537717,0.14239782882431323
2024-25,2025-02-22,Everton,Man United,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-02-22,Fulham,Crystal Palace,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-22,Ipswich,Tottenham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-02-22,Southampton,Brighton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2025-02-23,Man City,Liverpool,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-02-23,Newcastle,Nott'm Forest,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-25,Brighton,Bournemouth,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.47196935150830666,0.267193480315122,0.2608371681765714
2024-25,2025-02-25,Chelsea,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6899173870993938,0.18261216233176572,0.12747045056884038
2024-25,2025-02-25,Crystal Palace,Aston Villa,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4126152015536073,0.24257592699334132,0.34480887145305134
2024-25,2025-02-25,Wolves,Fulham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-02-26,Brentford,Everton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-02-26,Liverpool,Newcastle,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6814428671662616,0.1803690670878275,0.1381880657459109
2024-25,2025-02-26,Man United,Ipswich,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-02-26,Nott'm Forest,Arsenal,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.2644067796610169,0.21016949152542372,0.5254237288135594
2024-25,2025-02-26,Tottenham,Man City,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
2024-25,2025-02-27,West Ham,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-03-08,Brentford,Aston Villa,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43587515450819786,0.21336901002905184,0.35075583546275024
2024-25,2025-03-08,Brighton,Fulham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-03-08,Crystal Palace,Ipswich,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-03-08,Liverpool,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.8199976638243196,0.04029903048709263,0.13970330568858777
2024-25,2025-03-08,Nott'm Forest,Man City,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
2024-25,2025-03-08,Wolves,Everton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.34120409930798434,0.2509063689813391,0.4078895317106765
2024-25,2025-03-09,Chelsea,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6840390879478827,0.18957654723127038,0.1263843648208469
2024-25,2025-03-09,Man United,Arsenal,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.0618669314796425,0.19793942403177756,0.7401936444885799
2024-25,2025-03-09,Tottenham,Bournemouth,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4126152015536073,0.24257592699334132,0.34480887145305134
2024-25,2025-03-10,West Ham,Newcastle,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3406486712459601,0.25049793180676977,0.4088533969472702
2024-25,2025-03-15,Bournemouth,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-03-15,Everton,West Ham,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-03-15,Ipswich,Nott'm Forest,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.197934868943606,0.2676409849086576,0.5344241461477364
2024-25,2025-03-15,Man City,Brighton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-03-15,Southampton,Wolves,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-03-16,Arsenal,Chelsea,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6363062684055533,0.19141775347076143,0.17227597812368528
2024-25,2025-03-16,Fulham,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-03-16,Leicester,Man United,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-04-01,Arsenal,Fulham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7091838259466244,0.16586473805325602,0.12495143600011953
2024-25,2025-04-01,Nott'm Forest,Man United,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-04-01,Wolves,West Ham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.42179126742785017,0.2387864304120818,0.3394223021600681
2024-25,2025-04-02,Bournemouth,Ipswich,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6469190739903097,0.21068309718537717,0.14239782882431323
2024-25,2025-04-02,Brighton,Aston Villa,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-04-02,Liverpool,Everton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.8199976638243196,0.04029903048709263,0.13970330568858777
2024-25,2025-04-02,Man City,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6992903955867793,0.1715073789429016,0.1292022254703192
2024-25,2025-04-02,Newcastle,Brentford,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-04-02,Southampton,Crystal Palace,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06353240152477763,0.2128335451080051,0.7236340533672173
2024-25,2025-04-03,Chelsea,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-04-05,Aston Villa,Nott'm Forest,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.48654895327327463,0.2617751992753091,0.25167584745141613
2024-25,2025-04-05,Crystal Palace,Brighton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-04-05,Everton,Arsenal,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.07507507507507506,0.2102102102102102,0.7147147147147147
2024-25,2025-04-05,Ipswich,Wolves,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-04-05,West Ham,Bournemouth,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.42179126742785017,0.2387864304120818,0.3394223021600681
2024-25,2025-04-06,Brentford,Chelsea,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3406486712459601,0.25049793180676977,0.4088533969472702
2024-25,2025-04-06,Fulham,Liverpool,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06059885931558935,0.20300617870722434,0.7363949619771863
2024-25,2025-04-06,Man United,Man City,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25989557766968624,0.2236452615764499,0.5164591607538638
