Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2021-22,2021-10-02,Wolves,Newcastle,2,2021-22,Independent Poisson,H,H,0.4336034175317504,0.2593192439335913,0.3070773385346582
2021-22,2021-10-03,Crystal Palace,Leicester,2,2021-22,Independent Poisson,D,H,0.3690864362768608,0.2686879055644263,0.362225658158713
2021-22,2021-10-03,Liverpool,Man City,2,2021-22,Independent Poisson,D,H,0.4442779563574882,0.2467718477555968,0.308950195886915
2021-22,2021-10-03,Tottenham,Aston Villa,2,2021-22,Independent Poisson,H,H,0.466989808273097,0.2437372550527606,0.2892729366741424
2021-22,2021-10-03,West Ham,Brentford,2,2021-22,Independent Poisson,A,H,0.5242547243491478,0.2496110848542314,0.2261341907966205
2021-22,2021-10-16,Aston Villa,Wolves,2,2021-22,Independent Poisson,A,H,0.4279222730997108,0.2631430493748559,0.3089346775254332
2021-22,2021-10-16,Brentford,Chelsea,2,2021-22,Independent Poisson,A,A,0.2240481907227475,0.2388102275830056,0.5371415816942469
2021-22,2021-10-16,Leicester,Man United,2,2021-22,Independent Poisson,H,A,0.2740831322740405,0.2489600861142376,0.4769567816117219
2021-22,2021-10-16,Man City,Burnley,2,2021-22,Independent Poisson,H,H,0.8535661981156949,0.1061484813649875,0.0402853205193175
2021-22,2021-10-16,Norwich,Brighton,2,2021-22,Independent Poisson,D,A,0.2409182940657841,0.2512518935670167,0.5078298123671992
2021-22,2021-10-16,Southampton,Leeds,2,2021-22,Independent Poisson,H,H,0.3849377923170025,0.2701624683799233,0.3448997393030743
2021-22,2021-10-16,Watford,Liverpool,2,2021-22,Independent Poisson,A,A,0.0930753980304625,0.1567931083249903,0.7501314936445471
2021-22,2021-10-17,Everton,West Ham,2,2021-22,Independent Poisson,A,H,0.4611127922098457,0.2652928930510376,0.2735943147391168
2021-22,2021-10-17,Newcastle,Tottenham,2,2021-22,Independent Poisson,A,H,0.4143456438632298,0.2708537851427668,0.3148005709940035
2021-22,2021-10-18,Arsenal,Crystal Palace,2,2021-22,Independent Poisson,D,H,0.5044783774491693,0.2457301584549485,0.2497914640958822
2021-22,2021-10-22,Arsenal,Aston Villa,2,2021-22,Independent Poisson,H,H,0.4736301183957238,0.2483035157987212,0.2780663658055549
2021-22,2021-10-23,Brighton,Man City,2,2021-22,Independent Poisson,A,A,0.2108581915207847,0.2290734321801893,0.560068376299026
2021-22,2021-10-23,Chelsea,Norwich,2,2021-22,Independent Poisson,H,H,0.8581807177856535,0.1041262752808379,0.0376930069335086
2021-22,2021-10-23,Crystal Palace,Newcastle,2,2021-22,Independent Poisson,D,H,0.4878614812086667,0.2648493880564501,0.2472891307348833
2021-22,2021-10-23,Everton,Watford,2,2021-22,Independent Poisson,A,H,0.60239055713491,0.2295282026996895,0.1680812401654003
2021-22,2021-10-23,Leeds,Wolves,2,2021-22,Independent Poisson,D,H,0.3731418395376302,0.2548990662699725,0.3719590941923971
2021-22,2021-10-23,Southampton,Burnley,2,2021-22,Independent Poisson,D,H,0.4657503599337618,0.2662472643143597,0.2680023757518783
2021-22,2021-10-24,Brentford,Leicester,2,2021-22,Independent Poisson,A,A,0.3659046876303545,0.2482324172240173,0.3858628951456284
2021-22,2021-10-24,Man United,Liverpool,2,2021-22,Independent Poisson,A,A,0.2621283774961498,0.2426602105631826,0.4952114119406674
2021-22,2021-10-24,West Ham,Tottenham,2,2021-22,Independent Poisson,H,H,0.49444404442482,0.2439325381283988,0.2616234174467811
2021-22,2021-10-30,Burnley,Brentford,2,2021-22,Independent Poisson,H,A,0.3431037780054051,0.2623502041880839,0.3945460178065108
2021-22,2021-10-30,Leicester,Arsenal,2,2021-22,Independent Poisson,A,H,0.4238263515921183,0.2757559977511958,0.3004176506566858
2021-22,2021-10-30,Liverpool,Brighton,2,2021-22,Independent Poisson,D,H,0.8333317242423339,0.1130325513868926,0.0536357243707736
2021-22,2021-10-30,Man City,Crystal Palace,2,2021-22,Independent Poisson,A,H,0.825987294308756,0.1194612200133792,0.0545514856778648
2021-22,2021-10-30,Newcastle,Chelsea,2,2021-22,Independent Poisson,A,A,0.1130847908784875,0.1790990897085392,0.7078161194129731
2021-22,2021-10-30,Tottenham,Man United,2,2021-22,Independent Poisson,A,H,0.4257907440117031,0.2433563677943626,0.3308528881939342
2021-22,2021-10-30,Watford,Southampton,2,2021-22,Independent Poisson,A,H,0.3810673383049923,0.2639323297405789,0.3550003319544288
2021-22,2021-10-31,Aston Villa,West Ham,2,2021-22,Independent Poisson,A,A,0.2795844644862746,0.2565998621260733,0.4638156733876521
2021-22,2021-10-31,Norwich,Leeds,2,2021-22,Independent Poisson,A,A,0.2466133430267177,0.2571585524066407,0.4962281045666415
2021-22,2021-11-01,Wolves,Everton,2,2021-22,Independent Poisson,H,H,0.4520089327385332,0.2515134038150837,0.2964776634463829
2021-22,2021-11-05,Southampton,Aston Villa,2,2021-22,Independent Poisson,H,H,0.4444025743169238,0.2562791523338452,0.299318273349231
2021-22,2021-11-06,Brentford,Norwich,2,2021-22,Independent Poisson,A,H,0.6925835393934092,0.2049507122563959,0.1024657483501947
2021-22,2021-11-06,Brighton,Newcastle,2,2021-22,Independent Poisson,D,H,0.5139034121596582,0.2707025573459192,0.2153940304944225
2021-22,2021-11-06,Chelsea,Burnley,2,2021-22,Independent Poisson,D,H,0.760074820648528,0.1619810661366334,0.0779441132148385
2021-22,2021-11-06,Crystal Palace,Wolves,2,2021-22,Independent Poisson,H,H,0.41909207577576,0.2585151391263103,0.3223927850979297
2021-22,2021-11-06,Man United,Man City,2,2021-22,Independent Poisson,A,A,0.3536990985258847,0.241505763566595,0.4047951379075201
2021-22,2021-11-07,Arsenal,Watford,2,2021-22,Independent Poisson,H,H,0.6607827762436912,0.2051626528911006,0.1340545708652083
2021-22,2021-11-07,Everton,Tottenham,2,2021-22,Independent Poisson,D,H,0.4709611043323484,0.2598731265269983,0.2691657691406534
2021-22,2021-11-07,Leeds,Leicester,2,2021-22,Independent Poisson,D,A,0.3362676429795879,0.2652692572451464,0.3984630997752659
2021-22,2021-11-07,West Ham,Liverpool,2,2021-22,Independent Poisson,H,A,0.2509961057766791,0.2300396384874435,0.5189642557358771
2021-22,2021-11-20,Aston Villa,Brighton,2,2021-22,Independent Poisson,H,H,0.3830340630909877,0.2661271995642394,0.350838737344773
2021-22,2021-11-20,Burnley,Crystal Palace,2,2021-22,Independent Poisson,D,A,0.3481069710047023,0.2848494769651219,0.3670435520301758
2021-22,2021-11-20,Leicester,Chelsea,2,2021-22,Independent Poisson,A,A,0.1902474037091819,0.2174046267208096,0.5923479695700085
2021-22,2021-11-20,Liverpool,Arsenal,2,2021-22,Independent Poisson,H,H,0.7110633689008685,0.1745267015901346,0.1144099295089966
2021-22,2021-11-20,Newcastle,Brentford,2,2021-22,Independent Poisson,D,H,0.4571100406298481,0.2609002663454357,0.281989693024716
2021-22,2021-11-20,Norwich,Southampton,2,2021-22,Independent Poisson,H,A,0.2448501855678042,0.2562440278572389,0.4989057865749569
2021-22,2021-11-20,Watford,Man United,2,2021-22,Independent Poisson,H,A,0.2297892920135382,0.2305465931119528,0.539664114874509
2021-22,2021-11-20,Wolves,West Ham,2,2021-22,Independent Poisson,H,A,0.2549907219765744,0.2639282359539492,0.4810810420694763
2021-22,2021-11-21,Man City,Everton,2,2021-22,Independent Poisson,H,H,0.7932438159546342,0.134636098244827,0.0721200858005389
2021-22,2021-11-21,Tottenham,Leeds,2,2021-22,Independent Poisson,H,H,0.3939912555762329,0.2827797632319253,0.3232289811918416
2021-22,2021-11-27,Arsenal,Newcastle,2,2021-22,Independent Poisson,H,H,0.5504202703819414,0.2442946451696486,0.2052850844484099
2021-22,2021-11-27,Brighton,Leeds,2,2021-22,Independent Poisson,D,H,0.413184791891169,0.2730146921761073,0.3138005159327235
2021-22,2021-11-27,Crystal Palace,Aston Villa,2,2021-22,Independent Poisson,A,H,0.4984413949919181,0.2582187986295208,0.2433398063785609
2021-22,2021-11-27,Liverpool,Southampton,2,2021-22,Independent Poisson,H,H,0.8262046108460591,0.1165369381335739,0.0572584510203669
2021-22,2021-11-27,Norwich,Wolves,2,2021-22,Independent Poisson,D,A,0.2139739532398826,0.2415120877455856,0.5445139590145316
2021-22,2021-11-28,Brentford,Everton,2,2021-22,Independent Poisson,H,H,0.4609367764054928,0.2492588096793366,0.2898044139151705
2021-22,2021-11-28,Chelsea,Man United,2,2021-22,Independent Poisson,D,H,0.7120315817818667,0.1752092749919405,0.1127591432261928
2021-22,2021-11-28,Leicester,Watford,2,2021-22,Independent Poisson,H,H,0.6126739996010218,0.2179083875023265,0.1694176128966518
2021-22,2021-11-28,Man City,West Ham,2,2021-22,Independent Poisson,H,H,0.629540820195633,0.2162389966541823,0.1542201831501845
2021-22,2021-11-30,Leeds,Crystal Palace,2,2021-22,Independent Poisson,H,A,0.3410713361653051,0.2589317866291436,0.3999968772055511
2021-22,2021-11-30,Newcastle,Norwich,2,2021-22,Independent Poisson,D,H,0.6820367938954962,0.2092631295199038,0.1087000765845999
2021-22,2021-12-01,Aston Villa,Man City,2,2021-22,Independent Poisson,A,A,0.0762540979273394,0.12946712812974,0.7942787739429205
2021-22,2021-12-01,Everton,Liverpool,2,2021-22,Independent Poisson,A,A,0.1497034877847496,0.1783924997766421,0.6719040124386082
2021-22,2021-12-01,Southampton,Leicester,2,2021-22,Independent Poisson,D,A,0.2117400927183588,0.2372155425617932,0.5510443647198479
2021-22,2021-12-01,Watford,Chelsea,2,2021-22,Independent Poisson,A,A,0.0849083130260059,0.1530179762141778,0.7620737107598161
2021-22,2021-12-01,West Ham,Brighton,2,2021-22,Independent Poisson,D,H,0.6868988476216447,0.1943495318019884,0.1187516205763668
2021-22,2021-12-01,Wolves,Burnley,2,2021-22,Independent Poisson,D,H,0.4254358072746929,0.2707644527427127,0.3037997399825943
2021-22,2021-12-02,Man United,Arsenal,2,2021-22,Independent Poisson,H,H,0.4794720125785035,0.2527476300970077,0.2677803573244887
2021-22,2021-12-02,Tottenham,Brentford,2,2021-22,Independent Poisson,H,H,0.4278200171949653,0.2666382519360687,0.3055417308689658
2021-22,2021-12-04,Newcastle,Burnley,2,2021-22,Independent Poisson,H,A,0.3383107425602331,0.2720472935305001,0.3896419639092668
2021-22,2021-12-04,Southampton,Brighton,2,2021-22,Independent Poisson,D,A,0.316282013229958,0.2674208076073895,0.4162971791626524
2021-22,2021-12-04,Watford,Man City,2,2021-22,Independent Poisson,A,A,0.0877751749773251,0.1513541555104827,0.7608706695121921
2021-22,2021-12-04,West Ham,Chelsea,2,2021-22,Independent Poisson,H,A,0.3366063049850156,0.2557373154532781,0.4076563795617062
2021-22,2021-12-04,Wolves,Liverpool,2,2021-22,Independent Poisson,A,A,0.0931763853401854,0.1503483969529121,0.7564752177069024
2021-22,2021-12-05,Aston Villa,Leicester,2,2021-22,Independent Poisson,H,A,0.3219578372927364,0.2551997415453016,0.4228424211619619
2021-22,2021-12-05,Leeds,Brentford,2,2021-22,Independent Poisson,D,A,0.301572280560892,0.2409964416773883,0.4574312777617197
2021-22,2021-12-05,Man United,Crystal Palace,2,2021-22,Independent Poisson,H,H,0.6268026604687792,0.2106086299527584,0.1625887095784624
2021-22,2021-12-05,Tottenham,Norwich,2,2021-22,Independent Poisson,H,H,0.6746349105753199,0.2174104545038733,0.107954634920807
2021-22,2021-12-06,Everton,Arsenal,2,2021-22,Independent Poisson,H,A,0.3377262070109464,0.2565782693052694,0.4056955236837842
2021-22,2021-12-10,Brentford,Watford,2,2021-22,Independent Poisson,H,H,0.5400477901805988,0.2410593842456991,0.2188928255737024
2021-22,2021-12-11,Arsenal,Southampton,2,2021-22,Independent Poisson,H,H,0.540899980031821,0.2433605364165607,0.215739483551618
2021-22,2021-12-11,Chelsea,Leeds,2,2021-22,Independent Poisson,H,H,0.7586787956613925,0.1542144107054597,0.0871067936331477
2021-22,2021-12-11,Liverpool,Aston Villa,2,2021-22,Independent Poisson,H,H,0.8484256334704455,0.1012023254787995,0.0503720410507549
2021-22,2021-12-11,Man City,Wolves,2,2021-22,Independent Poisson,H,H,0.7668730295637987,0.1490150413196116,0.0841119291165897
2021-22,2021-12-11,Norwich,Man United,2,2021-22,Independent Poisson,A,A,0.1430869716683644,0.1970055089116928,0.6599075194199426
2021-22,2021-12-12,Burnley,West Ham,2,2021-22,Independent Poisson,D,A,0.3487897943033929,0.2795808826695395,0.3716293230270675
2021-22,2021-12-12,Crystal Palace,Everton,2,2021-22,Independent Poisson,H,H,0.483548260176399,0.2490136622038267,0.2674380776197742
2021-22,2021-12-12,Leicester,Newcastle,2,2021-22,Independent Poisson,H,H,0.6171050641806888,0.2190801640155058,0.1638147718038056
2021-22,2021-12-14,Man City,Leeds,2,2021-22,Independent Poisson,H,H,0.7705455886735,0.1480331151619199,0.0814212961645803
2021-22,2021-12-14,Norwich,Aston Villa,2,2021-22,Independent Poisson,A,A,0.2396529064689632,0.2634643936303629,0.4968826999006738
2021-22,2021-12-15,Arsenal,West Ham,2,2021-22,Independent Poisson,H,A,0.3178027974396475,0.2497358327095202,0.4324613698508324
2021-22,2021-12-15,Brighton,Wolves,2,2021-22,Independent Poisson,A,H,0.4667168085969227,0.2653171970705795,0.2679659943324977
2021-22,2021-12-15,Crystal Palace,Southampton,2,2021-22,Independent Poisson,D,H,0.6263328116966854,0.2158662597816728,0.1578009285216417
2021-22,2021-12-16,Chelsea,Everton,2,2021-22,Independent Poisson,D,H,0.8329650168152651,0.1100161356833979,0.0570188475013369
2021-22,2021-12-16,Liverpool,Newcastle,2,2021-22,Independent Poisson,H,H,0.8720727723115003,0.0929074595123996,0.0350197681761002
2021-22,2021-12-18,Leeds,Arsenal,2,2021-22,Independent Poisson,A,A,0.1592211129933324,0.1998997825783295,0.640879104428338
2021-22,2021-12-19,Newcastle,Man City,2,2021-22,Independent Poisson,A,A,0.1014206413761399,0.1556673070644015,0.7429120515594586
2021-22,2021-12-19,Tottenham,Liverpool,2,2021-22,Independent Poisson,D,A,0.1709154276708187,0.2299197974895059,0.5991647748396753
2021-22,2021-12-19,Wolves,Chelsea,2,2021-22,Independent Poisson,D,A,0.1610312311829148,0.2160655145207478,0.6229032542963375
2021-22,2021-12-26,Aston Villa,Chelsea,2,2021-22,Independent Poisson,A,A,0.2545535168101125,0.2696652469777394,0.4757812362121479
2021-22,2021-12-26,Brighton,Brentford,2,2021-22,Independent Poisson,H,H,0.3944126530760813,0.2472167059473755,0.3583706409765432
2021-22,2021-12-26,Man City,Leicester,2,2021-22,Independent Poisson,H,H,0.685716221375084,0.1788406347214786,0.1354431439034373
2021-22,2021-12-26,Norwich,Arsenal,2,2021-22,Independent Poisson,A,A,0.1185034600697996,0.2105037594438767,0.6709927804863236
2021-22,2021-12-26,Tottenham,Crystal Palace,2,2021-22,Independent Poisson,H,H,0.4885026121980509,0.267171074764773,0.244326313037176
2021-22,2021-12-26,West Ham,Southampton,2,2021-22,Independent Poisson,A,H,0.6508147545314416,0.196502298065036,0.1526829474035224
2021-22,2021-12-27,Newcastle,Man United,2,2021-22,Independent Poisson,D,A,0.1988822637106851,0.1853016228230102,0.6158161134663047
2021-22,2021-12-28,Crystal Palace,Norwich,2,2021-22,Independent Poisson,H,H,0.6766494625718326,0.2030196571362426,0.1203308802919247
2021-22,2021-12-28,Leicester,Liverpool,2,2021-22,Independent Poisson,H,A,0.3190810435649298,0.266199780427683,0.4147191760073872
2021-22,2021-12-28,Southampton,Tottenham,2,2021-22,Independent Poisson,D,A,0.2455093378023604,0.2182100471729184,0.536280615024721
2021-22,2021-12-28,Watford,West Ham,2,2021-22,Independent Poisson,A,A,0.2962403510406923,0.2911068622186114,0.4126527867406963
2021-22,2021-12-29,Brentford,Man City,2,2021-22,Independent Poisson,A,A,0.0729293888547815,0.1496011637463405,0.7774694473988779
2021-22,2021-12-29,Chelsea,Brighton,2,2021-22,Independent Poisson,D,H,0.7656005502675141,0.1357811505662819,0.0986182991662037
2021-22,2021-12-30,Man United,Burnley,2,2021-22,Independent Poisson,H,H,0.670707691341751,0.1954169036998388,0.1338754049584102
2021-22,2022-01-01,Arsenal,Man City,2,2021-22,Independent Poisson,A,A,0.1154873653187429,0.1944911444822886,0.6900214901989685
2021-22,2022-01-01,Crystal Palace,West Ham,2,2021-22,Independent Poisson,A,A,0.3633256188054026,0.2508825407788125,0.3857918404157848
2021-22,2022-01-01,Watford,Tottenham,2,2021-22,Independent Poisson,A,A,0.2025660544015416,0.2412953870154409,0.5561385585830175
2021-22,2022-01-02,Brentford,Aston Villa,2,2021-22,Independent Poisson,H,A,0.366652535840393,0.2542486714451951,0.3790987927144118
2021-22,2022-01-02,Chelsea,Liverpool,2,2021-22,Independent Poisson,D,H,0.5359782588182136,0.2167435311629064,0.24727821001888
2021-22,2022-01-02,Everton,Brighton,2,2021-22,Independent Poisson,A,H,0.3947406330457811,0.283042049486122,0.3222173174680965
2021-22,2022-01-02,Leeds,Burnley,2,2021-22,Independent Poisson,H,H,0.4028270706441692,0.2491759800942788,0.3479969492615519
2021-22,2022-01-03,Man United,Wolves,2,2021-22,Independent Poisson,A,H,0.5151707874388336,0.2443138950619857,0.2405153174991807
2021-22,2022-01-11,Southampton,Brentford,2,2021-22,Independent Poisson,H,H,0.4944044142709536,0.2424273909223981,0.2631681948066482
2021-22,2022-01-12,West Ham,Norwich,2,2021-22,Independent Poisson,H,H,0.835172230903409,0.1139990431733745,0.0508287259232164
2021-22,2022-01-14,Brighton,Crystal Palace,2,2021-22,Independent Poisson,D,H,0.4584795468104361,0.2781614251431321,0.2633590280464316
2021-22,2022-01-15,Aston Villa,Man United,2,2021-22,Independent Poisson,D,A,0.2842092230080296,0.2530039198386986,0.4627868571532717
2021-22,2022-01-15,Man City,Chelsea,2,2021-22,Independent Poisson,H,H,0.7164261062941915,0.1693115355065995,0.114262358199209
2021-22,2022-01-15,Newcastle,Watford,2,2021-22,Independent Poisson,D,H,0.5726004373903746,0.2267298050043616,0.2006697576052638
2021-22,2022-01-15,Norwich,Everton,2,2021-22,Independent Poisson,H,A,0.2765157656610459,0.2573957624245012,0.4660884719144529
2021-22,2022-01-15,Wolves,Southampton,2,2021-22,Independent Poisson,H,H,0.3919590210696169,0.2791270209354822,0.3289139579949008
2021-22,2022-01-16,Liverpool,Brentford,2,2021-22,Independent Poisson,H,H,0.8661453663219975,0.0934025564026205,0.040452077275382
2021-22,2022-01-16,West Ham,Leeds,2,2021-22,Independent Poisson,A,H,0.6692973073310632,0.1899374424142848,0.1407652502546521
2021-22,2022-01-18,Brighton,Chelsea,2,2021-22,Independent Poisson,D,A,0.2213885390983732,0.2666720215640807,0.5119394393375458
2021-22,2022-01-19,Brentford,Man United,2,2021-22,Independent Poisson,A,A,0.2457915230758414,0.2263222970030021,0.5278861799211563
2021-22,2022-01-19,Leicester,Tottenham,2,2021-22,Independent Poisson,A,A,0.3430725961036729,0.2748204485783077,0.3821069553180194
2021-22,2022-01-21,Watford,Norwich,2,2021-22,Independent Poisson,A,H,0.6301480710609395,0.2460964149296461,0.1237555140094144
2021-22,2022-01-22,Brentford,Wolves,2,2021-22,Independent Poisson,A,A,0.3542377703314471,0.2456585022333283,0.4001037274352244
2021-22,2022-01-22,Everton,Aston Villa,2,2021-22,Independent Poisson,A,H,0.4890065268824705,0.2551285727170667,0.2558649004004626
2021-22,2022-01-22,Leeds,Newcastle,2,2021-22,Independent Poisson,A,H,0.6047324901678703,0.2208476852650457,0.174419824567084
2021-22,2022-01-22,Man United,West Ham,2,2021-22,Independent Poisson,H,H,0.4791307850302459,0.2820662035593638,0.2388030114103901
2021-22,2022-01-22,Southampton,Man City,2,2021-22,Independent Poisson,D,A,0.1179460193605303,0.1661627089402446,0.715891271699225
2021-22,2022-01-23,Arsenal,Burnley,2,2021-22,Independent Poisson,D,H,0.5713933044040207,0.2453921846258552,0.1832145109701244
2021-22,2022-01-23,Chelsea,Tottenham,2,2021-22,Independent Poisson,H,H,0.672398467711953,0.1682319782943837,0.1593695539936633
2021-22,2022-01-23,Crystal Palace,Liverpool,2,2021-22,Independent Poisson,A,A,0.1848875964957592,0.2101085930763239,0.6050038104279168
2021-22,2022-01-23,Leicester,Brighton,2,2021-22,Independent Poisson,D,H,0.4773415323085011,0.2735094303206788,0.2491490373708201
2021-22,2022-02-05,Burnley,Watford,2,2021-22,Independent Poisson,D,H,0.618686156183794,0.230282986055322,0.1510308577608837
2021-22,2022-02-08,Burnley,Man United,2,2021-22,Independent Poisson,D,A,0.2895020157825475,0.2808257537923157,0.4296722304251366
2021-22,2022-02-08,Newcastle,Everton,2,2021-22,Independent Poisson,H,H,0.4089619416098932,0.2603778257660705,0.3306602326240363
2021-22,2022-02-08,West Ham,Watford,2,2021-22,Independent Poisson,H,H,0.6990078216019214,0.1841932493209111,0.1167989290771674
2021-22,2022-02-09,Aston Villa,Leeds,2,2021-22,Independent Poisson,D,H,0.5131575055804856,0.2463261001899324,0.2405163942295821
2021-22,2022-02-09,Man City,Brentford,2,2021-22,Independent Poisson,H,H,0.9117240090796944,0.0641659018986646,0.0241100890216409
2021-22,2022-02-09,Norwich,Crystal Palace,2,2021-22,Independent Poisson,D,A,0.2311892662667122,0.2544866002520521,0.5143241334812354
2021-22,2022-02-09,Tottenham,Southampton,2,2021-22,Independent Poisson,A,H,0.4792069498049556,0.2675923478975514,0.253200702297493
2021-22,2022-02-10,Liverpool,Leicester,2,2021-22,Independent Poisson,H,H,0.7404211676122994,0.1507071819608335,0.1088716504268672
2021-22,2022-02-10,Wolves,Arsenal,2,2021-22,Independent Poisson,A,A,0.3072515237633063,0.2562217271563703,0.4365267490803234
2021-22,2022-02-12,Brentford,Crystal Palace,2,2021-22,Independent Poisson,D,A,0.3636699641694061,0.259098953491631,0.3772310823389631
2021-22,2022-02-12,Everton,Leeds,2,2021-22,Independent Poisson,H,A,0.2823507573739505,0.2692937432599521,0.4483554993660973
2021-22,2022-02-12,Man United,Southampton,2,2021-22,Independent Poisson,D,H,0.4269310551119757,0.2635706722927924,0.3094982725952319
2021-22,2022-02-12,Norwich,Man City,2,2021-22,Independent Poisson,A,A,0.0693382464608481,0.1429178473077771,0.7877439062313748
2021-22,2022-02-12,Watford,Brighton,2,2021-22,Independent Poisson,A,A,0.2596336415049884,0.2705686142511526,0.469797744243859
2021-22,2022-02-13,Burnley,Liverpool,2,2021-22,Independent Poisson,A,A,0.1217349542942724,0.1956593300248672,0.6826057156808604
2021-22,2022-02-13,Leicester,West Ham,2,2021-22,Independent Poisson,D,H,0.5032420637428459,0.2622584412966648,0.2344994949604891
2021-22,2022-02-13,Newcastle,Aston Villa,2,2021-22,Independent Poisson,H,A,0.347721344547792,0.2550977652589391,0.3971808901932688
2021-22,2022-02-13,Tottenham,Wolves,2,2021-22,Independent Poisson,A,H,0.4221265758699967,0.2793793660074831,0.2984940581225204
2021-22,2022-02-15,Man United,Brighton,2,2021-22,Independent Poisson,H,H,0.4903455415929271,0.2502193670857173,0.2594350913213555
2021-22,2022-02-19,Arsenal,Brentford,2,2021-22,Independent Poisson,H,H,0.6371776515786214,0.2284142097840306,0.134408138637348
2021-22,2022-02-19,Aston Villa,Watford,2,2021-22,Independent Poisson,A,H,0.6886815133658964,0.1960133250541085,0.1153051615799949
2021-22,2022-02-19,Brighton,Burnley,2,2021-22,Independent Poisson,A,H,0.5206628419471904,0.2614994828393173,0.2178376752134924
2021-22,2022-02-19,Crystal Palace,Chelsea,2,2021-22,Independent Poisson,A,A,0.259349975190943,0.2331375075187627,0.5075125172902941
2021-22,2022-02-19,Liverpool,Norwich,2,2021-22,Independent Poisson,H,H,0.9145929456061304,0.0650241129225065,0.0203829414713629
2021-22,2022-02-19,Man City,Tottenham,2,2021-22,Independent Poisson,A,H,0.8122499019239344,0.1175595123964605,0.070190585679605
2021-22,2022-02-19,Southampton,Everton,2,2021-22,Independent Poisson,H,H,0.4871690969460165,0.2429976171798007,0.2698332858741828
2021-22,2022-02-19,West Ham,Newcastle,2,2021-22,Independent Poisson,D,H,0.5703186489107152,0.2268524243492725,0.2028289267400122
2021-22,2022-02-20,Leeds,Man United,2,2021-22,Independent Poisson,A,A,0.2483530230198226,0.2709343588217899,0.4807126181583873
2021-22,2022-02-20,Wolves,Leicester,2,2021-22,Independent Poisson,H,H,0.3818407442727852,0.2529489667614893,0.3652102889657255
2021-22,2022-02-23,Burnley,Tottenham,2,2021-22,Independent Poisson,H,H,0.3780089944577121,0.2856083374358789,0.3363826681064089
2021-22,2022-02-23,Liverpool,Leeds,2,2021-22,Independent Poisson,H,H,0.7166359082802991,0.1669239922722742,0.1164400994474265
2021-22,2022-02-23,Watford,Crystal Palace,2,2021-22,Independent Poisson,A,H,0.3606936594786863,0.2970820561416342,0.3422242843796793
2021-22,2022-02-24,Arsenal,Wolves,2,2021-22,Independent Poisson,H,H,0.4841667202118843,0.2724222626128127,0.2434110171753031
2021-22,2022-02-25,Southampton,Norwich,2,2021-22,Independent Poisson,H,H,0.6781538770473234,0.2079710206260047,0.1138751023266716
2021-22,2022-02-26,Brentford,Newcastle,2,2021-22,Independent Poisson,A,A,0.3673137257727612,0.2651928723105012,0.3674934019167375
2021-22,2022-02-26,Brighton,Aston Villa,2,2021-22,Independent Poisson,A,H,0.4752391102416447,0.2521664757324938,0.2725944140258616
2021-22,2022-02-26,Crystal Palace,Burnley,2,2021-22,Independent Poisson,D,H,0.5207500387497852,0.2391808717644185,0.240069089485796
2021-22,2022-02-26,Everton,Man City,2,2021-22,Independent Poisson,A,A,0.145066023228205,0.2181803329308864,0.6367536438409085
2021-22,2022-02-26,Leeds,Tottenham,2,2021-22,Independent Poisson,A,H,0.3898842029355074,0.2488811167204609,0.3612346803440315
2021-22,2022-02-26,Man United,Watford,2,2021-22,Independent Poisson,D,H,0.7086900724910479,0.1878642255538486,0.1034457019551034
2021-22,2022-02-27,West Ham,Wolves,2,2021-22,Independent Poisson,H,H,0.4508224221729902,0.2532303680496719,0.2959472097773378
2021-22,2022-03-01,Burnley,Leicester,2,2021-22,Independent Poisson,A,H,0.4253532780177578,0.2448102563507701,0.3298364656314721
2021-22,2022-03-05,Aston Villa,Southampton,2,2021-22,Independent Poisson,H,H,0.4030958432155544,0.2686419266679962,0.3282622301164495
2021-22,2022-03-05,Burnley,Chelsea,2,2021-22,Independent Poisson,A,A,0.1772955482976612,0.2216929981613248,0.6010114535410142
2021-22,2022-03-05,Leicester,Leeds,2,2021-22,Independent Poisson,H,H,0.6231881990141199,0.2249751152273966,0.1518366857584837
2021-22,2022-03-05,Liverpool,West Ham,2,2021-22,Independent Poisson,H,H,0.8227672319009717,0.1158726389450775,0.0613601291539508
2021-22,2022-03-05,Newcastle,Brighton,2,2021-22,Independent Poisson,H,H,0.396144432125726,0.275070586109643,0.3287849817646309
2021-22,2022-03-05,Norwich,Brentford,2,2021-22,Independent Poisson,A,A,0.3066749132364821,0.2743935885288165,0.4189314982347013
2021-22,2022-03-05,Wolves,Crystal Palace,2,2021-22,Independent Poisson,A,H,0.4014936710240434,0.2747594152881545,0.3237469136878019
2021-22,2022-03-06,Man City,Man United,2,2021-22,Independent Poisson,H,H,0.7408106731429341,0.1594572962496717,0.0997320306073942
2021-22,2022-03-06,Watford,Arsenal,2,2021-22,Independent Poisson,A,A,0.2854252388424826,0.2282429086350935,0.4863318525224237
2021-22,2022-03-07,Tottenham,Everton,2,2021-22,Independent Poisson,H,H,0.5986933707005846,0.2200795329313203,0.181227096368095
2021-22,2022-03-10,Leeds,Aston Villa,2,2021-22,Independent Poisson,A,A,0.333054995356661,0.2399319343829783,0.4270130702603606
