Season,Date,HomeTeam,AwayTeam,FTR,HomeEloBefore,AwayEloBefore,HomeRollingPoints5,AwayRollingPoints5,HomeRollingGoalsFor5,HomeRollingGoalsAgainst5,HomeRollingGoalDifference5,HomeRollingWinRate5,AwayRollingGoalsFor5,AwayRollingGoalsAgainst5,AwayRollingGoalDifference5,AwayRollingWinRate5,HomeVenueRollingPoints5,HomeVenueRollingGoalsFor5,HomeVenueRollingGoalsAgainst5,HomeVenueRollingGoalDifference5,HomeVenueRollingWinRate5,AwayVenueRollingPoints5,AwayVenueRollingGoalsFor5,AwayVenueRollingGoalsAgainst5,AwayVenueRollingGoalDifference5,AwayVenueRollingWinRate5,HomeRestDays,AwayRestDays,HomeShortRest3,AwayShortRest3,HomeMatchesLast7Days,HomeMatchesLast14Days,AwayMatchesLast7Days,AwayMatchesLast14Days,EloDifference,PointsFormDifference5,GoalsForFormDifference5,GoalsAgainstFormDifference5,GoalDifferenceFormDifference5,WinRateFormDifference5,VenuePointsFormDifference5,VenueGoalsForFormDifference5,VenueGoalsAgainstFormDifference5,VenueGoalDifferenceFormDifference5,VenueWinRateFormDifference5,RestDaysDifference,ShortRestDifference3,MatchesLast7DaysDifference,MatchesLast14DaysDifference,AwayMatchWeek,HomeMatchWeek,HomeSeasonProgress,AwaySeasonProgress,AverageSeasonProgress,SeasonProgressDifference,MatchesPlayedDifference,SecondHalfSeason,HomePointsBefore,AwayPointsBefore,HomeGoalDifferenceBefore,AwayGoalDifferenceBefore,HomeLeaguePosition,AwayLeaguePosition,PointsDifference,PositionDifference,GoalDifferenceDifference,HomeTop4Before,HomeTop6Before,HomeTopHalfBefore,HomeBottom3Before,AwayTop4Before,AwayTop6Before,AwayTopHalfBefore,AwayBottom3Before
2025-26,2026-01-31,Liverpool,Newcastle,H,1691.2315185657856,1609.154105567323,4.0,10.0,5.0,6.0,-1.0,0.0,9.0,6.0,3.0,0.6,9.0,6.0,3.0,3.0,0.4,7.0,7.0,4.0,3.0,0.4,7.0,6.0,0.0,0.0,1,2,1,2,82.07741299846248,-6.0,-4.0,0.0,-4.0,-0.6,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0,0,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,36,33,3,3,6,9,3,3,0,0,1,1,0,0,0,1,0
2025-26,2026-01-31,Wolves,Bournemouth,A,1428.1243635773787,1569.991004335392,6.0,8.0,5.0,4.0,1.0,0.2,11.0,10.0,1.0,0.4,4.0,4.0,7.0,-3.0,0.2,3.0,10.0,14.0,-4.0,0.0,7.0,7.0,0.0,0.0,1,2,1,2,-141.86664075801332,-2.0,-6.0,-6.0,0.0,-0.2,1.0,-6.0,-7.0,1.0,0.2,0.0,0.0,0,0,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,8,30,-28,-5,20,13,-22,-7,-23,0,0,0,1,0,0,0,0
2025-26,2026-02-01,Aston Villa,Brentford,A,1696.2394614175498,1569.7368963844217,7.0,7.0,6.0,6.0,0.0,0.4,7.0,6.0,1.0,0.4,12.0,8.0,4.0,4.0,0.8,6.0,6.0,8.0,-2.0,0.4,7.0,7.0,0.0,0.0,1,2,1,1,126.50256503312812,0.0,-1.0,0.0,-1.0,0.0,6.0,2.0,-4.0,6.0,0.4,0.0,0.0,0,1,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,46,33,10,3,3,9,13,6,7,1,1,1,0,0,0,1,0
2025-26,2026-02-01,Man United,Fulham,H,1599.8755022027708,1576.0403190662387,9.0,8.0,9.0,6.0,3.0,0.4,7.0,6.0,1.0,0.4,9.0,9.0,6.0,3.0,0.4,10.0,7.0,5.0,2.0,0.6,7.0,8.0,0.0,0.0,1,1,0,1,23.835183136532123,1.0,2.0,0.0,2.0,0.0,-1.0,2.0,1.0,1.0,-0.19999999999999996,-1.0,0.0,1,0,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,38,34,7,0,6,7,4,1,7,0,1,1,0,0,0,1,0
2025-26,2026-02-01,Nott'm Forest,Crystal Palace,D,1547.5369895818762,1559.9729907739718,7.0,2.0,5.0,6.0,-1.0,0.4,3.0,8.0,-5.0,0.0,4.0,4.0,6.0,-2.0,0.2,6.0,5.0,9.0,-4.0,0.4,7.0,7.0,0.0,0.0,1,1,1,1,-12.436001192095546,5.0,2.0,-2.0,4.0,0.4,-2.0,-1.0,-3.0,2.0,-0.2,0.0,0.0,0,0,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,25,28,-11,-4,17,15,-3,-2,-7,0,0,0,0,0,0,0,0
2025-26,2026-02-01,Tottenham,Man City,D,1506.6029627668954,1738.4776575802023,3.0,6.0,6.0,8.0,-2.0,0.0,4.0,4.0,0.0,0.2,4.0,6.0,7.0,-1.0,0.2,10.0,10.0,7.0,3.0,0.6,8.0,8.0,0.0,0.0,0,1,0,1,-231.87469481330686,-3.0,2.0,4.0,-2.0,-0.2,-6.0,-4.0,0.0,-4.0,-0.39999999999999997,0.0,0.0,0,0,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,28,46,2,26,14,2,-18,-12,-24,0,0,0,0,1,1,1,0
2025-26,2026-02-02,Sunderland,Burnley,H,1480.2146016733298,1401.120127260298,5.0,3.0,4.0,8.0,-4.0,0.2,6.0,10.0,-4.0,0.0,11.0,7.0,4.0,3.0,0.6,2.0,4.0,9.0,-5.0,0.0,9.0,9.0,0.0,0.0,0,1,0,1,79.09447441303178,2.0,-2.0,-2.0,0.0,0.2,9.0,3.0,-5.0,8.0,0.6,0.0,0.0,0,0,24,24,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.0,0,1,33,15,-2,-19,11,19,18,8,17,0,0,0,0,0,0,0,1
2025-26,2026-02-06,Leeds,Nott'm Forest,H,1485.7094516978245,1546.4600039848337,5.0,8.0,6.0,10.0,-4.0,0.2,6.0,5.0,1.0,0.4,8.0,9.0,9.0,0.0,0.4,6.0,5.0,8.0,-3.0,0.4,6.0,5.0,0.0,0.0,1,2,1,2,-60.750552287009214,-3.0,0.0,5.0,-5.0,-0.2,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,26,26,-11,-11,16,17,0,1,0,0,0,0,0,0,0,0,0
2025-26,2026-02-07,Arsenal,Sunderland,H,1763.337732875071,1486.6610140290886,8.0,7.0,9.0,5.0,4.0,0.4,7.0,8.0,-1.0,0.4,10.0,10.0,6.0,4.0,0.6,2.0,2.0,10.0,-8.0,0.0,7.0,5.0,0.0,0.0,1,2,1,2,276.67671884598235,1.0,2.0,-3.0,5.0,0.0,8.0,8.0,-4.0,12.0,0.6,2.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,53,36,29,1,1,8,17,7,28,1,1,1,0,0,0,1,0
2025-26,2026-02-07,Bournemouth,Aston Villa,D,1577.4068150942996,1681.5554882975348,10.0,7.0,11.0,8.0,3.0,0.6,5.0,3.0,2.0,0.4,8.0,9.0,8.0,1.0,0.4,10.0,8.0,7.0,1.0,0.6,7.0,6.0,0.0,0.0,1,2,1,2,-104.14867320323515,3.0,6.0,5.0,1.0,0.19999999999999996,-2.0,1.0,1.0,0.0,-0.19999999999999996,1.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,33,46,-3,9,12,3,-13,-9,-12,0,0,0,0,1,1,1,0
2025-26,2026-02-07,Burnley,West Ham,A,1394.673714904539,1478.225755173104,3.0,6.0,5.0,10.0,-5.0,0.0,8.0,10.0,-2.0,0.4,3.0,7.0,10.0,-3.0,0.0,4.0,5.0,11.0,-6.0,0.2,5.0,7.0,0.0,0.0,1,2,1,2,-83.55204026856495,-3.0,-3.0,0.0,-3.0,-0.4,-1.0,2.0,-1.0,3.0,-0.2,-2.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,15,20,-22,-19,19,18,-5,-1,-3,0,0,0,1,0,0,0,1
2025-26,2026-02-07,Fulham,Everton,A,1568.1340416997602,1576.8795546955732,7.0,6.0,8.0,8.0,0.0,0.4,6.0,7.0,-1.0,0.2,10.0,8.0,6.0,2.0,0.6,8.0,4.0,3.0,1.0,0.4,6.0,7.0,0.0,0.0,1,2,1,2,-8.745512995812987,1.0,2.0,1.0,1.0,0.2,2.0,4.0,3.0,1.0,0.19999999999999996,-1.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,34,34,-1,-1,9,10,0,1,0,0,0,1,0,0,0,1,0
2025-26,2026-02-07,Man United,Tottenham,H,1607.7817795692492,1511.406757333475,11.0,3.0,11.0,7.0,4.0,0.6,8.0,10.0,-2.0,0.0,11.0,11.0,7.0,4.0,0.6,5.0,5.0,8.0,-3.0,0.2,6.0,6.0,0.0,0.0,1,2,1,2,96.37502223577417,8.0,3.0,-3.0,6.0,0.6,6.0,6.0,-1.0,7.0,0.39999999999999997,0.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,41,29,8,2,4,14,12,10,6,1,1,1,0,0,0,0,0
2025-26,2026-02-07,Newcastle,Brentford,A,1602.7824772177682,1584.4208695044367,7.0,9.0,7.0,9.0,-2.0,0.4,8.0,6.0,2.0,0.6,10.0,10.0,8.0,2.0,0.6,9.0,7.0,6.0,1.0,0.6,7.0,6.0,0.0,0.0,1,2,1,2,18.361607713331523,-2.0,-1.0,3.0,-4.0,-0.19999999999999996,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,33,36,0,4,11,7,-3,-4,-4,0,0,0,0,0,0,1,0
2025-26,2026-02-07,Wolves,Chelsea,A,1420.7085528184712,1655.7806230153553,5.0,10.0,4.0,5.0,-1.0,0.2,10.0,6.0,4.0,0.6,4.0,4.0,8.0,-4.0,0.2,6.0,7.0,6.0,1.0,0.2,7.0,7.0,0.0,0.0,1,2,1,2,-235.07207019688417,-5.0,-6.0,-1.0,-5.0,-0.39999999999999997,-2.0,-3.0,2.0,-5.0,0.0,0.0,0.0,0,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,8,40,-30,15,20,5,-32,-15,-45,0,0,0,1,0,1,1,0
2025-26,2026-02-08,Brighton,Crystal Palace,A,1591.5254862000008,1561.0499763710143,6.0,2.0,6.0,5.0,1.0,0.2,3.0,8.0,-5.0,0.0,7.0,5.0,3.0,2.0,0.2,4.0,5.0,10.0,-5.0,0.2,8.0,7.0,0.0,0.0,0,1,1,2,30.47550982898656,4.0,3.0,-3.0,6.0,0.2,3.0,0.0,-7.0,7.0,0.0,1.0,0.0,-1,-1,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,31,29,2,-4,13,15,2,2,6,0,0,0,0,0,0,0,0
2025-26,2026-02-08,Liverpool,Man City,A,1697.6031469153404,1733.6738630136226,6.0,6.0,9.0,7.0,2.0,0.2,6.0,6.0,0.0,0.2,11.0,9.0,3.0,6.0,0.6,8.0,7.0,5.0,2.0,0.4,8.0,7.0,0.0,0.0,0,1,1,1,-36.07071609828222,0.0,3.0,1.0,2.0,0.0,3.0,2.0,-2.0,4.0,0.19999999999999996,1.0,0.0,-1,0,25,25,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0,1,39,47,6,26,6,2,-8,-4,-20,0,1,1,0,1,1,1,0
2025-26,2026-02-10,Chelsea,Leeds,D,1660.906350902626,1496.0187787510808,12.0,7.0,12.0,6.0,6.0,0.8,8.0,10.0,-2.0,0.4,10.0,10.0,6.0,4.0,0.6,4.0,6.0,7.0,-1.0,0.0,3.0,4.0,1.0,0.0,1,2,1,2,164.8875721515451,5.0,4.0,-4.0,8.0,0.4,6.0,4.0,-1.0,5.0,0.6,-1.0,1.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,43,29,17,-9,5,16,14,11,26,0,1,1,0,0,0,0,0
2025-26,2026-02-10,Everton,Bournemouth,A,1588.0614051212435,1578.9528417652805,9.0,11.0,6.0,4.0,2.0,0.4,10.0,6.0,4.0,0.6,5.0,7.0,7.0,0.0,0.2,6.0,10.0,11.0,-1.0,0.2,3.0,3.0,1.0,1.0,1,2,1,2,9.108563355963042,-2.0,-4.0,-2.0,-2.0,-0.19999999999999996,-1.0,-3.0,-4.0,1.0,0.0,0.0,0.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,37,34,0,-3,8,11,3,3,3,0,0,1,0,0,0,0,0
2025-26,2026-02-10,Tottenham,Newcastle,A,1505.3870177326187,1590.8398765862132,2.0,4.0,7.0,11.0,-4.0,0.0,7.0,12.0,-5.0,0.2,5.0,7.0,7.0,0.0,0.2,4.0,4.0,7.0,-3.0,0.2,3.0,3.0,1.0,1.0,1,2,1,2,-85.45285885359453,-2.0,0.0,-1.0,1.0,-0.2,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,29,33,0,-1,15,12,-4,-3,1,0,0,0,0,0,0,0,0
2025-26,2026-02-10,West Ham,Man United,D,1487.263040683226,1613.8015191701056,9.0,13.0,10.0,7.0,3.0,0.6,12.0,6.0,6.0,0.8,4.0,8.0,9.0,-1.0,0.2,8.0,11.0,8.0,3.0,0.4,3.0,3.0,1.0,1.0,1,2,1,2,-126.53847848687951,-4.0,-2.0,1.0,-3.0,-0.20000000000000007,-4.0,-3.0,1.0,-4.0,-0.2,0.0,0.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,23,44,-17,10,18,4,-21,-14,-27,0,0,0,1,1,1,1,0
2025-26,2026-02-11,Aston Villa,Brighton,H,1680.009461626554,1579.249768286065,5.0,3.0,3.0,3.0,0.0,0.2,4.0,6.0,-2.0,0.0,9.0,7.0,5.0,2.0,0.6,2.0,5.0,9.0,-4.0,0.0,4.0,3.0,0.0,1.0,1,2,1,2,100.75969334048887,2.0,-1.0,-3.0,2.0,0.2,7.0,2.0,-4.0,6.0,0.6,1.0,-1.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,47,31,9,1,3,14,16,11,8,1,1,1,0,0,0,0,0
2025-26,2026-02-11,Crystal Palace,Burnley,A,1573.32569428495,1385.636429394417,5.0,3.0,4.0,6.0,-2.0,0.2,5.0,10.0,-5.0,0.0,2.0,2.0,8.0,-6.0,0.0,2.0,3.0,9.0,-6.0,0.0,3.0,4.0,1.0,0.0,1,2,1,2,187.68926489053297,2.0,-1.0,-4.0,3.0,0.2,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,32,15,-3,-24,13,19,17,6,21,0,0,0,0,0,0,0,1
2025-26,2026-02-11,Man City,Fulham,H,1744.0745653660617,1556.95219127409,8.0,6.0,7.0,6.0,1.0,0.4,7.0,8.0,-1.0,0.4,11.0,10.0,2.0,8.0,0.6,7.0,7.0,7.0,0.0,0.4,3.0,4.0,1.0,0.0,1,2,1,2,187.12237409197178,2.0,0.0,-2.0,2.0,0.0,4.0,3.0,-5.0,8.0,0.19999999999999996,-1.0,1.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,50,34,27,-2,2,12,16,10,29,1,1,1,0,0,0,0,0
2025-26,2026-02-11,Nott'm Forest,Wolves,D,1536.1506769315774,1415.5828249312005,8.0,2.0,6.0,5.0,1.0,0.4,2.0,8.0,-6.0,0.0,5.0,5.0,5.0,0.0,0.2,2.0,4.0,8.0,-4.0,0.0,5.0,4.0,0.0,0.0,1,2,1,2,120.56785200037689,6.0,4.0,-3.0,7.0,0.4,3.0,1.0,-3.0,4.0,0.2,1.0,0.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,26,8,-13,-32,17,20,18,3,19,0,0,0,0,0,0,0,1
2025-26,2026-02-11,Sunderland,Liverpool,A,1484.0143903817338,1687.2024445629013,6.0,5.0,6.0,10.0,-4.0,0.4,8.0,7.0,1.0,0.2,11.0,7.0,2.0,5.0,0.6,6.0,9.0,9.0,0.0,0.2,4.0,3.0,0.0,1.0,1,2,1,2,-203.18805418116744,1.0,-2.0,3.0,-5.0,0.2,5.0,-2.0,-7.0,5.0,0.39999999999999997,1.0,-1.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,36,39,-2,5,11,6,-3,-5,-7,0,0,0,0,0,1,1,0
2025-26,2026-02-12,Brentford,Arsenal,D,1596.3634701359917,1765.9843565224257,9.0,8.0,7.0,6.0,1.0,0.6,9.0,3.0,6.0,0.4,8.0,8.0,4.0,4.0,0.4,10.0,9.0,4.0,5.0,0.6,5.0,5.0,0.0,0.0,1,2,1,2,-169.620886386434,1.0,-2.0,3.0,-5.0,0.19999999999999996,-2.0,-1.0,0.0,-1.0,-0.19999999999999996,0.0,0.0,0,0,26,26,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.0,0,1,39,56,5,32,7,1,-17,-6,-27,0,0,1,0,1,1,1,0
2025-26,2026-02-18,Wolves,Arsenal,D,1420.132397104572,1762.6712785548164,2.0,8.0,1.0,7.0,-6.0,0.0,10.0,4.0,6.0,0.4,4.0,4.0,7.0,-3.0,0.2,11.0,9.0,3.0,6.0,0.6,7.0,6.0,0.0,0.0,1,2,1,2,-342.5388814502444,-6.0,-9.0,3.0,-12.0,-0.4,-7.0,-5.0,4.0,-9.0,-0.39999999999999997,1.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,9,57,-32,32,20,1,-48,-19,-64,0,0,0,1,1,1,1,0
2025-26,2026-02-21,Aston Villa,Leeds,D,1685.923530014105,1501.5195796872247,7.0,8.0,4.0,3.0,1.0,0.4,7.0,8.0,-1.0,0.4,9.0,6.0,4.0,2.0,0.6,4.0,7.0,8.0,-1.0,0.0,10.0,11.0,0.0,0.0,0,2,0,1,184.40395032688025,-1.0,-3.0,-5.0,2.0,0.0,5.0,-1.0,-4.0,3.0,0.6,-1.0,0.0,0,1,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,50,30,10,-9,3,15,20,12,19,1,1,1,0,0,0,0,0
2025-26,2026-02-21,Brentford,Brighton,A,1599.6765481036011,1573.3356998985141,7.0,2.0,5.0,7.0,-2.0,0.4,3.0,6.0,-3.0,0.0,8.0,8.0,4.0,4.0,0.4,2.0,5.0,8.0,-3.0,0.0,9.0,10.0,0.0,0.0,0,2,0,2,26.340848205087013,5.0,2.0,1.0,1.0,0.4,6.0,3.0,-4.0,7.0,0.4,-1.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,40,31,5,0,7,14,9,7,5,0,0,1,0,0,0,0,0
2025-26,2026-02-21,Chelsea,Burnley,D,1655.405549966482,1401.5783727901753,13.0,5.0,13.0,6.0,7.0,0.8,6.0,10.0,-4.0,0.2,8.0,10.0,8.0,2.0,0.4,5.0,5.0,9.0,-4.0,0.2,11.0,10.0,0.0,0.0,0,2,0,2,253.8271771763068,8.0,7.0,-4.0,11.0,0.6000000000000001,3.0,5.0,-1.0,6.0,0.2,1.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,44,18,17,-23,5,19,26,14,40,0,1,1,0,0,0,0,1
2025-26,2026-02-21,Man City,Newcastle,H,1748.1431878423111,1599.8229882758765,10.0,4.0,9.0,5.0,4.0,0.6,5.0,10.0,-5.0,0.2,11.0,10.0,2.0,8.0,0.6,7.0,6.0,7.0,-1.0,0.4,10.0,11.0,0.0,0.0,0,2,0,2,148.32019956643467,6.0,4.0,-5.0,9.0,0.39999999999999997,4.0,4.0,-5.0,9.0,0.19999999999999996,-1.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,53,36,30,0,2,10,17,8,30,1,1,1,0,0,0,1,0
2025-26,2026-02-21,West Ham,Bournemouth,D,1489.4310371060633,1590.6378970826624,10.0,11.0,10.0,6.0,4.0,0.6,9.0,5.0,4.0,0.6,5.0,7.0,7.0,0.0,0.2,8.0,8.0,8.0,0.0,0.4,11.0,11.0,0.0,0.0,0,2,0,2,-101.20685997659916,-1.0,1.0,1.0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-0.2,0.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,24,37,-17,-2,18,9,-13,-9,-15,0,0,0,1,0,0,1,0
2025-26,2026-02-22,Crystal Palace,Wolves,H,1557.3837508891918,1427.0010379154298,4.0,2.0,6.0,9.0,-3.0,0.2,3.0,9.0,-6.0,0.0,2.0,4.0,8.0,-4.0,0.0,3.0,3.0,6.0,-3.0,0.0,11.0,4.0,0.0,0.0,0,2,1,2,130.38271297376195,2.0,3.0,0.0,3.0,0.2,-1.0,1.0,2.0,-1.0,0.0,7.0,0.0,-1,0,28,27,0.7027027027027027,0.7297297297297297,0.7162162162162162,-0.027027027027026973,-1,1,32,10,-4,-32,14,20,22,6,28,0,0,0,0,0,0,0,1
2025-26,2026-02-22,Nott'm Forest,Liverpool,A,1531.601104758206,1693.058454519905,6.0,7.0,4.0,4.0,0.0,0.2,9.0,7.0,2.0,0.4,3.0,2.0,5.0,-3.0,0.0,8.0,7.0,6.0,1.0,0.4,11.0,11.0,0.0,0.0,0,1,0,2,-161.45734976169888,-1.0,-5.0,-3.0,-2.0,-0.2,-5.0,-5.0,-1.0,-4.0,-0.4,0.0,0.0,0,-1,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,27,42,-13,6,17,6,-15,-11,-19,0,0,0,0,0,1,1,0
2025-26,2026-02-22,Sunderland,Fulham,A,1478.1583804247302,1552.8835687978406,6.0,3.0,6.0,8.0,-2.0,0.4,5.0,10.0,-5.0,0.2,8.0,6.0,3.0,3.0,0.4,4.0,4.0,8.0,-4.0,0.2,11.0,11.0,0.0,0.0,0,1,0,1,-74.72518837311031,3.0,1.0,-2.0,3.0,0.2,4.0,2.0,-5.0,7.0,0.2,0.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,36,34,-3,-5,11,13,2,2,2,0,0,0,0,0,0,0,0
2025-26,2026-02-22,Tottenham,Arsenal,A,1496.4039060429554,1755.8026377439585,2.0,8.0,6.0,10.0,-4.0,0.0,12.0,6.0,6.0,0.4,2.0,6.0,9.0,-3.0,0.0,9.0,10.0,5.0,5.0,0.4,12.0,4.0,0.0,0.0,0,1,1,2,-259.39873170100304,-6.0,-6.0,4.0,-10.0,-0.4,-7.0,-4.0,4.0,-8.0,-0.4,8.0,0.0,-1,-1,28,27,0.7027027027027027,0.7297297297297297,0.7162162162162162,-0.027027027027026973,-1,1,29,58,-1,32,16,1,-29,-15,-33,0,0,0,0,1,1,1,0
2025-26,2026-02-23,Everton,Man United,A,1576.3763498038616,1611.6335227472684,8.0,13.0,6.0,5.0,1.0,0.4,11.0,5.0,6.0,0.8,2.0,5.0,9.0,-4.0,0.0,6.0,8.0,8.0,0.0,0.2,13.0,13.0,0.0,0.0,0,1,0,1,-35.257172943406886,-5.0,-5.0,0.0,-5.0,-0.4,-4.0,-3.0,1.0,-4.0,-0.2,0.0,0.0,0,0,27,27,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.0,0,1,37,45,-1,10,9,5,-8,-4,-11,0,0,1,0,0,1,1,0
2025-26,2026-02-27,Wolves,Aston Villa,H,1421.7717313574822,1680.0431037435726,2.0,8.0,3.0,8.0,-5.0,0.0,5.0,3.0,2.0,0.4,5.0,6.0,7.0,-1.0,0.2,8.0,6.0,6.0,0.0,0.4,5.0,6.0,0.0,0.0,1,2,1,1,-258.27137238609043,-6.0,-2.0,5.0,-7.0,-0.4,-3.0,0.0,1.0,-1.0,-0.2,-1.0,0.0,0,1,28,29,0.7567567567567568,0.7297297297297297,0.7432432432432432,0.027027027027027084,1,1,10,51,-33,10,20,3,-41,-17,-43,0,0,0,1,1,1,1,0
2025-26,2026-02-28,Bournemouth,Sunderland,D,1589.1746251220766,1468.868829616383,11.0,3.0,8.0,4.0,4.0,0.6,5.0,10.0,-5.0,0.2,8.0,10.0,9.0,1.0,0.4,2.0,2.0,10.0,-8.0,0.0,7.0,6.0,0.0,0.0,1,1,1,1,120.3057955056936,8.0,3.0,-6.0,9.0,0.39999999999999997,6.0,8.0,-1.0,9.0,0.4,1.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,38,36,-2,-5,8,12,2,4,3,0,0,1,0,0,0,0,0
2025-26,2026-02-28,Burnley,Brentford,A,1408.6148291774875,1587.5139732456057,5.0,7.0,6.0,10.0,-4.0,0.2,5.0,7.0,-2.0,0.4,3.0,5.0,9.0,-4.0,0.0,12.0,10.0,6.0,4.0,0.8,7.0,7.0,0.0,0.0,1,1,1,1,-178.89914406811818,-2.0,1.0,3.0,-2.0,-0.2,-9.0,-5.0,3.0,-8.0,-0.8,0.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,19,40,-23,3,19,7,-21,-12,-26,0,0,0,1,0,0,1,0
2025-26,2026-02-28,Leeds,Man City,A,1507.400005957757,1752.9836384545856,6.0,13.0,7.0,9.0,-2.0,0.2,11.0,4.0,7.0,0.8,10.0,9.0,7.0,2.0,0.6,8.0,6.0,6.0,0.0,0.4,7.0,7.0,0.0,0.0,1,1,1,1,-245.5836324968286,-7.0,-4.0,5.0,-9.0,-0.6000000000000001,2.0,3.0,1.0,2.0,0.19999999999999996,0.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,31,56,-9,31,15,2,-25,-13,-40,0,0,0,0,1,1,1,0
2025-26,2026-02-28,Liverpool,West Ham,H,1699.9561530939945,1490.8943090666492,9.0,8.0,9.0,6.0,3.0,0.6,8.0,5.0,3.0,0.4,8.0,8.0,5.0,3.0,0.4,6.0,6.0,10.0,-4.0,0.4,6.0,7.0,0.0,0.0,1,1,1,1,209.0618440273454,1.0,1.0,1.0,0.0,0.19999999999999996,2.0,2.0,-5.0,7.0,0.0,-1.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,45,25,7,-17,6,18,20,12,24,0,1,1,0,0,0,0,1
2025-26,2026-02-28,Newcastle,Everton,A,1594.982537663602,1565.9522716298993,3.0,5.0,6.0,12.0,-6.0,0.2,5.0,6.0,-1.0,0.2,7.0,10.0,10.0,0.0,0.4,11.0,6.0,2.0,4.0,0.6,7.0,5.0,0.0,0.0,1,1,1,1,29.030266033702674,-2.0,1.0,6.0,-5.0,0.0,-4.0,4.0,8.0,-4.0,-0.19999999999999996,2.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,36,37,-1,-2,11,9,-1,-2,1,0,0,0,0,0,0,1,0
